,Total electric load (kW),Total NG load (kW),Total fuel oil load (kW)
0,557446.6048131556,1227036.8208845316,777760.8376523351
1,538402.8253077065,1273158.035599181,791347.4885210665
2,538627.9925775838,1324985.6040416008,825350.1252817847
3,525769.9871836972,1338911.4821467593,883552.6241895874
4,552095.6461858585,1416534.1956492658,956176.5583264695
5,614872.6523276861,1622314.9880486086,967935.8667270425
6,722141.4706837238,1712338.2783788906,995366.4528882344
7,798947.7897882898,1699549.006335755,1024889.2546270512
8,841328.0104435419,1758185.0957657325,1088023.7926765378
9,891117.8197801168,1818844.4013626752,1102258.0924759712
10,870334.3149179396,1858362.349795994,1080837.9681910924
11,910641.6907828524,1914438.6386835861,1101917.082899981
12,885216.6254949662,1906981.7585776006,1061907.5057086125
13,839795.4052184143,1653714.9740833454,952194.4533389194
14,726699.0059557651,1425524.7326052298,798538.1691567892
15,710412.1990569314,1291267.8131092542,704099.0284079873
16,782645.4746309288,1322992.4559772294,684817.2995494413
17,889981.469165242,1302364.869759308,722920.1631076452
18,957026.1025816817,1289093.107435421,710416.6653963944
19,934540.5005047475,1247491.6210976546,699554.7111551112
20,872536.3353926231,1192128.6129524738,750449.1350799116
21,817321.6362667513,1236344.6323971564,766981.384826657
22,731406.0264652378,1290965.0451792954,784984.3214115526
23,640824.9112095621,1298307.2836804718,801232.5522080567
24,587802.6995922364,1254098.2734839933,810506.0635066611
25,571526.7744016451,1267924.19811413,816228.9649702461
26,565326.0449407415,1308361.2581340005,830177.4458770321
27,565215.6542104747,1319751.8249343836,897847.7481396544
28,579028.5173671439,1375080.9382473258,965881.5616744818
29,624056.1651800241,1605049.6238559491,978398.1111305535
30,739157.7913460815,1731069.7870678469,1024281.4550992032
31,840452.2528092898,1718977.3824533946,1088805.438802938
32,863922.4105483573,1795558.100041282,1130281.9892529263
33,881582.0241406608,1876713.3104787332,1132486.26165884
34,911285.277488318,1894094.9771681407,1125777.012968013
35,902761.7971699173,1972739.9208954151,1140016.0138621056
36,910242.2857876639,1991003.8475974076,1132951.8985246045
37,833519.5236667752,1796706.9440402566,1043882.0025962869
38,777685.921762225,1632764.093183617,921598.1679446789
39,757818.87970785,1525476.24478747,832042.4672235026
40,863209.5178088167,1558610.9659369134,847761.7035312649
41,945390.5160169913,1569626.9371438173,888075.6885974244
42,985627.8510883311,1558545.212177996,882601.2975442305
43,986112.1983074251,1540547.4489858265,868975.8781752217
44,935470.4747825726,1490573.8826759718,909199.007740086
45,865441.0495033654,1534834.5664377245,931125.3058362779
46,803163.4299775801,1582582.7982754412,946206.7093388017
47,698296.431682755,1603118.116167542,974933.3531922788
48,642583.6980473878,1565732.7648605967,1000783.7985987567
49,626512.8174327632,1601186.5805492832,1016190.789918235
50,624529.611640652,1667526.9194031795,1036726.1364750402
51,620736.0974172822,1699665.5600332161,1094197.6558548103
52,650778.4831756697,1764181.2312734332,1173368.873282543
53,700081.6918759661,2009221.294911334,1183523.8729001167
54,822161.7522219076,2104789.387478699,1240221.0669376103
55,898190.9632749733,2041864.0865271164,1265540.6087837236
56,933726.3581114749,2102134.2152109263,1302268.8512758096
57,990449.9494266495,2198821.9025464994,1312564.238849869
58,979903.2457361788,2231369.384706262,1282489.6778004712
59,961115.1520541258,2260931.462024712,1291833.0488101947
60,965429.8482611711,2261086.231656262,1247243.6547382819
61,888699.4534220685,1945254.1256969583,1115628.6171431232
62,839932.0971999607,1741226.8546147053,966458.9588343834
63,788396.2002390083,1547565.6574570308,841461.431352502
64,847357.700052016,1579171.4076018855,825417.246840254
65,924082.862674683,1546063.206695582,853431.8613020778
66,979756.0253559079,1481627.834603628,842534.2999814899
67,978263.6527667688,1485612.8838054012,822323.8111152779
68,910406.1648801374,1399578.017043272,874624.7680080374
69,856538.2297420298,1414812.514762035,869967.0030519556
70,807977.7594654462,1428914.5080877226,870074.3995991567
71,692977.0312419453,1423044.700102045,872770.9118257983
72,605286.3318303187,1357028.9052297925,872329.84871683
73,580426.6074626993,1352776.4975002052,841388.6382449956
74,567217.9789178038,1367393.2673985094,866434.4029645463
75,560904.846764881,1373091.2873231985,892605.2595349767
76,583061.5926456298,1419561.6573381561,969273.5314020072
77,625508.545701868,1604310.4540206683,967105.0781955292
78,729330.9303149739,1678672.1348393513,992331.3799502009
79,821266.2245616082,1646030.1658867674,1040453.7995857128
80,844096.4098339573,1693766.1878443772,1055309.3870640867
81,870122.7180018657,1764126.4957937314,1057570.3715851363
82,883237.0739596639,1809560.2065244617,1051875.1876524372
