,Total electric load (kW),Total NG load (kW),Total fuel oil load (kW)
0,324678.06969843706,1106228.0940294245,786467.7122186748
1,316565.69820370094,1125074.4158431885,813109.9561641156
2,308045.9602560557,1130269.4016088846,832248.9518549911
3,314215.25824366545,1144760.3183705478,862136.7113213128
4,315360.8701919092,1177599.3057436778,912311.6854644453
5,325298.0870739143,1218372.8007989735,944085.5931387818
6,411575.3727208296,1324649.8499965258,984767.9910837857
7,440472.1284121628,1329581.235516664,964543.863074162
8,455008.46758132987,1368223.2074182825,1036564.4232374395
9,450264.97493164835,1420970.5337687721,1076396.2902995902
10,443355.1235104383,1411244.5827206683,1082945.387131971
11,453144.70512674673,1445706.3136484453,1100720.0560200922
12,458800.6800181944,1451866.1368181289,1087494.3219280252
13,428517.3104831677,1285907.7404005812,975144.3283986644
14,387325.3111934457,1110466.0542299116,861168.0116664066
15,384541.9038993798,1025829.1937716833,802162.1150402628
16,406651.8773880591,1053388.5072938725,784452.2914335136
17,473602.493228508,1069090.904336913,786964.5878973855
18,523094.9858891663,1080542.9675988907,751138.5213161003
19,524130.92607403983,1099901.7695343911,747307.9025926762
20,502475.9829557716,1229787.3592727408,837608.1771042098
21,491111.2013125163,1273539.8272238728,882238.7064292926
22,445515.7694029926,1374235.427923031,976190.0563889357
23,387929.85800966166,1384815.2850243156,986747.4963301576
24,363126.31144830276,1379520.4201487973,959795.2490864074
25,346596.2465052217,1388448.9159974982,1004177.5405737878
26,342763.6310755047,1416220.1963414957,1036580.7552168522
27,357721.8180884051,1481336.4511321122,1118644.255615657
28,369967.6904322012,1558216.7268613703,1194356.6622286253
29,381704.8131197619,1631487.2253292273,1245634.4592385448
30,442561.43876238435,1817155.8135557065,1355796.3883252952
31,513173.72314597305,1911021.8581017475,1383434.378575366
32,516466.3745650245,1983752.4104464012,1466193.4172664322
33,553271.7365796653,2043101.752448154,1533473.1577772219
34,556218.766337387,2069835.7535209015,1541061.0185864924
35,543904.2642375077,2070585.9459416098,1533168.9193259964
36,514079.0723081704,1914068.1964196677,1439432.498089316
37,457162.4593121122,1629436.6274380093,1238663.4514343098
38,419407.3853889016,1404828.734256966,1078343.1915254544
39,404506.48291333945,1244105.669508024,966806.7460844435
40,454822.0065231915,1235056.1625389121,951473.2658408554
41,494505.5165560023,1266151.885133968,954785.3084939682
42,542398.242270754,1296167.5632063074,911285.9629223446
43,536772.72711917,1311781.1037457578,926245.0133894316
44,538580.8058912255,1439481.7767778093,1011825.3134843518
45,521655.093214436,1513516.151806798,1063444.3326745804
46,474413.9060773591,1586510.0204528037,1139838.5062117588
47,426148.54694555094,1612706.0283155753,1137425.8957810432
48,387664.77273483685,1562491.0768797589,1111736.1041931463
49,369826.8207164507,1575069.358737066,1146573.8549463993
50,369702.21844472387,1624299.594071586,1187282.5436800518
51,379949.3528430524,1632229.9582740045,1233184.1091997814
52,390538.68956470635,1749933.5415735904,1341306.2429750646
53,381131.9489586071,1692502.0439497244,1302222.3696638609
54,436411.6356976069,1732229.3044223734,1287774.9989257557
55,469277.341583748,1696792.580844977,1256156.560571222
56,495137.38851333497,1817740.7639883524,1360682.7184223775
57,551623.6721066105,2045256.6237014378,1532169.2237438888
58,585045.5524371451,2149790.5022586687,1608177.138223646
59,572039.8634564283,2164869.000760907,1615514.724836414
60,561419.4464278517,2025755.655044573,1512753.800060325
61,457954.49219912593,1590038.3407443776,1200057.4753183867
62,397986.2600151417,1301569.6319615797,1004297.9874127613
63,387079.7274583643,1088926.526925812,862359.996405297
64,415699.2754271339,1071037.9850147099,820961.1854477735
65,476562.3588237391,1081304.9610634435,813064.1025935316
66,517133.5385876863,1092520.5179637973,775292.883004164
67,498083.0922813366,1109606.7524955377,800637.3899633328
68,497951.8822991548,1172994.6248039873,836349.7851592016
69,481209.3782812395,1227539.4984819384,864678.875565467
70,439458.16968099686,1312518.0125369544,955746.6717353924
71,371662.9892569995,1362589.0501934518,966196.8900835766
72,362203.5115910572,1371976.3235708578,983972.200005274
73,340093.95537266426,1358961.9257546875,995603.7098769711
74,340276.817048371,1394209.0759302424,1034505.5283227651
75,347788.48654160585,1405984.0726287153,1085679.4014743168
76,352329.7631395812,1484668.2253342252,1157876.7516588622
77,361248.6899545627,1563856.3401016109,1200708.9485835962
78,425126.0526967559,1631387.288431438,1236879.8237386446
79,460525.7420296256,1670231.725837693,1234854.4354664444
80,472044.05646637286,1638609.9943360134,1228081.1342522716
81,473338.42157231166,1637791.954056517,1273063.5095310248
82,482062.89715211734,1661562.200029877,1259345.0021413558
83,478414.0135591585,1634347.1431915695,1239796.794301338
84,482010.01758021035,1609086.1396446861,1218732.713060987
85,446040.86142755934,1405221.8866912634,1073644.0360638998
86,405936.84221621446,1220478.9352898367,949863.5570653679
87,378114.9341677406,1095746.4239473897,854798.031051752
88,417000.7242715527,1086643.9689000312,846173.8218054106
89,465065.6674952222,1114441.8415065748,846719.3118693641
90,513536.72629692947,1126548.9817872453,802360.1786127603
91,532229.1710360228,1117075.792114688,798843.0824382025
92,512754.3869144563,1233526.208355613,853638.7495053753
93,492035.17741325346,1306422.0581057465,899686.7861200685
94,445964.8995859628,1384328.943696613,977271.5882533446
95,396755.04658508074,1396319.2724067725,979484.742697453
96,366946.2780345917,1331803.7160484681,949079.7704862786
97,371353.3308774645,1478128.9334208919,1069319.8706313167
98,355743.48333781975,1476051.090574266,1081815.8602379276
99,353476.96860196075,1458608.852570202,1117297.0968770355
100,353456.5973605459,1526714.2286000918,1187387.3285298953
101,374828.6356795099,1648094.8515354814,1276175.284469855
102,426870.0643848999,1743760.0888055887,1305255.601928817
103,500811.92082304927,1873608.033109669,1361180.0557979627
104,528002.7098458359,1934527.351795282,1441013.8602639823
105,553609.0059939304,2038818.3472078051,1530843.1136360432
106,568690.710299423,2101466.589045364,1574335.5657219014
107,553524.4710202486,2009258.8207286403,1511012.3662072981
108,516401.3619874549,1870832.051890127,1428908.570008406
109,453567.33641226543,1542972.2231656283,1181820.4962159733
110,397925.35076845466,1333980.9496960635,1033323.0614370953
111,398805.90966806235,1197987.7568820377,957177.7228728397
112,440375.56861080765,1209339.4249956133,937187.5789117876
113,479935.71595625184,1246507.4451165434,929621.8313143381
114,512811.2888837345,1222313.260365199,855425.615471991
115,494445.7616774892,1175093.8973796228,832747.4609431261
116,499117.73125192674,1168662.5587331373,834813.1235499486
117,472174.08079066244,1195623.732714893,842395.4966973773
118,411901.34083877935,1223166.3128195966,885772.423656084
119,367022.2433874649,1210295.1893076447,870987.8209228888
120,315285.2754891672,1118541.9633916817,802262.1827036351
121,291160.8314748407,1045733.52686092,774362.5344890737
122,274684.0432883656,1011035.6630905947,757966.2054738044
123,276549.1029260867,1008805.6086434823,792631.4745732739
124,288441.3656251175,1064589.1070493744,845560.2739271444
125,308263.44249047316,1141059.6861719065,901234.8479448018
126,338087.59765289136,1193205.378367721,932049.0747980594
127,376685.8011456666,1270665.5101481886,947644.0206304544
128,453747.7115236149,1415578.8033388853,1048485.2722639604
129,498310.2070524076,1508625.9170478482,1128450.7921688056
130,501056.92673619295,1603611.9559838532,1151779.9562881163
131,507689.9179284122,1627946.7609127243,1163914.5729166733
132,490468.21939551475,1579802.5708380989,1150281.1889552441
133,421999.5268290293,1322858.912315881,972484.769441962
134,400479.5785846333,1159185.2303540292,848286.216935355
135,377902.6471472689,996697.8661714849,735875.4217431332
