,Total electric load (kW),Total NG load (kW),Total fuel oil load (kW)
0,546822.0285646106,243575.55069422515,305819.67504000635
1,527475.1659115023,245351.17623654506,314198.4369754311
2,548397.0420282421,255662.71872560785,329904.68103636644
3,557275.8717788911,264490.4786777273,334582.6613240915
4,588364.3896100923,281679.4955816639,347466.268560531
5,624763.5092409559,299265.52345054795,359103.5289209731
6,700101.0025673456,310162.7647505069,363710.224268153
7,763469.3055035213,332376.60783955717,370667.53103033
8,778767.4622774099,322806.1686978643,400480.4762172833
9,818429.1420740512,328345.0260234153,413788.66818698135
10,824196.84700366,340212.62398307555,415461.19987352524
11,832368.5581966107,339561.6159610773,410312.39332997514
12,826548.583272214,343214.07506734785,408299.3735017687
13,745394.4636501581,294243.96616886725,361747.8427910833
14,650480.4397071775,250924.08130349763,315210.8618317907
15,620008.1798394376,237188.20263202017,283634.8118009547
16,675016.4750701312,258625.6143067188,285408.1215201085
17,732347.1099855655,265415.35545672104,284183.87870765117
18,772729.2032704296,256462.68492408108,290157.65093870205
19,783482.3766819228,240959.59222208636,303890.2592914845
20,792337.3009814693,267409.7686294658,322576.482264181
21,779937.6477645804,273299.1592762001,349233.5709941609
22,751201.8196419798,281600.9854182716,370176.5875111629
23,690772.2536086089,280861.3940577506,369852.3707830565
24,642961.0783816102,274167.26546330395,359600.26232647
25,648409.2117866643,273474.5065067737,369794.6669910873
26,643023.5378072433,288423.7779873002,380764.413901066
27,669400.2990829186,301692.10084111156,393581.62942534505
28,709462.1811519288,324697.0855105044,415671.4652855904
29,750747.4430947516,342604.8376098479,436161.20338664623
30,847247.1466149695,356436.29266210744,450574.13430353097
31,933117.7035306905,387322.93735170073,474313.91771531996
32,961319.705897769,391768.674286238,504464.79874116037
33,986960.354951828,397474.8573709147,519895.32419496035
34,987262.6958045312,404663.71411600773,521717.54917913966
35,979095.2797692015,407853.2521258697,510725.60310309596
36,965606.6776323474,400723.0093931567,501394.72249521007
37,852398.7872117698,357307.2596343579,440612.975635032
38,788251.9288547024,311459.4449596383,384052.92201991106
39,728057.5601770388,304301.597617353,347092.53987994714
40,796753.0217551474,301077.46989522415,348434.5357148621
41,856061.8317555329,326657.7125673526,354392.1654674144
42,920581.7054754128,317633.7557565751,376558.5511157952
43,906535.7740853019,314329.5629623267,388248.1897563267
44,895441.6386713553,338411.98005089076,411626.83219151536
45,899111.4461435151,353617.22045805096,437108.04429517774
46,849000.839795987,331877.2347274252,448639.7317332405
47,779406.4031184359,330613.2644829209,444167.8042114046
48,736985.3069815268,325606.8261722166,431710.78917204024
49,726384.3481227595,317710.6911371021,437516.6913421044
50,721315.5881400873,330934.2932450891,440017.6404793221
51,718729.8587784709,330931.69107537455,434823.6657930828
52,744589.5801560846,338416.79026624,443053.39559935714
53,780298.8416442634,362050.62279361865,458863.983392603
54,869505.5845098014,376797.5553951669,461757.26488858426
55,938329.5067055055,403700.47494200105,471363.94066420826
56,970424.2674996229,397122.4627956071,502970.15843990375
57,988313.0257746276,397714.5083800133,525209.0722619705
58,1019002.9050887061,406983.5570955546,529721.8982994811
59,1008733.559212662,397726.28676976473,514876.0575593102
60,1019366.4429108567,407093.4583362137,507223.7593547206
61,844750.6060745853,336329.8535097821,417125.7524797391
62,740194.2118555442,284826.58252004324,355670.35490060964
63,657647.433214012,262565.7957825638,312899.4373781321
64,716939.1232536432,268339.54438759125,307343.04573106766
65,777305.1906706318,270997.8409369304,305710.05137405073
66,821018.9347604337,281596.90204629244,319110.9733645189
67,829866.6643445031,269286.1442817037,332057.4056407597
68,824301.7142956217,278346.67809908825,346152.94156706677
69,813013.8824217356,287191.95537510514,365575.7163501099
70,775646.8828820233,287104.3147730694,381097.55445864424
71,691332.2008178002,279003.3917939663,371798.1251915827
72,651408.8915753625,273803.27360932616,364444.6443381357
73,624974.3055511409,266487.2923066067,365709.082339446
74,645266.6255620408,284077.1964969194,381740.50048568344
75,652527.0639002994,294572.5005387488,386463.07992206735
76,683582.9447150523,308664.67944905977,403942.78550023166
77,735690.5200759746,328900.6511972467,424060.9139918946
78,823329.265494734,361444.52322567755,438237.87069444504
79,899214.2889023282,373917.001368473,450078.2858599574
80,915397.4259285482,373660.18539665814,472596.2890010513
81,958348.8549828116,369938.81453060854,489440.8841809128
82,973146.0215677933,385878.6784454265,484463.2456223555
83,934918.228690232,375663.8836695086,466358.9416529278
84,910187.0239703119,371082.85724639165,461260.5306401567
85,809407.0008893929,319487.2382645996,402384.4915960245
86,755074.0265166601,292026.8254407226,352385.181139752
87,701658.1215529776,262793.68484532123,318473.1212878333
88,715454.4395979949,280506.67034557986,316816.6481678199
89,786464.6579748163,281804.6562208475,318105.8394667537
90,838101.5465873624,285829.7852143125,332212.116745692
91,850101.931455328,297841.7938948332,343194.00460769754
92,825627.455989321,279490.94192862517,348187.0035972424
93,787501.1922247906,276591.8916927451,369146.1142030237
94,743662.7179777096,277004.548092254,375083.9819154708
95,679083.0013835585,274665.7543502453,366445.39875223086
96,636149.396582841,272450.88393800997,350891.6262702918
97,627798.8862731496,267279.61804013635,362165.51891691954
98,634132.8439114474,276314.0560555255,367280.38625521393
99,632360.3559986155,283145.9263564074,369031.66539499816
100,654840.4218326933,292654.787764135,379294.7417476738
101,697765.2579990103,309719.8332456982,395903.3359897753
102,779452.2360731357,328195.45492433745,408412.147376831
103,872768.2474725539,351524.7561030257,423276.7594413629
104,911523.7657940959,366556.6548293632,456932.4375171523
105,934033.7414497852,350942.52123526036,474307.5942012769
106,943195.9344684021,368806.6451900614,484162.0913867657
107,932495.5494050373,360526.2983287444,471342.29728451016
108,901957.0919411,354467.8749872975,457971.0389141231
109,807399.307280322,319881.00634739967,390378.86173271463
110,736903.4483856922,283652.59813523595,351241.65698636253
111,680945.2937873855,255737.3371449034,315887.52575928014
112,502328.9602995205,141792.8976298721,139848.26653943452
113,586186.4293681331,188790.3592997898,175316.18091584754
114,685302.2526261787,195572.15043406517,207251.24397522505
115,689856.9739797976,187703.33157278228,234923.84265700149
116,674202.2741776108,191649.7365553185,251732.76380068134
117,666311.4345686618,212088.38744485116,276283.7064722893
118,637236.1286414319,211662.14004340692,285883.2094243365
119,562348.2872950805,206776.45832376555,281604.1633640236
120,513125.7155083732,197412.68996890378,269718.5191566432
