,Total electric load (kW),Total NG load (kW),Total fuel oil load (kW)
0,713913.775566287,288171.3715111529,317396.79543309566
1,709632.8534967192,296482.915818865,334431.1502059445
2,729405.9958792642,305979.18663578527,352521.6726987821
3,764714.375934302,325006.84333979303,374304.4309307107
4,806466.7895198746,350347.19517726137,404508.00621004845
5,845892.1269884907,376786.0350655454,422222.3869113105
6,919507.1918961245,413916.68899027474,437931.841216495
7,990601.3103861102,426151.79713253165,449848.81494907854
8,1053602.905400794,436491.9920700973,454248.37777171
9,1063098.1273258592,448556.13341602165,462902.46783204627
10,1078184.1195237052,459565.8267109103,463976.09227539
11,1089288.6663302055,461588.33680381364,465524.06387843477
12,1042669.0051266579,450534.7429166645,456417.22279251006
13,951693.2366426592,391449.1710647745,414508.97244293924
14,840932.697372467,351046.33845329063,371707.8800114528
15,764406.8026996243,312248.90358916164,323461.34132820484
16,806892.0177814062,312784.54010492464,319704.7164830833
17,876088.7619624687,318372.71940268367,326587.91164168814
18,902995.3987641346,304618.9145572177,326999.87013172585
19,893398.7067161265,297685.8115991697,320740.75446196384
20,887397.3300439508,300550.00277729315,326461.26483995706
21,851175.5828423182,325552.58639028756,319387.8442218983
22,814112.2019087352,319028.2525096113,320607.1994933281
23,733916.7838096897,301247.0582642676,320514.9906337955
24,686792.6837973768,286000.9063546881,320716.580104149
25,641683.8385912855,263085.1502503856,310425.6128698247
26,626869.4049153954,259948.78081477663,305668.3261138836
27,628058.806115405,260207.17099574124,301130.449141812
28,645503.3866237409,271555.913457847,317256.07173916604
29,689316.9016143526,288790.61687666894,332099.45979061606
30,770364.3944848921,311583.2316529159,343368.46492303745
31,854937.8615266652,337452.559615667,360791.5515736418
32,846501.6225736694,352124.06825344334,360065.51009274746
33,866309.3162267505,349062.61376987386,359003.7849572259
34,856664.0835817717,365282.7249129879,353867.4645993433
35,866600.1183922176,366506.64143170125,355586.9192918062
36,833355.4972235078,342931.0763139575,349428.88592336996
37,739897.1863341625,305650.6634357816,308182.93575252837
38,731640.7748953446,163627.26377581593,166583.46735821705
39,669203.0704436293,150214.0680687101,151511.7744515878
40,710509.9784519394,159088.06967797483,149127.22143396724
41,781820.0693866982,167747.65830917866,154758.40260175458
42,854947.4930354244,169654.61786816202,152799.87556939846
43,787253.6810857181,264288.0707046485,261046.96844181465
44,814221.6482510568,260513.81680250764,283603.2887850967
45,805096.6447973966,263084.8386413667,284313.64483807865
46,773815.4720842169,282233.3800106721,293202.3545763798
47,694494.9130316027,276489.48156769684,296849.221036977
48,667022.2898273314,271550.7841359816,303118.62847397744
49,656667.4498476366,262835.996335496,309679.7429226576
50,647257.7727676134,263149.2466168708,308795.45871838136
51,662680.7438054371,271047.8011897573,320223.80986635655
52,693836.4971208019,289990.5568316981,342684.66477253236
53,748788.9398923874,311146.6598023141,360655.1023755541
54,815728.0257203681,328986.246975938,369289.15177757945
55,911608.4900792448,367561.07567581773,392972.3223700168
56,971667.769075381,390742.14644167037,408209.9228412064
57,988426.8375508826,414442.10266620206,422621.82001877454
58,982262.1991130366,422688.0945086963,423423.79623981076
59,1014552.4334014193,430248.37411648955,435615.4733178392
60,962226.4049623477,409268.07995546726,432690.95073557127
61,904868.7371998657,375719.6444939102,398135.06627794105
62,840710.4516354167,335180.3426724871,375795.920656638
63,792170.0370200432,313759.33639376645,341908.60688902973
64,589892.2664120928,174261.82812027851,184645.01119047953
