,Total electric load (kW),Total NG load (kW),Total fuel oil load (kW)
0,309432.24020208523,578249.839103318,130473.63574786125
1,294659.8595523337,601866.9608774548,137203.14684210243
2,296710.63704760757,604469.5957332695,145219.12834559582
3,297661.52211174887,622534.2966689405,143682.79148473937
4,325966.78728798,660564.2493231173,140831.22497690946
5,362882.99720579875,752320.2135114203,156697.93261875783
6,418557.04118226113,816910.2952675397,169288.9850607867
7,455518.5621390317,863246.9077938806,179023.36595376197
8,471494.83558680926,856174.5597800312,177062.25732258984
9,474538.1574433842,865478.4251542924,198672.9233425266
10,502074.44981576415,931174.9064301873,202296.77902247917
11,501307.26271122333,917833.8549587851,198848.07031097444
12,495142.39214273007,907154.6206761778,210560.1536523312
13,447837.16166747804,813592.2170972816,197709.4233635653
14,415631.603603263,746476.3665563327,181987.57300733545
15,416224.6310455193,703710.7759875264,159600.14541712496
16,454832.46972032514,698778.2019271653,164143.25110408853
17,533400.8770153526,710975.2931294121,150820.96221277828
18,568558.8105421461,703696.2470248156,153308.32029615063
19,533144.6479193481,599017.1191871888,139822.27233080298
20,493821.91801352426,604972.4657045146,145747.48402094247
21,475914.91224815656,643458.3967741585,146793.77593263023
22,439303.351297428,692151.9468632877,157806.22438499914
23,378655.1568004955,688689.7970438839,160301.76468756035
24,339635.40439997124,679219.4024131913,143799.61142756045
25,323209.6915075614,663260.596688747,145746.077812749
26,321559.0965500083,660355.9879473514,156155.72743843438
27,316339.1701695959,654821.8580821987,152224.0646459738
28,345197.01736436604,684485.4790397459,144054.67732241965
29,362957.7583863625,736882.176717983,157211.13284422606
30,413568.6140282641,819860.9518678209,165020.5313721443
31,475822.67980056355,828399.8529280608,171516.1997135274
32,459764.9125960288,821919.8832212099,164870.61189171817
33,455614.3567565523,801209.0068564168,183750.10017890207
34,476508.4541589915,834492.8841297446,187394.355470644
35,482526.29392283177,846832.1293973835,180250.50652468554
36,487187.1876791419,868065.9019768777,195608.43985170132
37,442967.90250244376,798854.8038912151,192941.6749312506
38,435722.0433776879,738367.3863565958,179453.21743525687
39,432726.25358689687,710435.2603221758,164252.06880855575
40,478343.5819396139,784384.5677201167,178371.8415650494
41,572510.7141340682,862223.6768999331,185866.03984264328
42,624755.4635573811,906488.483753477,194113.3571798723
43,622903.6056415357,942032.5999604017,216956.1773348517
44,623011.3295369388,998113.9021605059,224860.76202323913
45,621961.584959755,1130857.8169551245,242030.85398060794
46,599281.5193770954,1215860.8019647202,268482.9118185424
47,550179.2183822347,1275192.8024664216,278632.088898423
48,541671.0970247551,1312026.705519923,275978.5789164201
49,545656.6287958887,1339320.6091341483,288000.54932700685
50,547400.5898377562,1365612.1151834163,302265.26783860265
51,543160.0902048524,1377313.9516433564,297848.232003703
52,581455.4091124614,1418003.9543777502,289645.6577504084
53,619061.052313225,1489770.7353017654,304701.8798513357
54,672868.7116755119,1586740.1457895269,322474.09945324773
55,726940.115928355,1617807.5788955698,337215.84368636477
56,740732.1591359248,1659064.5849441446,338927.6965374703
57,754210.0345211836,1672313.3162128087,365658.8509541226
58,761386.0285710158,1726822.893182601,371276.6635848962
59,760365.1919715974,1755109.757348725,368929.77412499196
60,805128.399185791,1806259.4437005143,384789.7757472175
61,745379.3140266353,1654153.4880496208,368014.07865625364
62,682536.2388038309,1497572.7542975768,338546.043137318
63,671101.3930416588,1409766.0936370497,310692.263950375
64,722259.6993603134,1428332.270419015,308944.9664157066
65,758797.6175955426,1459038.3162017113,306108.6589216835
66,804941.1144844303,1443951.389995055,307371.210877194
67,790027.1056672496,1447069.8892417694,317599.6085431347
68,769982.1554299429,1452969.4860970306,316546.880474862
69,771512.5050511465,1493203.4445052147,316520.9015137578
70,712353.3099144647,1515549.8215301998,326259.93361081876
71,653382.9218717607,1531676.3904496578,333921.03635101335
72,632207.6562246984,1558917.2077788592,322256.5155364955
73,608915.6626753487,1504651.7641165338,320485.84299879964
74,608764.2370032157,1512438.3323831423,331297.45888530306
75,597961.2979505345,1513602.8807943256,327870.77016372356
76,624572.585737699,1535462.775038965,316889.158528125
77,658700.7037248218,1586611.013859971,330524.8134752092
78,712641.5644487716,1636869.4117309388,337309.1945582944
79,742993.4999888692,1613224.303454029,334041.6182429723
80,730323.1231730874,1580809.7910393628,319453.2957509729
81,719009.286601025,1569587.3007852838,345101.2423859127
82,727433.4177188652,1570339.863098135,344192.21746669966
83,717195.7493198554,1609497.578183428,339495.3301845283
84,679367.5604007727,1530997.1585461644,336366.13049626444
85,608822.394066106,1329178.5997252183,303013.92061184085
86,562873.5423618619,1102745.5328976028,263895.92019500607
87,501185.53796697315,980836.8667203692,220994.5410423612
88,516759.00994847476,941839.2814034115,213272.9508827693
89,578697.6952415014,954797.1624118997,200163.4498756932
90,621316.7789224152,928288.9547487008,189545.86562147024
91,602788.8127273433,898467.1567523751,197377.05877067338
92,556998.6294621961,873739.9727383559,196474.82725553194
93,552945.677115247,896503.6692665569,195914.93531602787
94,518401.5111798888,925565.6110591078,200827.7539227876
95,439504.88095880114,900706.5066513625,203528.12867540054
96,393141.1396501842,877306.98553732,187099.0915252359
97,376511.46219186374,847947.2046808456,186043.1932999134
98,364557.8739283398,840034.560475522,195043.20909197416
99,358776.43684067717,833678.065090355,188244.57375993684
100,374991.5179766617,859302.9170359937,179919.79916972772
101,419152.26554726495,929160.9805684803,190753.69739358904
102,477401.87459908705,997545.9489666261,199369.50897911488
103,546442.8272499442,992317.996683433,207183.30704808896
104,550159.8401621409,1055225.1580740677,209464.50377254933
105,536454.1246033751,1057257.5132989006,229410.71696530006
106,554412.6572321027,1075305.0836977495,234470.0332631541
107,540468.8066710707,1114789.8042665813,225218.48150234175
108,509403.38434713567,1062525.649586686,233151.88350326288
109,458734.3536512838,874390.4191941613,208212.28966404137
110,423454.60158160917,687968.4307260643,171484.55314590703
111,369442.1190242905,580314.2008174364,135879.9386930566
112,469615.96479524736,433074.1880620271,91231.21847792034
113,535400.1700876321,438098.20946706895,85823.6481071466
114,577859.6821147285,438742.27473574085,86760.9017773323
115,548720.2690172557,436953.27336430305,91736.17910984653
116,497031.87611432566,638363.3843295093,148168.77440035154
117,483375.8432024629,696551.1923979868,154272.27976888858
118,423984.71219443594,696668.7500942094,160914.02750180414
119,372816.4657497203,699057.5293616317,162443.56688178272
120,359238.2187668393,681193.2556346394,144646.00014301005
121,311440.5228539854,645248.89813266,142760.52136266924
122,286768.7391140513,610834.6449192247,138924.34885252107
123,272399.99279701157,579375.7490600956,126714.45825735756
124,335524.25685030146,421168.34974020324,88199.32185292756
125,359254.64934124256,452294.4973863554,92918.17474800936
126,386467.742670195,474354.6444739561,98683.34189030227
127,385644.93949742673,726028.2170426256,144668.51892488246
128,432712.51008351805,733370.803976974,142893.06151691827
129,466131.3935184108,746168.6868585036,158506.00467409074
130,496999.936819036,813935.3343496235,177346.44628422838
131,482202.94351856486,792254.9131809879,162409.94536378045
132,542742.4611086869,560574.9191448677,108683.59535295294
133,499816.19354509946,493361.95306053257,97995.97678530433
134,468762.20212871523,430465.60361743503,84675.05160670671
135,462529.7925335474,370877.4531556694,72963.76484229109
136,468323.35994220944,353764.9935864354,70358.89622051654
137,526704.0123548225,370478.80519279925,66461.80947885604
138,559112.5914211797,370866.8399793799,70856.48744776954
139,558713.7701421338,357532.7220611865,74211.5414619138
140,504916.6951524375,365349.7455950265,68748.1038811865
141,479381.675342718,381041.59650298,72454.99415354927
142,427497.23464457516,357270.3995027606,77284.74771918697
143,365737.2344456838,367173.32624002604,82701.22335718108
144,284026.64851315436,527311.7305873175,112995.24351405157
145,275189.1668727681,523586.39272170566,117349.2869308306
146,278746.82821503864,540589.4584718253,130387.26517902239
147,259276.53356725918,526610.756126535,118890.5867510417
148,291683.3765241903,571775.6648880938,126081.03185139473
149,300103.1130173573,604920.7631182611,127072.19560750455
150,323639.4104208074,639170.212344695,135786.6394691505
151,384201.3651734816,732888.5713460596,151820.68797593375
152,402439.6516010587,751782.7998117078,138821.31862007454
153,452113.16443562397,720820.7076800813,156411.44108986968
154,485717.81775021,747518.9199791154,155514.81780968737
155,558959.5248246626,563033.4654486284,102804.48662962527
156,520483.2814160885,537567.0672341993,100551.02082965538
157,490032.7929958094,463181.8113825058,87276.67158741843
158,462252.8380206606,366477.73167334596,71312.875830125
159,435609.52191877505,289748.43669013755,59874.693092763955
