,Total electric load (kW),Total NG load (kW),Total fuel oil load (kW)
0,566174.5990599551,340785.69895805384,178418.02939593405
1,571916.1204181107,350230.4198903158,183416.57116993863
2,578006.5943864604,360434.1477639595,190633.8712430388
3,603174.2483011936,381812.9544032854,209826.6525142587
4,638353.367987298,410848.3306796075,229100.0622687482
5,710988.4292971665,478869.66444467136,240315.5976965085
6,787731.7852109364,511710.07126626757,249084.22424776113
7,872681.3090542839,532060.504738859,257020.84236132077
8,910047.3225596665,550851.9785223927,269664.72511877964
9,937083.5708768377,577644.5623749405,278535.0505474147
10,972659.2146351594,590888.4560512239,297584.2856509809
11,966700.3273320346,594267.5310769322,298987.5024892132
12,907544.1257156739,576791.2304820406,273269.88089036016
13,837554.1370827245,498678.9838569612,251301.06161124914
14,769217.5112847292,471343.53640965535,231702.88220105885
15,716306.8820864451,421302.5484907529,213497.11436442033
16,761965.5584363826,424962.09293213754,203838.6711008796
17,842974.1933054047,423310.5214246982,200940.91281888992
18,859486.8339567751,440078.09558437264,183224.2096443472
19,778089.6719191871,377532.2639076926,166050.3175454316
20,784547.0405713072,358160.20155500754,182146.3297170168
21,779428.480941097,385427.99951583555,195919.66509582454
22,773620.7630858466,411401.3465892828,220409.3729274227
23,674337.8547783502,396731.45715506474,216148.97000631996
24,635527.4262281902,381341.64892228745,214274.6761485539
25,631312.948609947,378015.40840700263,212713.73248609944
26,633003.4771566113,390524.6953850003,216878.67321842103
27,650016.575016176,404289.1972104699,232835.22759075466
28,675044.113931379,436580.1040269808,248216.3551280149
29,725672.0475622339,484105.50139234285,254167.21181541553
30,787778.647540155,514476.5363316085,256382.29452772808
31,842315.0370573804,524472.405201302,251069.95150464965
32,854308.1988671148,519272.8496055003,255115.00433824194
33,864561.3338047487,518946.1821459182,256728.77973778744
34,873468.5661429204,523309.160757169,262919.2717601581
35,868669.7470495864,525628.5561718098,263917.4663882016
36,872315.8401645442,526991.8469775356,260697.24499294918
37,834447.0141699546,480885.79473865667,255241.52692661574
38,786324.8517916894,452208.1049200266,236711.2455093948
39,779444.8482141399,439910.82568805845,228173.53213134865
40,829003.8244459932,484910.89943961776,236242.5936183765
41,919146.6870665735,501569.0393429361,245653.43186461314
42,978400.2366032627,528959.7679141556,250061.3491608796
43,1000104.2366855437,542708.0424674448,265876.57755242876
44,1038826.9777634467,573520.125835047,292840.80044563516
45,1083556.5943722667,632894.5455719723,334563.4742179023
46,1106406.0637159732,675168.8317596628,377459.5023435241
47,1089663.3646168297,719060.0195526946,399991.00708789006
48,1118522.2336990433,743501.8791356873,420622.45571447647
49,1142845.1566775723,768077.1636981823,434404.14175447455
50,1159235.3881519542,792308.2887122051,447362.25997984194
