,Total electric load (kW),Total NG load (kW),Total fuel oil load (kW)
0,245855.1902008801,1028167.4172015083,549953.0707913305
1,246274.95800975317,1088938.898138911,575030.6301761761
2,234951.3614115005,1141365.530344093,601253.5770607715
3,235482.93588452289,1192681.7028545358,653484.80388833
4,247583.87902990464,1273860.882920702,715203.5571860011
5,280458.5682187253,1474658.7720912918,750574.3973059931
6,329492.45690042205,1562163.2715555928,781407.1218746457
7,384496.6408656571,1606806.592843963,796160.5950294628
8,399423.77124783007,1655014.236461579,828416.4784941244
9,414983.9879704899,1709454.087406191,853297.7116173821
10,424526.83991301816,1781358.9413666695,910110.6242034193
11,423040.60322300566,1762859.9046862838,912055.517935627
12,411585.9390183801,1708034.113414729,842669.9962822765
13,392206.72806891735,1515886.2114262981,785442.8378286209
14,361469.30815437454,1436271.619798184,734982.5310636205
15,352526.0731443094,1289733.1284714234,691714.8333048268
16,397590.7429982579,1293841.8268371597,661084.1854732935
17,480251.1004518509,1280408.25229675,646864.1974827389
18,505861.2560606415,1279843.027517938,593161.3501410194
19,475201.14696003805,1139705.8558937456,540864.0435361054
20,452965.42941096047,1115791.3449176792,593017.2470019744
21,414210.2323135295,1208922.946599797,620655.8226346821
22,379024.4891527185,1283073.0699833056,692118.2931004243
23,292560.14604869817,1211399.1439397284,679454.0235657044
24,262468.36499131576,1181286.564971463,664598.1505508092
25,255315.48025973435,1175910.8275798075,658734.150966802
26,252323.45549890187,1218693.8111805348,677993.5876565143
27,247226.06868194844,1260882.0858161761,727522.1244418665
28,255517.80541171896,1349110.8529960432,777485.5338626452
29,283741.2270598046,1482929.3466480079,800415.7726817653
30,329515.89325519296,1555311.3796871551,806915.1294555799
31,385574.5318365746,1563933.0403354832,784232.0921307638
32,386659.1815402148,1547330.3588142572,793885.8057808827
33,395922.7320079224,1563034.1170745909,796163.0400336073
34,396623.6425601478,1592742.3238182878,815418.0754786578
35,397653.75118572573,1573118.9228322322,818539.5398984164
36,402564.24355318537,1583571.6987217169,810208.7197363041
37,384100.01551814645,1477674.8048521895,796648.73653254
38,364778.35272259533,1393247.2486845718,739868.3787732107
39,375102.4151166185,1347244.9433592758,728349.8767317781
40,412162.8917746251,1446934.611345946,755691.1188301113
41,485515.6794702555,1489614.8864805684,782800.9361982221
42,518075.5082399084,1580023.8648908318,795431.2332260037
43,518142.9907221986,1640307.1963102103,847746.4798893478
44,506033.1251572462,1741356.1813316583,915478.8812556063
45,489636.2495056558,1927982.6659204713,1036320.2383155237
46,443905.82547917677,2050066.8189423177,1158843.442904403
47,376545.45450936496,2142769.8026950974,1209757.637739502
48,362152.60379792727,2234138.7040584427,1267449.734085192
49,349742.21775940456,2302381.7076408416,1305930.3561201873
50,341424.163291871,2370734.820435321,1342074.7160841944
51,342937.56561185315,2416142.6562881195,1400973.9357968015
52,354047.84823790245,2497072.493914238,1446375.8526115234
53,389296.7355668938,2684755.2993709655,1472109.9036550026
54,444978.72649459034,2769780.4889114257,1506715.970464372
55,500552.235383411,2813564.9959162134,1498977.8763517516
56,509032.36158018245,2892938.210512538,1559629.368355006
57,538243.1959896283,2976542.1747760563,1615533.1747153397
58,530666.8204691203,3011337.6310680513,1639111.525693482
59,542570.5963557534,3021452.110862726,1653550.2503836723
60,547110.6113141167,3059090.461211678,1664884.5288312323
61,495902.13690497034,2865036.809661731,1576836.5231777185
62,472023.41072130017,2621025.5300464327,1447006.035818646
63,467454.0163323684,2488814.447921172,1371535.804333863
64,506089.7026262137,2473497.8987414553,1334867.759645158
65,579106.8199358336,2481391.3973022127,1326449.0541304776
66,621848.9966924207,2481470.4430291806,1288984.887039554
67,607561.2168659074,2458141.7670202805,1289499.7230578405
68,575130.1329703617,2460133.3124896283,1321320.683571932
69,537238.1916024021,2515517.7475536396,1378268.1408864132
70,498949.24496769416,2526328.468489692,1437275.2283195076
71,415474.89793961664,2573452.2803710876,1466465.4721883358
72,384405.6771958604,2585880.8689371273,1477699.3901352321
73,373455.1873493321,2563876.739842166,1465599.697178786
74,365051.5813751129,2599365.539113261,1487948.2312046962
75,360879.638718823,2640028.4507522266,1530862.0434355014
76,367247.19230009697,2666331.1808393844,1556979.1606000578
77,401484.5147591448,2810151.492195077,1558096.867240607
78,445126.06398039043,2834230.2536602127,1543476.377618782
79,489408.0046041081,2772558.9897461184,1462120.6764613788
80,490692.9585557398,2791320.3651520293,1486490.9505563984
81,501608.45119129214,2828513.1337919165,1525552.4894080013
82,520823.3119958893,2850124.8001702423,1535390.5679243489
83,502190.54025626054,2807092.0519296057,1518271.3326132842
84,491068.44764720456,2633801.2315972727,1411927.4149052233
85,436536.18028072454,2319501.3477313966,1266179.6918569473
86,422038.49380697246,2023382.2585805133,1106352.950626035
87,405371.8086194293,1785322.85714627,982558.9880048374
88,455381.00008767645,1723561.3010868116,924954.9376501825
89,509962.9784918257,1655452.728825511,875446.1146517999
90,541246.6891200381,1592599.0017858641,795802.709210327
91,535925.0930888427,1541219.9764578165,791929.01523828
92,505533.53095770744,1532524.9927335635,813745.6876849176
93,482089.2112446953,1602924.9662831482,854420.5622145184
