,Total electric load (kW),Total NG load (kW),Total fuel oil load (kW)
0,359681.65253136266,37843.57842916606,230013.11906348888
1,337875.6752514393,40407.195895907724,225870.58424865702
2,335300.13721763075,42295.4436577304,229375.75835010753
3,351820.4553068569,45955.957618294204,241717.67489542917
4,380613.8310669815,48309.206050321285,256543.85531171228
5,407863.95187082194,49098.56544358911,276376.33862782345
6,461190.7448308549,53128.53275059056,300669.7119986957
7,530583.5419352812,62520.747267545135,328616.9955385153
8,583872.7749491018,74147.54390833862,346413.56706020085
9,623937.2709679292,71999.09227257734,358864.17057343037
10,647286.2660155258,70424.74844142403,378350.3324161557
11,650935.0619723448,71594.84592391491,394958.1412959368
12,670951.7994184869,65366.04787383585,405533.13810695737
13,642786.5717130431,63980.691817044826,384467.3570621366
14,596848.0765776206,64383.13387004211,356300.2102494162
15,537207.3481836055,54403.91657726387,307305.4521361729
16,580932.9861196156,54919.491638356725,304821.2295448234
17,607378.6468701718,52866.30823037759,305328.7599810986
18,590903.4317870988,56215.82836473784,283609.580948789
19,586972.7244935611,52115.32324910554,282762.98077788664
20,555391.5502052192,53300.62691818786,278175.8035318503
21,526575.6438216044,54605.58779081794,274212.00108243356
22,475512.315692557,52343.674730656574,270448.9628542959
23,436130.4069238784,52440.92731406281,264860.32276099734
24,401877.1969123986,43859.09384456688,259015.71873112195
25,379636.8636657041,39567.361257401164,247872.85777551393
26,365177.4288229086,43492.39337777618,237753.90704901714
27,379618.61990932503,45577.89760056307,243665.93046946352
28,390989.0167647396,46748.297952559646,249708.69734128265
29,416684.62869705644,52462.42783146032,260958.40111465825
30,468611.8444662476,53496.376679284826,270103.9152291637
31,508895.3534025471,52728.539781754276,281442.4032093019
32,538603.1905104804,57344.36629118063,300271.87257152307
33,543969.0725893131,59125.789027343606,306449.575113899
34,559040.5855750479,60969.37648567343,324738.6409332224
35,580894.3612329052,62256.45742554676,338266.32111084426
36,551450.4964361439,54926.92879588273,329488.1978194671
37,481449.6251441471,46534.82259486702,276228.8129840373
38,420323.9200974579,38594.35255427305,227976.68286459672
39,375884.57309336966,31180.904271896376,173819.92848971815
40,409688.0025693105,28037.297475263756,159281.83146640353
41,463303.39346755046,36844.492517059,161469.5338994356
42,468468.3896012592,29531.8589240348,144055.23004959416
43,480302.75581974623,37169.304556930874,184401.7575185913
44,454093.007879836,39942.91684066158,199160.00621869782
45,451431.58579720376,38747.05973467651,210123.189675353
46,420135.7173943239,40245.80982900254,221530.9796052287
47,378220.10006708046,40028.89143875148,220306.60383112828
48,341768.10656629526,33549.46339272876,213013.80521803582
49,324016.4398907259,35934.10866027097,201956.55933456452
50,313538.2879386054,39227.25361248715,194007.84475908137
51,322661.0783488756,37840.85991013194,201473.01149151256
52,340100.0633178291,38137.27900586741,210607.82680471175
53,362262.0693074725,42037.718826749035,224304.6201449948
54,421598.2040224718,46212.391804130864,237511.31480065364
55,471705.91174310923,52204.50160649787,249811.20045864978
56,481189.6933444698,50118.85596639141,259373.08515908432
57,500277.99307453784,49144.206267307694,265301.0122547674
58,518780.56085434207,53905.60052422733,286779.93436135736
59,517050.5298836663,51404.27274132338,301647.35180646175
60,531860.1125356335,52430.69399360673,309129.6634094201
61,506874.1031884643,46363.42165602733,291875.21933915466
62,480334.5650466541,46563.02478159634,273086.7993537017
63,471703.48332203325,44584.40407963421,257824.64014653183
64,519171.3751399163,55760.682838879315,270055.3634509996
65,562695.6135283025,64300.91226123465,281508.3898253216
66,574726.111560774,59223.60482827297,273346.2940865755
67,584240.8466095912,57178.022834431045,271965.0736694756
68,555738.865012138,51333.13444680893,284296.9174242632
69,543022.137803296,56981.87293155998,295293.50956008176
70,521606.78927156585,52082.74694125872,303146.0116098374
71,469369.9658899848,52725.80924866565,298381.24809778045
72,436273.1618982117,46795.90384941926,290227.7756407569
73,420879.8666117807,46233.31258217861,281423.8327766383
74,411811.0203242573,46449.95872029129,274481.9569142239
75,430814.2807007521,52676.7403490139,290024.7676338066
76,453678.1743597963,53087.78873696551,302691.15371254453
77,485315.0655518567,58531.247543201185,321402.97666093305
78,564468.898180103,65420.39633002562,347626.82137891283
79,616580.8143564055,66955.35520311617,361264.57141721057
80,663058.3453838911,70691.72125954326,393479.89019602997
81,675752.7095014896,70159.34222522232,406701.43916394067
82,711399.1542743673,75094.29483347671,439741.0239544027
83,738692.5225886293,75342.24854873426,458788.1487383364
84,713218.4546934394,72772.75624484468,448257.000357346
85,607420.787320295,62101.236381751754,378487.4881586586
86,539889.2019428388,53303.660905771234,317163.5718608944
87,501393.3134089646,51200.6031658222,275731.52762526687
88,524171.50318497675,58838.54447313593,274697.0660223365
89,569047.162768563,60767.10427773937,278134.26371222996
90,571251.0901158481,56933.44406509404,270928.12946942804
91,579540.5886692997,53962.865910325854,278258.70168566593
92,576655.1153504257,57604.582220537355,296176.3008117287
93,555094.5509935075,54802.35333977377,305307.63316014473
94,534239.1190727315,53040.324189936895,315270.67906683625
95,483839.9740569475,52468.07407245488,306571.2927355719
96,447088.28087965085,46075.96623866984,298291.55378203606
97,417949.5079921193,43721.70910454335,271535.18722923746
98,408901.0719328702,46353.271064095046,264772.70271811174
99,417718.9284700352,47352.27752776123,268960.5696083813
100,426647.4722522082,46426.97358305357,275943.3128344964
101,453612.49196579633,52518.306216756384,289264.79914087325
102,500548.8760220344,54634.17021595853,299567.7446406843
103,539692.3853366523,54708.14103681537,305320.9340645128
104,547955.8920023177,55372.59169865441,315722.17049479194
105,567156.7400393209,59003.483575341816,321236.0864669386
106,573105.7827482787,72149.49227555406,340417.94631947996
107,574835.0665779078,65003.58563724714,351139.6996642849
108,596218.8962170201,59753.2213875386,355718.4083219834
109,570239.1617170719,56409.6670181948,331702.0023671488
110,537834.7416719007,52601.64002687682,309968.175856911
111,530351.1623747114,52609.86418304975,294590.71280861873
112,567381.0570729933,52966.506438463824,293454.2975446299
113,591083.6875315616,53615.4985241143,294279.42907056527
114,585958.5517325355,56104.07781106722,272743.6755226645
115,566389.5231367205,61779.64435210155,265141.0862611672
116,550383.3085680502,56412.329191851066,261213.2273921051
117,525883.2474922927,52099.489584920004,267616.06089632853
118,491266.93432227185,50538.88547263321,275533.3258992683
119,441919.5461945171,47812.12485796462,266550.54891243565
120,406042.57790009637,44698.47322284819,259402.90562804913
121,381077.24844960857,42790.90894842352,240130.87409590158
122,363348.7352982887,42598.016715418344,229592.3421663382
123,363333.6156700585,45394.895933884676,230545.7859914409
124,375708.22340833646,48061.94076742766,237584.71041252324
125,405317.4867212922,53080.51552594882,246995.54736462806
126,465182.22144980624,50302.79423304569,265488.897251854
127,518422.22372191073,56574.642704775964,273352.4290388093
128,516481.1855891857,60530.08485949389,279812.25993374165
129,523103.21231477155,53053.763692102766,286652.0215635477
130,536754.2522413664,56397.80696176001,303202.28334612655
131,552357.0968264482,56389.260569059086,319277.7156069579
132,546157.4387741927,57390.847643600384,322058.03530080133
133,495067.700221284,47489.81452058357,285797.1124021786
134,441278.34700860723,42689.447059498474,243995.41447219634
135,426452.94907272275,42363.01962874403,223769.8627278108
136,490466.57266765356,45348.0528826511,232952.40938503726
137,529803.760339717,51749.11769673654,248787.4397651097
138,551314.3123195345,51049.198888539475,247061.67561443802
139,556350.2219651787,46826.54309514287,252230.75039770466
140,562495.9443326258,48788.85071380482,267690.7283639561
141,538262.199422869,49158.93187635698,283716.3536074828
142,510253.7542256498,48849.582288178084,296222.58088054316
143,467744.5197213857,49674.552490370734,296457.486349702
144,445052.32118832984,44662.405537568,292385.95465490274
145,431701.18282140885,46381.77073504208,289451.3574394949
146,432747.4815817162,50316.68185723747,290962.61569239065
147,452820.70621249825,54824.08152412733,310757.6240886184
148,479096.7946677156,57690.14871001043,328080.39174879674
149,511189.18027252157,65177.109083614836,350964.89521450247
150,579411.6497402135,67060.838860948,385600.08029720036
151,654960.2291160355,74243.55461106388,416679.8906578084
152,737245.9470322371,80776.57231878144,451379.54261517915
153,783262.4298125725,82554.88191584726,472548.7239885676
154,818064.9038925726,86919.3463454926,501060.92243398307
155,846844.5643423495,92117.87708775696,518993.0343061755
156,837440.1268029101,90346.26730826752,522929.2992740635
157,753753.0110611848,77868.64487053182,463801.9876446474
158,672439.2012937469,72365.10449377526,409121.29974059225
159,591350.9226625975,61648.62184057813,352070.44821472303
160,616599.8503633518,64177.86022944851,343093.62614386354
161,659395.2376442553,61655.29785853446,345283.1152504136
162,642971.6697721157,55678.50239733218,327571.5128356181
163,640322.6297757827,54818.13906443787,324367.5760889938
164,632527.6460209353,58390.79137540754,332091.3139871745
165,613736.5115368585,60959.42204362006,343299.71192779636
166,581768.5605180536,59966.18050092616,354419.53425936884
167,554478.3525874597,60918.82753501929,354624.33744742244
168,534131.9020126958,56763.7957806181,357630.37758024456
169,513352.18733622273,54941.83325780145,345434.6152633949
170,513860.48810550285,56662.958094475405,348153.04011210066
171,538428.7136345457,64067.3808158973,367065.45580170053
172,582106.195212036,67664.27082432456,389191.19126057625
173,601549.2612010055,71528.35344592996,410206.9264125307
174,647620.1067521542,74901.80416660846,428465.6852648918
175,716431.6404367163,80895.33996144212,453723.0087039735
176,731353.5302100193,78341.38194378342,452322.8436332396
177,762327.7716466171,78137.31769249181,460348.6999169151
178,777753.1358322928,86818.22648326009,471816.41505995527
179,778833.0973075138,86091.77111632377,482368.98649558163
180,781671.2941729072,76722.2041592077,485002.07958553324
181,716879.77098314,75927.53330355865,444932.25136212306
182,665758.1870388393,64924.184034501166,408903.5295245475
183,612955.313667249,56496.40045885831,347167.51916871325
184,628648.8171223913,61554.19626513153,339878.88731497637
185,653842.6826673533,58054.76102428815,330735.563992165
