,Total electric load (kW),Total NG load (kW),Total fuel oil load (kW)
0,597528.215665649,320763.9779599455,213851.08750047866
1,563688.755668918,323185.89826451015,215535.99228072702
2,550093.3604527601,330499.8008449147,219324.5539704905
3,541472.4742239357,315230.82581973873,226488.934197376
4,570249.8443635565,338699.66804089706,245488.03771556358
5,628501.398434068,397462.5319742221,260377.66299949473
6,701560.4173111625,448616.46763781406,272961.3980861785
7,801331.6965252801,507998.2580779283,294322.1320468282
8,932971.5744738235,563287.7545627566,321823.7568079856
9,1050770.8252646415,589595.4562019752,324890.43883033935
10,1077787.026040259,595384.7565129286,332645.45078899106
11,1059897.9603026994,627174.5528031641,342809.9607997348
12,1074867.380265622,635124.1877278666,342196.109336048
13,1041631.4324365553,617330.1938525722,336880.6081835482
14,1021529.4453261944,575053.771578806,318710.38196632284
15,981998.1388518459,479844.8678299872,274535.80666069104
16,1069131.9547048898,505206.2784202331,277861.4778869041
17,1152513.2379712814,539232.9094615503,285180.21086269093
18,1149391.4169548524,491766.56938696204,273426.93209196546
19,1124185.5772456373,502592.6057792786,267398.7187516077
20,1048586.4486628706,448658.092915839,268235.8901502642
21,990416.5181413405,435974.25779835036,270840.92954671226
22,890999.877546288,430204.28689112206,267233.1788970676
23,765437.1230335427,419479.58138603275,261304.87551183975
24,695610.0093720147,395868.9713103944,260440.22405631
25,656009.9866508939,368887.8687546584,247113.77189707858
26,648172.4703445486,373436.1086336437,242455.27231280712
27,639656.0811154939,356143.8722249184,246605.47125674112
28,638969.4955222406,367194.82594129565,264626.89670627203
29,709875.5688060783,398062.7219648325,257177.3939431001
30,837176.6085474225,399840.44103865424,235354.46824501723
31,913924.856707731,477334.529352329,269967.2459006118
32,938884.5349324459,506669.45474931644,293376.67594937456
33,999339.0386659981,526693.9718949001,298636.7273187885
34,1021943.3293849451,545728.728840112,301344.1786326614
35,988135.7267303664,550831.0687708176,303612.88900536136
36,1003073.9635248217,576097.5089927766,286930.4612056588
37,895025.8690489968,486339.8971511873,252958.72232415443
38,797511.4043813741,310194.5490839951,143730.19464588256
39,758224.8878737108,264611.9710381959,120774.06095240096
40,839794.1021306865,279028.68868066993,118733.08930770899
41,942478.7051382891,296272.64910830127,125135.4598861338
42,987835.5431115805,305435.1490178965,124315.41775012294
43,973302.5598637848,272337.6713144067,130560.22353398144
44,936937.6747136534,252099.50232293937,142566.52941347848
45,893457.3840770626,252949.21756506356,147113.78518538995
46,820333.612453321,274099.2291754228,148702.44843900562
47,700842.5515691404,304283.2194098981,183659.8248671069
48,656466.8125669708,280022.17533637944,190057.92577257048
49,631643.797242585,342029.14437038865,231078.38798144035
50,611573.2753359397,357922.48450471443,240652.86346072674
51,632950.6044239784,372934.34819863574,266734.0601646761
52,673856.66804827,418821.08773657604,297988.26813731354
53,742287.4282336165,504058.79583017394,311543.7517381266
54,867327.5146320891,554690.2888815476,325276.54419763386
55,985124.7903423657,547166.5673345443,339443.0563385721
56,1025197.9595740266,586067.0022668086,350403.7898135902
57,1053687.1209543652,620166.1361097452,357715.8548338723
58,1040483.047097192,636052.9686627362,354730.5876363466
59,1074876.8045809418,669263.4793363468,360560.05990849016
60,1063745.6902935922,693823.0474422015,357666.06607370445
61,977623.2031097193,656258.6184541208,341889.85477261554
62,952310.3441700733,580898.5885786538,317272.09318313404
63,981489.0882625467,592116.2728300652,315244.9128543389
64,1043686.1886990326,623335.8609993511,313395.25708996184
65,1095228.6727299711,628160.4645427534,323407.9527077393
66,1150853.4683112947,638909.7354234344,343370.24892634613
67,1205133.7478957789,676339.4764533468,359929.1256279046
68,1152430.2998108715,615630.8238587322,363605.9357803103
69,1037450.567853286,587573.2146373311,351436.4198073478
70,971899.9045517255,556215.7627445261,335852.3043789723
71,828943.167888763,524428.4097818477,319837.7402295851
72,740952.7111885825,464295.92610564927,303235.21848648554
73,714083.5217246558,458204.74986179726,293149.6250605737
74,692884.6327335421,444774.6376494583,290445.4714539633
75,698146.7356791813,452193.0968078705,307496.5704847886
76,724307.9408644318,455056.2723169668,332971.9976386867
77,773786.326060903,520100.7431062163,325994.9283046844
78,901347.0281926391,569689.7752243502,339068.7786206468
79,994745.2643545402,615012.1141072412,355390.5451609455
80,1003469.1617830567,612875.5656738916,369866.0879140507
81,1015355.8366378264,635523.0003978536,367092.6027022972
82,1055538.7675483006,642989.7795743952,370249.8806709665
83,1098442.2107157009,654752.9174673784,374507.05254548264
84,1098165.6260995527,725866.0628517393,371711.6449213237
85,1097550.9572392658,675014.7722402549,375118.7787531964
86,976348.0803616418,601695.1445031778,332100.20475680416
87,909780.485485962,543396.7224525689,292573.7200338766
88,1007894.4117391712,625748.249621238,294030.12669749354
89,1126366.1206559131,608087.0593939507,311730.92739368585
90,1165167.0224034057,552540.0660495461,295605.49304996635
91,1111144.735521002,536363.5344251416,288453.00014356256
92,1059579.1225089678,476593.623051872,286354.2873721472
93,989999.4100717801,465841.6569486383,284287.63234630093
94,894772.55423547,464796.6574950666,288423.42141358694
95,826718.1008617686,457937.88659310946,282583.41920206056
96,728877.1107737963,414036.1804792247,276379.7142067432
97,701808.5059445059,394651.3539302424,265955.71805284184
98,673155.1957003803,396872.6183749665,264465.89555198175
99,683289.2495254191,410610.5457013804,279474.55493360246
100,723691.5852080869,436022.5863154872,310698.4033252814
101,790747.6855083489,499311.2670117331,307980.0836532346
102,906848.477394861,565964.3284236238,319580.0885435285
103,1005352.248282518,557535.5335688182,339835.22032527364
104,1038598.5116332346,565286.7094016747,350519.79488931654
105,1023426.7232540592,559282.7368430058,345501.1207494282
