,0,1,2,3,4,5
0,6182,1816,928,1415,1303,3468
1,5533,1642,838,1270,1154,3096
2,5256,1590,811,1207,1113,2933
3,5001,1549,762,1147,1055,2796
4,4776,1558,757,1114,1074,2702
5,4903,1648,797,1164,1151,2803
6,5024,1783,851,1229,1178,2936
7,5325,1983,919,1352,1270,3118
8,5416,2067,994,1436,1314,3121
9,5965,2275,1076,1603,1432,3377
10,6361,2417,1193,1739,1474,3606
11,7043,2520,1285,1892,1612,3969
12,7749,2663,1355,2015,1668,4317
13,7870,2641,1315,2016,1660,4326
14,8086,2571,1293,2087,1693,4423
15,8104,2791,1338,2078,1675,4441
16,8429,2932,1400,2155,1772,4594
17,8428,3116,1462,2246,1905,4628
18,10003,3473,1645,2555,2172,5546
19,9903,3215,1570,2426,2151,5531
20,9362,3025,1463,2280,1956,5248
21,8843,2799,1385,2116,1831,4937
22,8138,2576,1270,1927,1667,4531
23,7208,2176,1084,1624,1461,3979
24,5600,1757,887,1313,1215,3236
25,5113,1647,824,1216,1120,2918
26,4803,1584,789,1163,1070,2740
27,4684,1584,768,1142,1046,2682
28,4555,1585,780,1132,1026,2634
29,4866,1718,826,1218,1107,2814
30,5214,1903,914,1350,1230,3081
31,6137,2204,1081,1601,1414,3611
32,6460,2366,1148,1699,1472,3800
33,6893,2451,1197,1813,1563,4037
34,7191,2527,1259,1888,1635,4159
35,7813,2637,1320,1986,1703,4509
36,8317,2700,1373,2071,1763,4748
37,8535,2631,1325,2043,1817,4718
38,8742,2750,1367,2123,1784,4865
39,9525,2883,1428,2234,1841,5290
40,10364,3168,1543,2412,2042,5834
41,11591,3561,1711,2697,2275,6505
42,11132,3441,1660,2610,2269,6454
43,9253,2993,1453,2243,2060,5446
44,8677,2773,1365,2105,1934,5144
45,7983,2597,1269,1948,1784,4777
46,7197,2333,1150,1746,1623,4320
47,6490,2053,1011,1534,1428,3890
48,5905,1918,931,1453,1284,3616
49,5455,1784,876,1351,1182,3360
50,5229,1730,849,1313,1147,3202
51,5170,1724,844,1301,1132,3197
52,5144,1747,865,1311,1142,3212
53,5597,1928,946,1450,1246,3477
54,7108,2362,1175,1829,1545,4424
55,9482,3001,1521,2409,1910,5786
56,9947,3102,1598,2487,1977,6026
57,9817,3033,1598,2458,2007,5902
58,9484,3012,1574,2411,1948,5705
59,9816,3067,1586,2494,1980,5842
60,10101,3071,1660,2541,2010,5957
61,10094,3004,1626,2504,1987,5932
62,10317,3032,1628,2525,2017,6055
63,11086,3195,1725,2690,2086,6504
64,12215,3493,1883,2942,2260,7137
65,13639,3898,2033,3298,2508,7962
66,13725,3928,2038,3298,2623,8204
67,12314,3573,1876,3003,2479,7533
68,11822,3401,1780,2866,2358,7323
69,8999,2749,1418,2187,1910,5571
70,7840,2406,1230,1887,1713,4914
71,7197,2124,1098,1691,1523,4500
72,6620,1978,1011,1572,1353,4026
73,6209,1858,954,1479,1267,3786
