,0,1,2,3,4,5
0,6148,1750,951,1396,1174,3455
1,5502,1577,861,1254,1063,3096
2,5226,1521,831,1186,1017,2928
3,4972,1478,781,1125,958,2791
4,4742,1492,789,1093,935,2699
5,4869,1566,829,1143,1004,2803
6,4995,1712,884,1205,1103,2928
7,5289,1888,942,1317,1195,3093
8,5372,1955,1007,1392,1220,3092
9,5911,2162,1081,1552,1340,3349
10,6303,2275,1197,1686,1382,3584
11,6974,2373,1293,1832,1502,3937
12,7687,2514,1372,1961,1562,4276
13,7804,2515,1328,1973,1568,4287
14,8038,2472,1305,1976,1539,4381
15,8056,2539,1311,1968,1538,4396
16,8287,2664,1355,2044,1635,4539
17,8284,2830,1418,2127,1731,4565
18,9861,3198,1600,2440,2000,5491
19,9851,3116,1562,2382,1968,5472
20,9313,2904,1456,2234,1856,5197
21,8785,2668,1384,2061,1751,4880
22,8068,2427,1265,1871,1575,4468
23,7062,2065,1090,1577,1359,3927
24,5546,1643,893,1275,1123,3192
25,5062,1544,826,1181,1037,2887
26,4758,1482,795,1128,992,2713
27,4633,1478,774,1106,954,2656
28,4507,1480,801,1094,936,2607
29,4824,1607,847,1177,1005,2788
30,5176,1796,935,1306,1125,3058
31,6098,2082,1101,1554,1307,3571
32,6412,2238,1171,1641,1343,3765
33,6855,2332,1221,1756,1441,3996
34,7154,2401,1288,1830,1532,4117
35,7772,2515,1364,1932,1591,4461
36,8283,2586,1432,2022,1675,4716
37,8423,2559,1401,2018,1662,4711
38,8676,2547,1431,2041,1668,4815
39,9492,2725,1500,2178,1760,5259
40,10344,3034,1623,2366,1960,5820
41,11576,3436,1809,2660,2190,6495
42,11130,3331,1762,2579,2202,6470
43,9246,2875,1535,2216,2004,5460
44,8661,2653,1451,2075,1881,5177
45,7966,2474,1372,1918,1736,4815
46,7179,2223,1272,1711,1588,4370
47,6484,1945,1138,1500,1406,3946
48,5898,1843,1070,1435,1278,3687
49,5464,1731,1032,1346,1200,3454
50,5255,1695,1021,1314,1181,3318
51,5208,1697,1023,1305,1163,3327
52,5186,1727,1078,1315,1189,3343
53,5644,1902,1164,1454,1279,3610
54,7151,2347,1387,1841,1589,4562
55,9522,2979,1729,2418,1942,5925
56,9973,3057,1793,2488,2002,6157
57,9852,3000,1795,2456,2032,6029
58,9524,2970,1774,2410,1984,5833
59,9830,3024,1795,2493,2006,5965
60,10099,3000,1861,2542,2053,6075
61,10091,2936,1818,2500,2016,6041
62,10321,2968,1804,2514,2026,6165
63,11112,3149,1887,2675,2060,6603
64,12250,3461,2047,2944,2238,7251
65,13669,3857,2200,3306,2491,8075
66,13764,3909,2203,3312,2606,8332
67,12347,3554,2016,3013,2476,7667
68,11853,3355,1924,2872,2362,7449
69,9016,2699,1559,2191,1899,5687
70,7848,2361,1370,1894,1706,5021
71,7204,2065,1229,1686,1521,4595
72,6614,1928,1142,1573,1345,4128
73,6209,1826,1081,1486,1257,3884
74,6035,1776,1058,1441,1226,3798
75,5987,1764,1030,1436,1202,3789
76,6029,1796,1057,1453,1219,3821
77,6536,1918,1140,1579,1315,4104
78,8322,2428,1390,2006,1624,5214
79,10963,3230,1757,2670,2021,6642
80,11581,3293,1823,2789,2116,7015
81,11345,3176,1786,2744,2120,6818
82,10754,3099,1746,2666,2056,6393
83,10886,3144,1762,2676,2087,6462
84,11091,3222,1788,2736,2112,6563
85,10928,3102,1737,2669,2006,6366
86,11102,3118,1742,2686,2001,6451
87,11964,3324,1799,2871,2060,6963
88,13234,3624,1954,3169,2286,7691
89,14623,4022,2147,3486,2568,8412
90,14522,3971,2143,3465,2648,8477
91,12942,3564,1941,3143,2458,7662
92,12289,3376,1846,2985,2345,7328
93,9070,2646,1486,2237,1845,5471
94,7788,2271,1333,1907,1578,4702
95,7082,2032,1186,1701,1403,4283
96,6199,1822,1076,1497,1270,3839
97,5767,1715,1027,1398,1204,3625
98,5545,1673,998,1350,1167,3513
99,5484,1674,985,1343,1144,3454
100,5466,1690,1016,1350,1170,3454
101,5949,1833,1101,1473,1256,3690
102,7533,2318,1339,1891,1524,4690
103,10033,2959,1702,2496,1912,6083
104,10534,3042,1751,2614,1996,6308
105,10372,3014,1680,2531,1984,6181
106,10018,2909,1649,2452,1926,5908
107,10369,2965,1652,2490,1979,5999
108,10508,3055,1677,2545,1991,6017
109,10432,2970,1655,2486,1926,5867
110,10724,2966,1663,2507,1929,5934
111,11656,3144,1715,2675,2015,6450
112,12755,3444,1879,2954,2220,7112
113,13982,3828,2055,3280,2483,7851
114,13912,3841,2054,3268,2572,8010
115,12155,3456,1829,2929,2364,7124
116,11621,3314,1743,2768,2279,6850
117,8915,2607,1434,2128,1812,5284
118,7704,2228,1267,1847,1582,4580
119,6958,1989,1147,1641,1392,4104
