,0,1,2,3,4,5
0,6374,2169,1145,1597,1483,3695
1,5729,2005,1055,1456,1382,3326
2,5453,1954,1028,1394,1347,3165
3,5201,1915,980,1336,1296,3040
4,4986,1943,993,1314,1295,2959
5,5119,2039,1039,1373,1378,3066
6,5247,2193,1093,1442,1482,3199
7,5544,2399,1155,1558,1585,3372
8,5650,2504,1250,1657,1628,3401
9,6202,2715,1334,1827,1751,3659
10,6591,2840,1442,1954,1783,3867
11,7266,2930,1531,2104,1911,4225
12,7965,3067,1595,2225,1976,4560
13,8062,3011,1522,2205,1949,4534
14,8261,2916,1475,2186,1855,4612
15,8257,2948,1460,2164,1820,4609
16,8486,3058,1505,2232,1902,4755
17,8482,3210,1562,2311,2006,4778
18,10061,3576,1748,2627,2267,5704
19,10043,3500,1719,2570,2240,5686
20,9520,3332,1630,2440,2132,5443
21,9011,3129,1563,2284,2027,5143
22,8314,2917,1461,2104,1867,4756
23,7306,2550,1293,1810,1654,4218
24,5804,2130,1102,1505,1428,3488
25,5330,2052,1056,1432,1348,3195
26,5029,1999,1035,1382,1308,3025
27,4917,2031,1028,1376,1289,2990
28,4799,2053,1063,1377,1281,2955
29,5122,2197,1117,1470,1356,3142
30,5482,2409,1216,1615,1488,3420
31,6412,2726,1387,1865,1691,3947
32,6749,2915,1468,1974,1743,4176
33,7189,3006,1520,2091,1835,4417
34,7486,3056,1579,2154,1907,4521
35,8109,3170,1653,2257,1976,4869
36,8608,3228,1700,2335,2054,5083
37,8692,3113,1609,2277,1999,5002
38,8902,3033,1590,2269,1967,5058
39,9692,3171,1637,2380,2028,5469
40,10532,3459,1748,2558,2224,6015
41,11765,3844,1927,2850,2470,6695
42,11313,3739,1882,2775,2474,6665
43,9429,3290,1656,2409,2260,5651
44,8868,3106,1602,2289,2144,5401
45,8185,2945,1519,2134,2010,5041
46,7405,2696,1406,1935,1859,4591
47,6704,2429,1280,1727,1674,4167
48,6129,2317,1218,1670,1549,3909
49,5697,2221,1190,1596,1482,3684
50,5486,2194,1182,1566,1463,3542
51,5435,2193,1179,1562,1449,3539
52,5412,2220,1216,1569,1470,3546
53,5875,2410,1303,1717,1572,3812
54,7387,2871,1525,2104,1880,4753
55,9753,3489,1857,2680,2248,6113
56,10225,3616,1956,2784,2330,6380
57,10103,3569,1972,2775,2368,6266
58,9765,3527,1945,2720,2293,6055
59,10082,3581,1958,2798,2317,6191
60,10338,3536,2002,2813,2345,6264
