,0,1,2,3,4,5
0,7375,3924,1834,2439,2680,4720
1,6751,3784,1755,2303,2577,4375
2,6512,3811,1757,2277,2593,4261
3,6316,3865,1733,2271,2599,4212
4,6155,3958,1768,2302,2671,4201
5,6327,4114,1826,2401,2811,4362
6,6495,4315,1909,2506,2972,4533
7,6830,4550,1980,2675,3147,4752
8,6965,4663,2066,2799,3228,4782
9,7537,4887,2148,2978,3371,5048
10,7951,5060,2278,3140,3440,5282
11,8638,5142,2363,3281,3580,5634
12,9313,5282,2426,3362,3649,5913
13,9323,5193,2360,3244,3602,5770
14,9416,4981,2270,3120,3392,5715
15,9301,4857,2179,2994,3239,5585
16,9514,4911,2210,3039,3300,5726
17,9472,5022,2261,3124,3404,5741
18,11029,5340,2437,3422,3632,6658
19,11001,5257,2401,3365,3595,6639
20,10481,5076,2298,3240,3459,6390
21,10012,4933,2247,3127,3384,6127
22,9339,4758,2161,2980,3263,5779
23,8341,4421,2002,2705,3076,5275
24,6857,4011,1822,2429,2849,4569
25,6382,3924,1771,2380,2751,4316
26,6059,3874,1738,2354,2692,4169
27,5949,3928,1727,2382,2669,4189
28,5876,4018,1774,2423,2712,4193
29,6253,4216,1843,2514,2784,4374
30,6629,4433,1951,2617,2899,4597
31,7527,4687,2086,2795,3068,5032
32,7885,4887,2159,2949,3188,5259
33,8341,4979,2214,3068,3314,5493
34,8657,5056,2283,3154,3406,5626
35,9299,5153,2351,3251,3482,5987
36,9722,5164,2370,3242,3516,6111
37,9688,4911,2236,3081,3377,5942
38,9798,4645,2153,2980,3203,5908
39,10497,4669,2150,3019,3171,6234
40,11315,4922,2260,3191,3352,6770
41,12507,5261,2423,3471,3566,7420
42,12026,5075,2359,3379,3517,7340
43,10115,4603,2122,3004,3295,6306
44,9529,4394,2039,2882,3119,6050
45,8853,4247,1963,2753,2957,5703
46,8081,4011,1852,2582,2789,5262
47,7379,3770,1731,2384,2587,4832
48,6788,3630,1662,2311,2433,4567
49,6323,3464,1595,2205,2327,4329
50,6081,3396,1559,2155,2285,4169
51,6012,3378,1538,2142,2269,4192
52,5994,3423,1566,2155,2307,4237
53,6461,3622,1646,2303,2424,4517
54,7979,4080,1884,2686,2732,5464
55,10359,4734,2235,3273,3097,6859
56,10864,4913,2344,3405,3216,7147
57,10760,4892,2368,3410,3291,7031
58,10455,4926,2371,3392,3274,6873
59,10781,4949,2387,3472,3292,7004
60,10998,4839,2395,3407,3233,6996
61,10883,4565,2260,3243,3048,6792
62,10997,4352,2157,3141,2877,6788
63,11685,4351,2173,3212,2827,7136
64,12783,4605,2322,3447,2973,7751
65,14193,4971,2456,3797,3211,8572
66,14266,4970,2460,3791,3309,8811
67,12839,4597,2274,3487,3159,8120
68,12379,4510,2224,3413,3044,8009
69,9587,3947,1904,2805,2645,6329
70,8455,3649,1746,2553,2474,5730
71,7829,3414,1638,2381,2283,5347
72,7294,3338,1582,2303,2082,4915
73,6881,3218,1530,2210,2001,4704
74,6721,3214,1517,2181,1942,4616
75,6677,3200,1491,2170,1919,4604
76,6717,3211,1486,2160,1909,4603
77,7223,3339,1564,2283,2020,4868
78,8990,3807,1798,2686,2316,5947
79,11621,4585,2154,3337,2698,7393
80,12244,4626,2219,3464,2801,7787
81,12012,4529,2187,3407,2837,7621
82,11412,4420,2124,3311,2773,7205
83,11532,4435,2138,3312,2873,7285
84,11779,4557,2184,3367,2848,7406
85,11611,4445,2169,3309,2782,7232
86,11779,4438,2180,3321,2847,7360
87,12692,4743,2290,3531,2970,7852
88,14002,5171,2500,3876,3235,8542
89,15370,5529,2672,4164,3539,9226
90,15226,5382,2628,4120,3607,9277
91,13628,4964,2439,3796,3510,8501
92,12935,4738,2314,3606,3355,8104
93,9719,4021,1936,2868,2880,6256
94,8477,3704,1803,2567,2634,5491
95,7806,3498,1680,2368,2501,5065
96,6963,3287,1574,2164,2359,4620
97,6522,3147,1514,2061,2296,4375
98,6280,3100,1472,2007,2249,4233
99,6207,3077,1443,1992,2221,4189
100,6202,3112,1452,2004,2261,4208
101,6689,3261,1535,2131,2370,4474
102,8282,3789,1798,2576,2683,5523
103,10810,4484,2191,3216,3101,7001
104,11398,4741,2314,3435,3308,7316
105,11286,4810,2299,3411,3402,7261
106,11008,4851,2321,3387,3461,7056
107,11445,5019,2381,3479,3630,7211
108,11650,5223,2448,3574,3702,7272
109,11583,5179,2436,3511,3622,7120
110,11850,5114,2433,3486,3558,7158
111,12764,5259,2475,3628,3619,7622
112,13898,5624,2663,3937,3859,8341
113,15148,6056,2872,4280,4162,9102
114,15114,6067,2895,4289,4250,9263
115,13396,5763,2709,3968,4076,8381
116,12865,5632,2647,3840,3999,8133
117,10233,5043,2358,3259,3621,6600
118,9079,4722,2215,3013,3440,5922
