,0,1,2,3,4,5
0,6301,2033,1051,1529,1388,3598
1,5638,1837,943,1371,1261,3210
2,5350,1771,903,1301,1190,3038
3,5085,1715,844,1236,1129,2902
4,4865,1732,847,1207,1121,2814
5,4993,1824,891,1262,1201,2915
6,5111,1950,937,1320,1295,3034
7,5404,2145,1000,1437,1389,3203
8,5493,2221,1068,1515,1450,3202
9,6036,2422,1144,1678,1538,3453
10,6429,2560,1259,1816,1586,3680
11,7104,2654,1349,1966,1715,4039
12,7818,2808,1429,2095,1765,4398
13,7950,2806,1400,2104,1873,4424
14,8178,2757,1388,2108,1751,4529
15,8199,2823,1393,2107,1743,4551
16,8442,2964,1458,2193,1851,4718
17,8447,3141,1525,2281,1966,4753
18,10037,3516,1719,2599,2238,5679
19,10030,3451,1701,2551,2221,5673
20,9491,3255,1589,2400,2108,5391
21,8980,3047,1516,2242,2008,5087
22,8288,2844,1415,2065,1856,4707
23,7286,2491,1254,1776,1654,4179
24,5789,2080,1069,1477,1433,3456
25,5320,2001,1025,1402,1356,3160
26,5031,1961,1011,1359,1326,2999
27,4922,1993,1005,1356,1319,2962
28,4807,2022,1044,1358,1321,2939
29,5133,2169,1102,1456,1409,3132
30,5490,2383,1199,1603,1555,3406
31,6428,2720,1383,1865,1756,3944
32,6733,2851,1423,1958,1794,4131
33,7164,2931,1470,2078,1881,4372
34,7464,2999,1538,2146,1959,4488
35,8085,3113,1614,2248,2023,4836
36,8581,3165,1657,2320,2098,5060
37,8664,3064,1572,2261,2024,4992
38,8875,2970,1549,2245,1965,5041
39,9672,3113,1602,2356,2028,5464
40,10516,3416,1725,2540,2237,6012
41,11755,3806,1905,2836,2470,6692
42,11304,3702,1860,2756,2475,6648
43,9425,3261,1638,2392,2261,5630
44,8858,3048,1568,2260,2133,5349
45,8175,2893,1486,2107,1989,4991
46,7406,2648,1377,1912,1840,4545
47,6727,2408,1266,1713,1660,4133
48,6169,2320,1221,1657,1538,3884
49,5749,2232,1204,1581,1477,3662
50,5555,2235,1217,1566,1477,3542
51,5525,2284,1241,1582,1490,3573
52,5521,2347,1301,1606,1534,3612
53,5992,2547,1396,1757,1647,3891
54,7512,3028,1633,2153,1966,4856
