,0,1,2,3,4,5
0,6327,2003,1238,1516,1399,3659
1,5687,1846,1163,1381,1300,3317
2,5413,1795,1136,1312,1261,3164
3,5159,1757,1086,1253,1198,3044
4,4945,1785,1113,1226,1191,2965
5,5078,1875,1159,1280,1266,3075
6,5205,2027,1227,1345,1373,3201
7,5499,2205,1287,1461,1473,3370
8,5583,2263,1348,1538,1485,3368
9,6126,2481,1428,1699,1614,3632
10,6523,2604,1550,1835,1662,3856
11,7190,2682,1636,1983,1777,4206
12,7896,2818,1707,2105,1844,4532
13,8010,2805,1646,2099,1861,4528
14,8240,2751,1595,2102,1799,4604
15,8247,2803,1581,2091,1781,4602
16,8478,2940,1631,2169,1875,4750
17,8467,3087,1683,2251,1960,4778
18,10038,3435,1856,2556,2221,5701
19,10016,3347,1792,2489,2181,5670
20,9464,3118,1680,2331,2052,5386
21,8940,2878,1607,2165,1946,5075
22,8213,2644,1488,1975,1781,4657
23,7207,2259,1309,1676,1553,4101
24,5688,1842,1113,1373,1304,3370
25,5204,1745,1042,1284,1212,3062
26,4899,1683,1015,1226,1156,2892
27,4764,1677,984,1198,1107,2834
28,4636,1679,1012,1188,1084,2784
29,4943,1800,1051,1276,1151,2956
30,5289,1983,1131,1406,1273,3219
31,6202,2259,1284,1651,1454,3724
32,6508,2418,1347,1742,1477,3908
33,6949,2502,1395,1849,1565,4134
34,7245,2559,1461,1918,1645,4254
35,7855,2659,1526,2020,1695,4592
36,8354,2716,1571,2102,1758,4834
37,8472,2666,1506,2075,1722,4808
38,8712,2622,1502,2090,1699,4886
39,9500,2764,1521,2195,1767,5309
40,10343,3053,1623,2377,1972,5853
41,11563,3427,1788,2657,2178,6529
42,11112,3322,1731,2581,2192,6485
43,9226,2862,1509,2210,1989,5461
44,8645,2634,1420,2068,1855,5163
45,7935,2434,1322,1904,1699,4789
46,7138,2176,1205,1692,1544,4328
47,6433,1893,1071,1481,1343,3894
48,5849,1785,1002,1412,1211,3626
49,5412,1672,960,1322,1128,3377
50,5194,1630,936,1284,1091,3232
51,5146,1625,940,1282,1073,3232
52,5120,1649,989,1289,1081,3239
53,5574,1810,1061,1422,1161,3497
54,7076,2244,1268,1793,1472,4433
55,9450,2881,1609,2370,1820,5801
56,9910,2963,1683,2439,1901,6032
57,9785,2909,1685,2412,1938,5909
58,9458,2877,1664,2362,1893,5710
59,9766,2936,1688,2442,1911,5849
60,10046,2908,1751,2489,1954,5955
61,10037,2843,1698,2443,1906,5927
62,10264,2878,1694,2458,1918,6049
63,11062,3053,1787,2624,1983,6504
64,12209,3385,1968,2902,2174,7164
65,13636,3791,2127,3266,2433,7987
66,13736,3850,2134,3273,2551,8246
67,12323,3491,1955,2972,2420,7574
68,11832,3311,1869,2842,2313,7371
69,9001,2663,1520,2165,1861,5626
70,7839,2338,1340,1870,1683,4975
71,7201,2049,1207,1676,1497,4562
72,6628,1929,1142,1565,1344,4094
73,6236,1845,1099,1486,1270,3874
74,6064,1803,1085,1445,1241,3791
75,6025,1801,1072,1442,1224,3788
76,6075,1845,1107,1465,1248,3830
77,6582,1960,1191,1593,1344,4122
78,8373,2481,1443,2021,1656,5242
