,0,1,2,3,4,5
0,6271,1987,961,1492,1359,3548
1,5630,1823,875,1349,1243,3170
2,5353,1779,850,1290,1205,3009
3,5098,1744,799,1237,1159,2882
4,4881,1773,793,1215,1144,2804
5,5014,1888,841,1276,1227,2915
6,5145,2044,906,1348,1316,3046
7,5449,2270,983,1478,1442,3237
8,5543,2350,1055,1567,1496,3243
9,6100,2555,1140,1739,1622,3501
10,6501,2719,1261,1882,1682,3731
11,7196,2838,1355,2042,1836,4103
12,7908,2996,1427,2160,1898,4451
13,7985,2906,1371,2145,1892,4457
14,8187,2806,1338,2155,1817,4529
15,8219,2894,1346,2130,1784,4530
16,8466,3039,1413,2211,1881,4703
17,8464,3223,1471,2300,1992,4724
18,10048,3593,1661,2610,2248,5653
19,10029,3434,1617,2520,2228,5635
20,9455,3236,1501,2373,2113,5348
21,8937,3032,1422,2213,2009,5038
22,8262,2824,1319,2043,1832,4654
23,7260,2423,1138,1741,1637,4109
24,5753,2019,944,1427,1410,3366
25,5228,1909,885,1335,1299,3046
26,4936,1860,861,1287,1239,2873
27,4825,1875,839,1279,1232,2829
28,4705,1904,854,1279,1221,2801
29,5026,2060,910,1380,1335,3007
30,5383,2261,1010,1518,1488,3278
31,6313,2582,1183,1771,1689,3803
32,6649,2757,1253,1880,1766,3993
33,7083,2843,1302,1997,1860,4230
34,7385,2934,1368,2079,1941,4356
35,8019,3049,1431,2182,2023,4714
36,8532,3114,1480,2256,2076,4943
37,8576,2985,1414,2194,1976,4892
38,8780,2843,1390,2161,1876,4941
39,9597,3052,1470,2311,1967,5362
40,10448,3362,1594,2497,2175,5913
41,11688,3769,1772,2794,2415,6593
42,11246,3675,1735,2719,2434,6560
43,9365,3156,1511,2321,2222,5551
44,8791,2973,1427,2199,2062,5256
45,8063,2808,1337,2050,1932,4885
46,7279,2552,1222,1855,1784,4435
47,6597,2296,1091,1655,1609,4018
48,6018,2148,1013,1577,1467,3741
49,5568,2027,960,1475,1365,3492
50,5339,1979,938,1442,1330,3335
51,5283,1974,933,1437,1305,3335
52,5264,2014,959,1453,1326,3366
53,5724,2217,1044,1599,1441,3648
54,7246,2660,1285,1988,1739,4606
55,9615,3306,1628,2566,2123,5974
56,10102,3442,1725,2664,2215,6218
57,9977,3387,1734,2643,2273,6105
58,9650,3367,1706,2594,2192,5907
59,9986,3426,1720,2678,2214,6049
60,10269,3421,1786,2703,2248,6145
61,10232,3302,1715,2635,2139,6040
62,10400,3209,1670,2601,2090,6153
63,11162,3343,1752,2740,2127,6580
64,12302,3667,1926,3008,2313,7223
65,13725,4079,2073,3371,2568,8056
66,13814,4114,2090,3371,2698,8303
67,12406,3770,1930,3083,2570,7637
68,11918,3625,1843,2959,2454,7404
69,9108,2988,1495,2271,2038,5680
70,7967,2592,1300,1992,1862,5037
71,7328,2365,1185,1809,1662,4634
72,6757,2235,1107,1701,1484,4165
73,6313,2122,1055,1614,1420,3933
74,6157,2097,1035,1580,1399,3852
75,6125,2105,1025,1592,1398,3863
76,6190,2185,1051,1631,1448,3929
77,6711,2365,1147,1771,1567,4240
78,8522,2895,1425,2218,1919,5377
79,11178,3733,1799,2892,2334,6832
80,11821,3813,1884,3042,2465,7208
81,11599,3731,1855,2995,2477,7017
82,11025,3695,1817,2925,2429,6603
83,11196,3780,1855,2962,2505,6704
84,11443,3907,1904,3031,2543,6837
85,11271,3784,1871,2962,2449,6635
86,11418,3760,1869,2956,2432,6710
87,12280,3958,1932,3127,2489,7223
88,13560,4301,2104,3446,2761,7985
89,14962,4720,2308,3778,3076,8734
90,14870,4687,2320,3780,3143,8825
91,13295,4306,2148,3461,2972,8036
92,12635,4133,2040,3302,2847,7715
93,9439,3440,1675,2582,2361,5898
94,8197,3123,1542,2279,2098,5175
95,7513,2917,1423,2092,1956,4791
96,6650,2706,1306,1900,1817,4360
97,6232,2621,1276,1815,1777,4164
98,6022,2621,1263,1783,1750,4062
99,5978,2662,1263,1802,1759,4053
