,0,1,2,3,4,5
0,6154,1751,951,1394,1172,3464
1,5512,1585,869,1257,1066,3117
2,5236,1528,837,1188,1020,2949
3,4988,1488,794,1129,960,2811
4,4762,1506,806,1099,939,2730
5,4892,1586,852,1153,1006,2840
6,5018,1735,908,1218,1106,2988
7,5309,1921,966,1331,1199,3142
8,5393,1985,1035,1409,1225,3147
9,5931,2191,1109,1569,1343,3409
10,6324,2308,1229,1707,1387,3636
11,6993,2396,1318,1851,1510,3988
12,7699,2530,1387,1972,1567,4320
13,7821,2535,1346,1982,1594,4325
14,8070,2507,1343,1993,1574,4419
15,8091,2580,1348,1987,1593,4436
16,8323,2700,1393,2063,1690,4575
17,8317,2866,1449,2145,1788,4603
18,9887,3225,1627,2453,2048,5519
19,9881,3122,1563,2383,2005,5492
20,9316,2909,1455,2233,1867,5216
21,8787,2673,1381,2062,1756,4907
22,8071,2433,1266,1877,1580,4494
23,7058,2064,1086,1577,1364,3938
24,5550,1643,893,1273,1116,3204
25,5071,1551,832,1182,1039,2900
26,4773,1491,808,1132,998,2728
27,4642,1493,789,1107,958,2668
28,4513,1491,815,1097,944,2626
29,4825,1620,856,1181,1016,2800
30,5168,1793,939,1309,1136,3067
31,6087,2084,1098,1556,1318,3582
32,6394,2226,1155,1638,1348,3765
33,6831,2314,1194,1748,1436,3996
34,7126,2376,1259,1819,1520,4122
35,7746,2486,1329,1918,1576,4471
36,8255,2556,1389,2008,1652,4733
37,8386,2516,1351,1996,1621,4727
38,8636,2498,1373,2017,1610,4821
39,9459,2686,1452,2160,1711,5280
40,10313,2997,1583,2351,1920,5837
41,11556,3408,1778,2646,2146,6524
42,11121,3323,1753,2576,2170,6506
43,9254,2889,1544,2216,1981,5496
44,8689,2680,1487,2086,1869,5227
45,8002,2516,1419,1934,1736,4872
46,7218,2276,1328,1732,1598,4429
47,6528,2008,1210,1527,1420,4005
48,5950,1917,1162,1471,1304,3750
49,5521,1821,1136,1385,1234,3517
50,5307,1788,1123,1352,1217,3382
51,5258,1785,1118,1343,1189,3384
52,5236,1805,1162,1349,1202,3389
53,5690,1976,1243,1486,1283,3656
54,7197,2420,1467,1863,1589,4597
55,9576,3068,1815,2446,1949,5974
56,10044,3157,1906,2532,2023,6218
57,9922,3106,1910,2499,2057,6096
58,9596,3076,1898,2454,2014,5906
59,9907,3139,1922,2542,2037,6048
60,10190,3131,2012,2599,2088,6169
61,10180,3057,1947,2538,2053,6108
62,10403,3068,1912,2546,2065,6209
63,11191,3246,1987,2706,2119,6648
64,12332,3568,2159,2982,2301,7299
65,13759,3979,2320,3344,2551,8128
66,13850,4023,2329,3355,2667,8387
67,12432,3659,2129,3047,2533,7710
68,11943,3475,2056,2915,2417,7518
69,9113,2834,1705,2246,1958,5777
70,7948,2506,1525,1953,1771,5119
71,7313,2224,1402,1753,1583,4709
72,6731,2098,1332,1650,1421,4255
73,6323,2004,1276,1565,1337,4037
74,6156,1960,1264,1523,1300,3966
75,6120,1967,1247,1520,1281,3969
76,6167,1995,1274,1534,1301,3994
77,6677,2124,1356,1659,1397,4267
78,8459,2632,1609,2084,1706,5366
79,11097,3411,1959,2745,2106,6782
80,11702,3462,2008,2868,2199,7149
81,11463,3347,1961,2817,2202,6952
82,10866,3248,1915,2736,2134,6517
83,10993,3290,1920,2748,2162,6582
84,11180,3352,1927,2796,2175,6662
85,11002,3202,1845,2718,2064,6446
86,11163,3209,1827,2734,2057,6524
87,12011,3399,1863,2900,2102,7013
88,13276,3683,2001,3195,2325,7733
89,14656,4068,2184,3506,2602,8443
90,14546,4002,2166,3482,2673,8499
91,12959,3585,1957,3153,2477,7678
92,12309,3398,1857,2995,2369,7334
93,9083,2663,1494,2244,1864,5473
94,7798,2278,1333,1913,1591,4698
95,7085,2034,1182,1697,1410,4269
96,6203,1819,1066,1494,1262,3824
97,5767,1707,1015,1390,1188,3602
98,5545,1665,984,1347,1146,3485
99,5480,1667,976,1337,1126,3437
100,5463,1675,1000,1341,1145,3435
101,5944,1817,1086,1464,1236,3675
102,7524,2302,1316,1880,1493,4673
103,10025,2943,1681,2491,1880,6078
104,10538,3046,1749,2613,1983,6315
105,10374,3021,1684,2532,1965,6189
106,10020,2914,1652,2456,1906,5910
107,10368,2971,1651,2493,1944,6007
108,10501,3037,1658,2537,1950,6014
109,10412,2931,1597,2459,1865,5838
110,10690,2913,1597,2476,1876,5898
111,11625,3077,1640,2660,1981,6407
112,12719,3418,1816,2933,2188,7084
113,13968,3799,1992,3255,2452,7813
114,13893,3817,1990,3246,2549,7968
115,12141,3435,1782,2916,2342,7088
116,11591,3267,1694,2742,2254,6803
117,8882,2568,1383,2103,1790,5234
118,7673,2181,1212,1817,1566,4518
119,6926,1942,1090,1618,1370,4052
120,6119,1767,1014,1409,1195,3458
121,5666,1653,932,1310,1093,3196
122,5441,1628,891,1259,1057,3066
123,5363,1616,874,1265,1040,3011
124,5285,1663,900,1262,1038,2976
125,5706,1781,959,1366,1096,3194
126,7086,2160,1154,1742,1336,4060
127,9402,2767,1457,2291,1706,5350
128,9969,2948,1564,2457,1833,5618
129,9994,2980,1568,2458,1910,5551
130,9647,2957,1546,2390,1812,5296
131,9911,2952,1576,2448,1840,5432
132,10131,3032,1620,2519,1900,5548
133,10033,3038,1560,2451,1877,5506
134,10287,3026,1537,2467,1876,5648
135,11144,3236,1624,2635,1945,6065
136,12198,3551,1736,2883,2155,6594
137,13414,3892,1897,3155,2402,7273
138,12924,3803,1862,3128,2418,7185
139,11071,3394,1667,2725,2198,6247
140,10432,3213,1560,2578,2081,5883
141,8431,2520,1278,2024,1719,4768
142,7482,2158,1126,1766,1488,4217
143,6830,1930,998,1567,1344,3841
144,6209,1757,900,1398,1205,3561
145,5444,1587,821,1234,1096,3116
146,5209,1556,798,1177,1037,2984
147,5029,1530,764,1133,1008,2877
148,4856,1533,781,1116,991,2792
149,5147,1611,822,1187,1048,3008
150,5441,1756,877,1282,1148,3211
151,5892,1967,975,1434,1263,3446
152,6210,2147,1036,1585,1354,3563
153,6882,2341,1156,1740,1489,3956
154,7417,2478,1244,1879,1566,4207
155,8047,2580,1341,2034,1630,4464
156,8729,2737,1391,2137,1746,4774
157,8676,2617,1366,2085,1661,4728
158,8810,2639,1369,2095,1636,4699
159,8722,2656,1356,2092,1581,4613
160,9006,2808,1375,2194,1647,4747
161,8840,2861,1360,2162,1762,4665
162,10175,3123,1521,2444,1974,5488
163,10049,3065,1475,2407,1961,5465
164,9441,2840,1382,2232,1876,5187
165,8942,2701,1306,2084,1765,4928
166,8268,2412,1196,1874,1597,4570
167,7224,2063,1027,1627,1349,3963
168,5864,1790,883,1346,1100,3178
169,5163,1604,800,1188,981,2779
