,0,1,2,3,4,5
0,6277,2020,975,1527,1327,3561
1,5641,1890,901,1403,1236,3207
2,5366,1862,881,1351,1206,3058
3,5114,1837,834,1303,1156,2939
4,4903,1876,832,1284,1163,2863
5,5037,1991,876,1340,1261,2979
6,5128,2122,934,1402,1353,3116
7,5431,2344,1006,1532,1477,3303
8,5518,2417,1075,1609,1528,3291
9,6110,2618,1156,1775,1645,3543
10,6504,2712,1247,1909,1677,3765
11,7191,2896,1359,2039,1814,4086
12,7906,3047,1430,2198,1871,4471
13,8041,3046,1413,2217,1904,4498
14,8275,3007,1403,2224,1863,4592
15,8288,3059,1407,2215,1866,4604
16,8508,3149,1451,2271,1922,4741
17,8479,3277,1486,2320,1992,4730
18,10039,3576,1646,2603,2223,5615
19,9995,3444,1604,2521,2179,5575
20,9434,3208,1471,2347,2033,5283
21,8902,2955,1372,2175,1903,4964
22,8199,2718,1256,1988,1725,4569
23,7186,2353,1083,1684,1509,4031
24,5681,1920,890,1367,1262,3280
25,5202,1816,834,1278,1153,2963
26,4900,1776,805,1235,1098,2789
27,4773,1798,789,1226,1080,2747
28,4652,1827,806,1232,1089,2714
29,4971,1985,857,1328,1194,2908
30,5324,2181,957,1460,1324,3191
31,6256,2491,1132,1711,1535,3712
32,6584,2641,1187,1809,1600,3890
33,7014,2729,1243,1929,1695,4132
34,7323,2831,1302,2010,1778,4258
35,7957,2937,1362,2110,1862,4609
36,8483,3021,1425,2194,1921,4870
37,8575,2940,1384,2156,1871,4860
38,8786,2832,1372,2145,1821,4933
39,9579,2984,1442,2263,1886,5356
40,10432,3308,1572,2453,2091,5907
41,11674,3705,1747,2744,2343,6581
42,11223,3594,1698,2668,2341,6535
43,9341,3153,1496,2304,2135,5520
44,8765,2970,1411,2177,2019,5235
45,8082,2805,1326,2030,1879,4876
46,7306,2481,1193,1812,1730,4410
47,6562,2268,1070,1617,1560,3991
48,5983,2127,992,1546,1422,3723
49,5570,2016,950,1454,1321,3482
50,5354,1988,936,1432,1279,3328
51,5307,1995,938,1435,1282,3333
52,5287,2037,965,1454,1323,3365
53,5758,2254,1057,1607,1451,3655
54,7280,2696,1298,2000,1758,4617
55,9652,3362,1650,2596,2140,6000
56,10129,3495,1740,2687,2236,6240
57,10003,3429,1744,2660,2283,6124
58,9673,3414,1719,2614,2227,5923
59,10007,3472,1734,2703,2262,6071
