,0,1,2,3,4,5
0,6400,2278,1091,1671,1474,3707
1,5781,2189,1035,1571,1404,3372
2,5513,2182,1020,1527,1388,3228
3,5267,2162,974,1481,1338,3117
4,5064,2208,976,1463,1352,3045
5,5202,2319,1020,1518,1459,3166
6,5271,2437,1070,1571,1542,3301
7,5572,2659,1140,1696,1659,3485
8,5658,2720,1205,1765,1711,3463
9,6267,2919,1283,1930,1828,3711
10,6657,2996,1366,2059,1859,3933
11,7346,3214,1493,2183,1996,4235
12,8056,3352,1556,2349,2051,4628
13,8187,3341,1531,2358,2080,4647
14,8416,3283,1520,2357,2038,4727
15,8417,3312,1510,2337,2040,4724
16,8632,3393,1550,2389,2081,4857
17,8598,3501,1575,2424,2134,4832
18,10149,3774,1728,2693,2352,5701
19,10095,3624,1680,2603,2300,5650
20,9520,3366,1538,2419,2138,5360
21,8985,3106,1436,2246,2007,5042
22,8287,2875,1323,2061,1832,4653
23,7280,2522,1154,1759,1612,4116
24,5782,2103,966,1444,1361,3369
25,5312,2019,917,1363,1243,3055
26,5013,2002,898,1329,1190,2887
27,4894,2039,888,1331,1182,2860
28,4780,2077,909,1346,1210,2835
29,5104,2249,967,1452,1334,3040
30,5461,2447,1068,1588,1466,3329
31,6392,2762,1240,1838,1682,3852
32,6719,2906,1294,1934,1758,4027
33,7151,2997,1349,2057,1861,4267
34,7461,3108,1415,2142,1952,4395
35,8102,3216,1479,2240,2039,4752
36,8633,3310,1545,2321,2096,5019
37,8727,3233,1501,2284,2051,5013
38,8931,3103,1479,2257,1992,5078
39,9716,3229,1535,2364,2049,5487
40,10565,3545,1665,2551,2252,6032
41,11803,3932,1839,2841,2494,6700
42,11347,3809,1787,2761,2490,6651
43,9468,3378,1588,2405,2282,5637
44,8895,3211,1513,2292,2171,5365
45,8218,3069,1438,2160,2040,5005
46,7450,2731,1305,1937,1907,4544
47,6689,2543,1191,1750,1740,4135
48,6113,2419,1116,1689,1606,3875
49,5721,2312,1078,1604,1503,3639
50,5514,2298,1070,1586,1457,3488
51,5471,2316,1073,1594,1473,3505
52,5455,2360,1102,1616,1520,3543
53,5932,2587,1201,1780,1664,3840
54,7453,3026,1439,2175,1975,4807
55,9825,3704,1794,2772,2354,6194
56,10309,3847,1889,2865,2461,6435
57,10179,3780,1890,2841,2505,6319
58,9848,3768,1867,2796,2445,6120
59,10176,3812,1884,2886,2479,6265
60,10428,3669,1896,2877,2474,6321
61,10351,3576,1816,2771,2341,6212
62,10512,3439,1750,2702,2254,6267
63,11244,3521,1819,2822,2276,6668
64,12365,3805,1975,3069,2446,7285
65,13786,4196,2117,3418,2699,8097
66,13871,4220,2131,3416,2823,8342
67,12466,3885,1974,3128,2697,7680
68,11982,3742,1895,3006,2581,7481
69,9178,3113,1547,2352,2157,5744
70,8036,2788,1371,2064,1968,5104
71,7394,2535,1239,1870,1772,4698
72,6813,2380,1150,1748,1594,4223
73,6391,2232,1090,1648,1498,3978
74,6203,2196,1059,1604,1453,3881
75,6161,2185,1044,1609,1447,3889
76,6209,2234,1054,1639,1489,3943
77,6727,2408,1150,1787,1608,4251
78,8530,2942,1428,2235,1941,5387
79,11188,3789,1803,2914,2351,6848
80,11836,3882,1895,3084,2484,7203
81,11603,3809,1865,3042,2495,7012
82,11018,3764,1825,2982,2441,6591
83,11168,3814,1846,3000,2486,6708
84,11379,3867,1858,3029,2472,6800
85,11168,3644,1786,2909,2314,6562
86,11296,3557,1766,2871,2256,6613
87,12106,3638,1792,2989,2256,7068
88,13356,3907,1933,3280,2490,7787
89,14723,4298,2111,3584,2773,8492
90,14617,4245,2113,3569,2835,8536
91,13053,3846,1943,3240,2646,7724
92,12399,3690,1847,3087,2531,7389
93,9185,2973,1470,2356,2044,5542
94,7929,2641,1324,2043,1781,4773
95,7226,2400,1179,1831,1617,4360
96,6350,2176,1058,1626,1464,3914
97,5910,2037,1004,1516,1383,3683
98,5676,1994,968,1463,1327,3555
99,5605,1981,952,1457,1311,3515
100,5591,1999,950,1467,1328,3521
101,6070,2156,1037,1593,1446,3771
102,7651,2624,1284,2010,1725,4758
103,10162,3282,1660,2627,2102,6183
104,10660,3373,1708,2748,2196,6396
105,10495,3331,1655,2671,2181,6264
106,10147,3246,1618,2589,2141,5983
107,10495,3289,1607,2614,2199,6068
108,10635,3331,1609,2642,2159,6064
109,10523,3227,1567,2564,2051,5896
110,10788,3166,1576,2561,2039,5963
111,11700,3273,1635,2704,2108,6466
112,12784,3540,1788,2971,2301,7126
113,13995,3931,1953,3280,2562,7841
114,13924,3940,1958,3268,2648,7986
115,12163,3548,1755,2930,2445,7094
116,11628,3388,1666,2774,2348,6816
117,8928,2692,1341,2136,1895,5229
118,7730,2322,1162,1856,1650,4521
119,6979,2092,1048,1649,1474,4050
120,6171,1909,960,1437,1295,3454
121,5710,1776,874,1329,1197,3179
122,5478,1753,843,1283,1147,3049
123,5377,1745,831,1277,1140,3009
124,5311,1772,828,1283,1149,2974
125,5732,1902,899,1399,1240,3207
126,7122,2314,1104,1779,1494,4076
127,9459,2950,1421,2348,1865,5360
128,10009,3147,1528,2513,1994,5609
129,10043,3162,1535,2517,2057,5549
130,9696,3156,1498,2456,1978,5283
131,9973,3173,1525,2520,2012,5426
132,10182,3213,1558,2567,2048,5552
133,10088,3213,1519,2498,2026,5515
134,10329,3191,1514,2520,2032,5637
135,11180,3363,1605,2673,2099,6066
136,12222,3665,1713,2907,2289,6581
