,0,1,2,3,4,5
0,6174,1803,918,1411,1299,3458
1,5532,1639,834,1270,1186,3087
2,5255,1587,806,1206,1147,2923
3,4997,1543,756,1146,1097,2787
4,4773,1557,752,1116,1053,2698
5,4900,1647,795,1168,1116,2800
6,5024,1792,853,1234,1170,2927
7,5324,2001,921,1358,1277,3107
8,5407,2066,988,1437,1314,3107
9,5955,2270,1068,1603,1430,3364
10,6351,2410,1185,1739,1477,3592
11,7033,2518,1279,1893,1614,3955
12,7740,2661,1350,2016,1672,4304
13,7852,2627,1307,2020,1730,4321
14,8077,2573,1288,2095,1712,4414
15,8168,2783,1328,2078,1709,4427
16,8413,2924,1390,2158,1804,4589
17,8412,3103,1450,2245,1912,4610
18,9993,3471,1638,2556,2169,5539
19,9976,3211,1562,2424,2145,5522
20,9352,3007,1449,2275,2031,5235
21,8826,2788,1368,2107,1925,4923
22,8128,2566,1259,1925,1720,4524
23,7196,2170,1077,1625,1545,3980
24,5689,1763,885,1315,1319,3240
25,5110,1657,826,1224,1186,2924
26,4812,1601,800,1172,1095,2751
27,4693,1605,779,1155,1073,2696
28,4567,1615,797,1146,1036,2653
29,4881,1751,847,1236,1124,2841
30,5229,1938,936,1369,1251,3106
31,6155,2242,1103,1618,1439,3629
32,6476,2397,1168,1714,1495,3816
33,6906,2481,1213,1827,1586,4050
34,7206,2562,1275,1903,1661,4173
35,7829,2676,1342,2003,1731,4525
36,8337,2736,1392,2085,1791,4766
37,8430,2653,1336,2050,1732,4735
38,8660,2584,1333,2047,1688,4808
39,9547,2927,1446,2255,1860,5246
40,10395,3234,1569,2443,2065,5795
41,11634,3637,1747,2736,2299,6475
42,11190,3542,1707,2662,2338,6443
43,9308,2907,1451,2218,2129,5429
44,8733,2706,1368,2089,1913,5136
45,7945,2528,1273,1929,1770,4765
46,7153,2266,1155,1723,1613,4304
47,6457,1993,1019,1516,1427,3881
48,5874,1862,945,1441,1290,3606
49,5427,1744,896,1345,1196,3357
50,5207,1696,874,1309,1163,3205
51,5153,1688,871,1302,1142,3199
52,5128,1711,902,1309,1154,3213
53,5582,1893,980,1445,1256,3479
54,7092,2324,1207,1829,1550,4427
55,9462,2966,1546,2408,1966,5794
56,9935,3077,1637,2492,2002,6036
57,9804,3018,1644,2466,2041,5918
58,9476,2989,1614,2414,1970,5721
59,9799,3052,1629,2497,2044,5860
60,10080,3039,1698,2534,2125,5967
61,10154,3131,1680,2560,2035,5901
62,10340,3080,1647,2541,2007,6086
63,11112,3228,1731,2690,2054,6524
64,12254,3550,1905,2958,2240,7168
65,13678,3961,2056,3321,2496,7999
66,13768,4004,2069,3324,2623,8247
67,12358,3652,1905,3032,2493,7583
68,11869,3497,1819,2908,2380,7305
69,9053,2859,1468,2169,1952,5572
70,7905,2353,1242,1880,1771,4917
71,7266,2094,1118,1687,1537,4507
72,6693,1969,1043,1578,1331,4041
73,6196,1863,994,1492,1264,3808
74,6032,1826,974,1453,1239,3726
75,5993,1823,962,1458,1233,3726
76,6047,1876,989,1484,1265,3773
77,6559,2029,1079,1614,1353,4065
78,8355,2539,1346,2051,1676,5192
79,11007,3361,1717,2723,2081,6640
80,11633,3426,1793,2856,2195,7010
81,11399,3327,1758,2807,2196,6818
82,10815,3265,1716,2730,2134,6398
83,10963,3330,1745,2753,2186,6484
84,11189,3427,1789,2817,2215,6607
85,11033,3323,1761,2763,2130,6420
86,11207,3342,1777,2775,2135,6512
87,12080,3554,1847,2956,2207,7034
88,13354,3875,2013,3267,2461,7779
89,14753,4275,2213,3590,2757,8515
90,14654,4235,2219,3587,2830,8597
91,13073,3837,2031,3264,2651,7799
92,12417,3659,1926,3102,2531,7467
93,9203,2945,1561,2364,2036,5630
94,7937,2600,1420,2042,1771,4880
95,7240,2363,1294,1842,1607,4477
96,6370,2151,1178,1645,1469,4038
97,5942,2052,1143,1552,1418,3826
98,5726,2027,1124,1509,1384,3719
99,5670,2037,1120,1509,1372,3682
100,5670,2077,1154,1527,1400,3699
101,6165,2258,1253,1664,1509,3947
102,7756,2760,1515,2098,1798,4954
103,10263,3422,1889,2713,2185,6361
104,10785,3546,1960,2849,2305,6598
105,10628,3528,1905,2785,2298,6474
106,10275,3451,1876,2705,2259,6197
107,10629,3491,1873,2739,2305,6295
108,10757,3549,1876,2781,2309,6281
109,10644,3414,1808,2690,2217,6076
110,10904,3353,1782,2678,2198,6112
111,11823,3498,1823,2832,2279,6602
112,12927,3799,1984,3111,2483,7267
113,14140,4166,2153,3421,2732,7989
114,14061,4147,2145,3403,2809,8132
115,12291,3748,1911,3059,2593,7231
116,11765,3620,1840,2907,2494,6976
117,9062,2934,1527,2276,2033,5406
118,7852,2558,1360,2000,1802,4710
119,7100,2313,1239,1799,1618,4243
120,6294,2138,1158,1590,1426,3650
121,5832,2012,1082,1487,1324,3387
122,5608,1989,1049,1443,1285,3264
123,5511,1981,1034,1429,1264,3221
124,5445,2005,1049,1432,1271,3192
125,5876,2144,1129,1551,1354,3431
126,7265,2549,1331,1936,1598,4312
127,9603,3211,1648,2512,1976,5606
128,10164,3420,1772,2694,2121,5888
129,10209,3457,1774,2697,2199,5827
130,9866,3441,1746,2635,2105,5569
131,10130,3444,1785,2695,2131,5706
132,10313,3435,1785,2718,2161,5793
133,10173,3351,1676,2600,2070,5686
134,10388,3276,1625,2589,2032,5770
135,11320,3647,1725,2825,2225,6148
136,12363,3941,1834,3062,2420,6774
137,13568,4253,1985,3318,2670,7439
138,13075,4153,1959,3286,2659,7342
139,11219,3745,1771,2885,2451,6399
140,10587,3372,1613,2663,2318,5968
141,8494,2702,1338,2115,1870,4853
142,7559,2354,1190,1860,1644,4311
143,6918,2122,1064,1663,1496,3944
144,6297,1985,976,1510,1352,3682
145,5530,1823,897,1339,1234,3244
146,5289,1779,871,1284,1190,3108
147,5113,1765,843,1249,1157,3011
148,4949,1785,854,1237,1154,2935
149,5247,1881,911,1317,1224,3144
150,5553,2047,981,1428,1303,3363
151,6001,2276,1074,1591,1442,3605
152,6345,2492,1164,1759,1555,3756
153,7026,2714,1293,1924,1701,4155
154,7560,2864,1390,2068,1784,4426
155,8201,2923,1473,2199,1848,4684
156,8866,3045,1505,2287,1952,4964
157,8785,2867,1457,2216,1833,4865
158,8891,2842,1440,2309,1921,4787
159,8890,3047,1462,2268,1822,4790
160,9174,3192,1478,2368,1882,4922
161,9012,3240,1476,2339,1988,4841
162,10348,3502,1646,2615,2197,5662
163,10224,3432,1603,2581,2177,5637
164,9541,3070,1472,2342,2011,5305
165,9046,2949,1406,2207,1928,5060
166,8368,2663,1300,2002,1750,4713
167,7331,2321,1139,1757,1515,4124
168,5973,2028,986,1471,1262,3343
169,5264,1833,900,1309,1148,2939
170,5003,1800,874,1267,1105,2812
171,4785,1767,856,1241,1073,2725
172,4642,1788,865,1227,1083,2692
173,4809,1869,916,1287,1147,2801
174,4993,2000,968,1383,1265,2978
175,5377,2294,1055,1496,1379,3222
176,5512,2329,1103,1557,1442,3352
177,6045,2512,1180,1721,1514,3661
178,6504,2562,1279,1831,1552,3916
179,7123,2670,1342,1982,1620,4279
180,7930,2771,1404,2113,1847,4603
181,7981,2946,1428,2223,1795,4588
182,8237,2913,1425,2212,1733,4647
183,8289,2934,1401,2192,1735,4644
184,8584,3089,1489,2274,1805,4917
185,8560,3213,1510,2332,1924,4922
186,10074,3572,1701,2654,2175,5780
187,10026,3492,1667,2619,2177,5728
188,9505,3271,1580,2467,2076,5341
189,8892,3031,1487,2303,1995,5033
190,8162,2729,1353,2099,1809,4604
191,7072,2369,1163,1797,1555,3953
192,5802,1992,993,1464,1320,3326
193,5382,1892,938,1376,1229,3077
194,5147,1851,911,1340,1184,2951
195,5107,1860,895,1333,1180,2952
196,5091,1871,914,1340,1190,2937
197,5578,2041,992,1485,1303,3226
198,7077,2545,1231,1897,1576,4178
199,9518,3221,1547,2498,1956,5578
