,0,1,2,3,4,5
0,6196,1854,955,1442,1249,3497
1,5544,1676,860,1294,1134,3124
2,5267,1624,833,1232,1090,2965
3,5012,1585,785,1174,1035,2833
4,4790,1602,785,1144,1017,2745
5,4921,1698,831,1199,1096,2849
6,5046,1840,889,1266,1201,2980
7,5347,2045,957,1390,1310,3159
8,5432,2116,1022,1466,1336,3158
9,5980,2323,1102,1630,1455,3417
10,6376,2460,1219,1767,1496,3651
11,7058,2565,1313,1920,1629,4013
12,7767,2719,1390,2048,1690,4356
13,7888,2697,1349,2055,1695,4358
14,8103,2629,1321,2043,1636,4445
15,8114,2671,1319,2026,1616,4445
16,8347,2800,1374,2105,1717,4597
17,8332,2961,1429,2186,1820,4615
18,9913,3327,1613,2500,2086,5539
19,9902,3239,1581,2441,2065,5523
20,9365,3044,1473,2294,1952,5246
21,8843,2824,1394,2131,1840,4933
22,8136,2596,1280,1943,1667,4532
23,7127,2228,1110,1648,1463,3994
24,5613,1802,913,1339,1226,3251
25,5120,1687,846,1245,1131,2938
26,4812,1618,812,1192,1099,2765
27,4687,1620,789,1173,1072,2711
28,4563,1624,808,1162,1056,2668
29,4883,1764,857,1251,1138,2855
30,5240,1959,952,1382,1259,3124
31,6167,2262,1122,1631,1448,3647
32,6496,2430,1192,1731,1503,3842
33,6931,2525,1244,1848,1597,4076
34,7236,2603,1309,1927,1678,4199
35,7862,2722,1379,2027,1724,4552
36,8379,2802,1447,2121,1805,4801
37,8511,2774,1421,2115,1798,4796
38,8758,2756,1447,2134,1798,4891
39,9566,2920,1515,2259,1887,5325
40,10421,3239,1639,2447,2091,5888
41,11660,3640,1825,2745,2332,6570
42,11212,3530,1782,2666,2338,6535
43,9324,3079,1559,2298,2135,5526
44,8737,2852,1464,2157,2004,5241
45,8047,2691,1385,2004,1864,4882
46,7265,2438,1278,1803,1723,4438
47,6569,2168,1149,1596,1547,4023
48,5989,2046,1076,1526,1415,3762
49,5545,1931,1032,1431,1333,3531
50,5332,1889,1018,1400,1316,3390
51,5285,1896,1021,1397,1309,3399
52,5270,1942,1069,1413,1345,3426
53,5735,2143,1162,1559,1454,3704
54,7253,2599,1397,1955,1767,4667
55,9624,3241,1740,2539,2147,6038
56,10087,3338,1815,2616,2211,6276
57,9960,3278,1821,2587,2246,6147
58,9634,3252,1797,2540,2190,5947
59,9953,3307,1814,2626,2220,6085
60,10219,3297,1884,2675,2265,6195
61,10211,3216,1840,2628,2233,6159
62,10428,3232,1818,2638,2226,6276
63,11209,3396,1903,2787,2238,6701
64,12340,3708,2065,3048,2409,7343
65,13759,4097,2209,3411,2659,8170
66,13852,4134,2219,3413,2768,8427
67,12432,3782,2037,3116,2635,7755
68,11935,3584,1939,2972,2511,7532
69,9102,2928,1576,2297,2068,5778
70,7939,2579,1387,1993,1872,5108
71,7292,2291,1252,1788,1677,4686
72,6704,2144,1160,1667,1493,4213
73,6287,2010,1095,1571,1396,3964
74,6104,1960,1066,1527,1358,3876
75,6057,1942,1041,1522,1338,3871
76,6101,1984,1062,1539,1359,3906
77,6612,2126,1151,1671,1462,4193
78,8403,2630,1408,2103,1782,5307
79,11048,3446,1775,2773,2182,6743
80,11672,3508,1849,2905,2288,7118
81,11436,3411,1812,2855,2289,6923
82,10846,3338,1769,2778,2236,6492
83,10986,3386,1789,2796,2278,6565
84,11198,3460,1812,2850,2291,6671
85,11021,3314,1759,2771,2162,6458
86,11178,3303,1756,2769,2129,6532
87,12037,3494,1812,2940,2182,7033
88,13306,3800,1967,3242,2414,7763
89,14697,4196,2160,3560,2699,8488
90,14595,4146,2158,3546,2767,8554
91,13013,3745,1971,3226,2583,7738
92,12359,3571,1871,3064,2469,7401
93,9142,2845,1502,2321,1976,5547
94,7869,2491,1351,1997,1716,4782
95,7167,2248,1211,1793,1555,4366
96,6290,2030,1095,1591,1415,3923
97,5852,1912,1046,1490,1355,3703
98,5627,1869,1016,1441,1314,3590
99,5564,1867,1002,1434,1297,3539
100,5554,1893,1023,1447,1325,3543
101,6042,2054,1112,1574,1428,3784
102,7630,2540,1362,1998,1709,4787
103,10132,3194,1735,2610,2097,6194
