,0,1,2,3,4,5
0,6223,1896,933,1452,1249,3518
1,5587,1725,839,1296,1123,3152
2,5302,1692,810,1244,1071,2925
3,5028,1642,762,1194,1036,2788
4,4809,1649,761,1172,1028,2679
5,4931,1723,798,1224,1094,2771
6,5031,1869,842,1274,1146,2881
7,5322,2110,926,1392,1264,3058
8,5471,2098,989,1449,1384,3138
9,5960,2305,1088,1625,1564,3452
10,6458,2483,1223,1763,1643,3634
11,7137,2583,1309,1905,1707,3968
12,7826,2948,1432,2125,1788,4417
13,7952,2856,1375,2096,1739,4453
14,8185,2860,1351,2108,1737,4511
15,8201,2882,1330,2106,1734,4509
16,8453,2965,1384,2167,1830,4705
17,8436,3064,1418,2223,1913,4706
18,9988,3380,1594,2548,2121,5605
19,9947,3333,1565,2478,2104,5588
20,9420,3152,1490,2336,2001,5221
21,8893,2955,1403,2097,1905,4910
22,8103,2536,1256,1898,1737,4544
23,7079,2175,1072,1622,1418,3971
24,5590,1767,886,1336,1204,3228
25,5104,1662,823,1230,1121,2946
26,4803,1610,794,1179,1083,2800
27,4686,1620,795,1173,1043,2750
28,4573,1630,804,1167,1043,2722
29,4883,1762,855,1255,1115,2897
30,5238,2008,951,1403,1236,3170
31,6138,2296,1102,1642,1432,3690
32,6463,2397,1169,1731,1468,3896
33,6908,2519,1216,1846,1610,4121
34,7238,2612,1287,1927,1680,4247
35,7844,2693,1353,2027,1708,4588
36,8365,2734,1397,2097,1796,4804
37,8470,2665,1334,2049,1856,4774
38,8664,2603,1325,2051,1799,4858
39,9548,2918,1420,2263,1849,5305
40,10403,3176,1541,2459,2038,5841
41,11635,3602,1716,2730,2299,6510
42,11137,3517,1698,2674,2310,6436
43,9282,3142,1477,2329,2084,5442
44,8694,2902,1373,2169,1973,5113
45,8009,2722,1276,1925,1855,4756
46,7227,2363,1168,1780,1680,4323
47,6523,2132,1041,1579,1481,3882
48,5931,1993,968,1493,1349,3601
49,5478,1853,911,1397,1263,3329
50,5255,1805,887,1366,1214,3199
51,5195,1808,879,1359,1201,3199
52,5170,1829,898,1370,1214,3207
53,5625,2009,992,1499,1307,3464
54,7131,2424,1203,1868,1599,4376
55,9491,3048,1557,2444,1999,5744
56,9971,3136,1628,2528,2063,5997
57,9855,3146,1612,2486,2076,5909
58,9525,3118,1613,2448,2010,5637
59,9845,3164,1657,2534,2081,5772
60,10148,3201,1689,2584,2099,5911
61,10149,3139,1673,2551,2041,6015
62,10369,3156,1685,2565,2061,6167
63,11177,3368,1781,2744,2164,6612
64,12307,3653,1951,3021,2339,7246
65,13715,4058,2120,3360,2564,8068
66,13809,4055,2115,3366,2687,8315
67,12403,3707,1917,3060,2540,7623
68,11887,3521,1825,2924,2442,7405
69,9054,2883,1440,2256,1959,5677
70,7898,2521,1278,1943,1735,5015
71,7243,2212,1169,1748,1524,4586
72,6665,2035,1053,1618,1364,4105
73,6259,1917,990,1516,1269,3861
74,6063,1874,966,1473,1219,3764
75,6015,1873,953,1477,1199,3754
76,6055,1901,963,1497,1235,3789
77,6551,2064,1039,1619,1348,4081
78,8344,2594,1302,2067,1678,5206
79,11004,3367,1676,2751,2108,6576
80,11657,3442,1743,2881,2185,6936
81,11404,3382,1714,2826,2183,6726
82,10809,3280,1699,2745,2146,6327
83,10964,3332,1701,2766,2193,6409
84,11182,3412,1719,2816,2191,6604
85,11036,3339,1704,2776,2167,6425
86,11200,3322,1695,2783,2129,6535
87,12051,3478,1781,2938,2201,7025
88,13303,3773,1959,3224,2428,7735
89,14683,4176,2129,3532,2701,8462
90,14561,4177,2089,3517,2774,8483
91,12983,3800,1893,3193,2561,7681
92,12322,3552,1815,3028,2442,7344
93,9121,2836,1430,2283,1929,5471
94,7826,2441,1243,1957,1666,4708
95,7126,2208,1118,1749,1532,4313
96,6270,2023,1022,1553,1374,3799
97,5831,1906,974,1466,1307,3576
98,5616,1698,907,1348,1272,3465
99,5495,1725,915,1352,1279,3422
100,5498,1759,951,1373,1200,3437
101,5970,1930,1037,1501,1318,3695
102,7556,2431,1309,1939,1627,4722
103,10080,3125,1655,2552,2026,6109
104,10583,3235,1717,2651,2118,6368
105,10464,3204,1678,2593,2093,6232
106,10094,3140,1640,2525,2036,5966
107,10444,3169,1645,2572,2108,6088
108,10618,3234,1687,2637,2154,6091
109,10508,3140,1651,2565,2031,5911
110,10780,3110,1629,2569,2004,5991
111,11698,3262,1715,2727,2108,6530
112,12828,3535,1893,3034,2308,7184
113,14033,3921,2039,3311,2578,7913
114,13978,3929,2038,3310,2692,8054
115,12219,3647,1837,3000,2476,7192
116,11644,3452,1756,2846,2382,6914
117,8992,2797,1427,2216,1946,5315
118,7798,2464,1270,1937,1730,4619
119,7033,2165,1138,1729,1530,4172
120,6215,1984,1036,1534,1324,3581
121,5757,1870,980,1419,1234,3307
122,5534,1844,950,1365,1197,3178
123,5440,1840,940,1354,1181,3126
124,5372,1861,953,1354,1177,3100
125,5805,2013,1038,1479,1274,3351
126,7230,2459,1255,1875,1546,4270
127,9543,3136,1567,2451,1918,5557
128,10092,3251,1644,2575,2024,5765
129,10079,3245,1613,2559,2033,5665
130,9744,3179,1601,2493,2013,5426
131,10016,3210,1634,2589,2067,5559
132,10233,3233,1646,2632,2104,5688
133,10120,3221,1601,2574,2053,5640
134,10345,3245,1628,2596,2032,5731
135,11222,3414,1687,2764,2138,6169
136,12286,3741,1832,3014,2327,6710
137,13507,4082,1989,3280,2548,7399
138,13033,3987,1995,3238,2542,7335
139,11177,3610,1775,2848,2361,6383
140,10540,3433,1676,2694,2240,6064
141,8561,2758,1404,2148,1914,4939
142,7618,2423,1274,1897,1740,4392
143,6969,2166,1133,1688,1537,4008
144,6346,2040,1027,1538,1410,3736
145,5579,1869,937,1376,1292,3313
146,5334,1843,913,1326,1245,3180
147,5160,1836,888,1294,1215,3098
148,4995,1853,910,1284,1207,3026
149,5302,1945,965,1359,1274,3229
150,5610,2122,1031,1464,1374,3465
151,6025,2328,1131,1616,1514,3721
152,6372,2525,1226,1757,1611,3856
153,7084,2729,1335,1934,1761,4232
154,7595,2896,1434,2074,1823,4517
155,8230,3008,1510,2189,1878,4771
156,8898,3108,1563,2314,1978,5082
