,0,1,2,3,4,5
0,6205,1858,956,1442,1231,3511
1,5561,1693,870,1301,1126,3154
2,5284,1641,842,1239,1087,2995
3,5039,1608,800,1184,1033,2864
4,4824,1631,805,1158,1021,2786
5,4959,1737,856,1218,1098,2900
6,5084,1885,916,1290,1205,3061
7,5383,2102,983,1416,1315,3226
8,5469,2174,1053,1498,1354,3232
9,6016,2377,1133,1664,1472,3497
10,6413,2523,1254,1804,1517,3720
11,7091,2613,1341,1953,1651,4078
12,7789,2746,1407,2068,1700,4410
13,7914,2728,1366,2071,1774,4407
14,8144,2681,1354,2070,1715,4492
15,8156,2734,1355,2054,1751,4497
16,8391,2859,1408,2136,1855,4645
17,8383,3017,1462,2218,1963,4669
18,9943,3378,1642,2526,2218,5585
19,9999,3242,1580,2443,2177,5555
20,9377,3057,1476,2301,2031,5278
21,8854,2840,1395,2138,1916,4970
22,8149,2616,1287,1955,1743,4571
23,7128,2234,1108,1651,1536,4016
24,5622,1807,914,1341,1219,3271
25,5136,1699,854,1250,1141,2961
26,4834,1638,825,1199,1104,2788
27,4708,1646,806,1180,1058,2734
28,4582,1649,826,1171,1053,2694
29,4895,1790,870,1260,1134,2875
30,5241,1973,960,1393,1259,3141
31,6166,2278,1126,1641,1450,3666
32,6483,2423,1180,1731,1499,3850
33,6909,2506,1224,1843,1579,4082
34,7212,2578,1285,1916,1651,4208
35,7835,2688,1350,2013,1715,4564
36,8348,2761,1412,2103,1788,4825
37,8470,2713,1373,2082,1749,4814
38,8709,2681,1391,2096,1718,4896
39,9523,2858,1471,2233,1813,5351
40,10381,3183,1601,2426,2030,5914
41,11631,3595,1793,2726,2267,6604
42,11198,3511,1770,2658,2289,6582
43,9333,3090,1564,2299,2098,5573
44,8776,2896,1498,2175,1989,5309
45,8099,2758,1432,2029,1867,4957
46,7328,2528,1337,1838,1739,4521
47,6641,2277,1223,1638,1573,4107
48,6072,2176,1169,1584,1460,3857
49,5637,2086,1142,1499,1393,3626
50,5425,2052,1129,1470,1378,3490
51,5378,2060,1128,1467,1361,3494
52,5362,2089,1169,1475,1385,3514
53,5826,2289,1258,1620,1484,3788
54,7346,2744,1491,2011,1796,4744
55,9724,3405,1842,2600,2179,6126
56,10205,3518,1935,2691,2260,6376
57,10082,3459,1942,2663,2304,6255
58,9758,3436,1927,2617,2254,6060
59,10082,3499,1948,2707,2286,6209
60,10362,3506,2034,2761,2334,6327
61,10346,3411,1969,2693,2300,6256
62,10553,3400,1930,2688,2297,6345
63,11335,3567,2010,2841,2341,6769
64,12474,3900,2186,3113,2521,7416
65,13900,4304,2341,3479,2775,8249
66,13994,4336,2354,3485,2889,8508
67,12574,3978,2164,3183,2754,7827
68,12084,3799,2079,3052,2630,7635
69,9263,3167,1733,2391,2191,5906
70,8104,2831,1557,2093,2002,5251
71,7473,2564,1438,1902,1814,4848
