,0,1,2,3,4,5
0,6203,1818,1029,1431,1227,3512
1,5563,1653,947,1292,1123,3159
2,5292,1602,923,1225,1087,3001
3,5037,1558,872,1164,1026,2867
4,4808,1576,886,1131,1011,2776
5,4940,1656,931,1189,1084,2886
6,5069,1802,985,1249,1185,3014
7,5362,1982,1048,1363,1283,3182
8,5446,2047,1114,1439,1305,3181
9,5984,2265,1192,1602,1434,3440
10,6382,2381,1313,1737,1476,3670
11,7052,2464,1405,1885,1590,4017
12,7755,2602,1472,2009,1655,4353
13,7868,2600,1418,2009,1654,4362
14,8099,2546,1380,2011,1600,4446
15,8114,2608,1382,2004,1596,4464
16,8348,2740,1430,2081,1694,4611
17,8348,2907,1492,2164,1794,4644
18,9924,3267,1677,2476,2061,5564
19,9907,3184,1628,2414,2023,5539
20,9359,2968,1517,2261,1906,5251
21,8836,2734,1451,2096,1796,4950
22,8120,2494,1335,1905,1630,4541
23,7113,2131,1161,1610,1406,3998
24,5600,1704,970,1307,1165,3268
25,5122,1612,902,1217,1078,2953
26,4819,1552,874,1160,1031,2780
27,4693,1552,854,1133,988,2719
28,4570,1563,894,1124,971,2680
29,4890,1691,943,1217,1050,2866
30,5242,1884,1030,1346,1167,3146
31,6161,2171,1195,1592,1359,3669
32,6469,2325,1257,1679,1385,3862
33,6916,2416,1308,1794,1485,4106
34,7215,2480,1375,1865,1580,4229
35,7838,2580,1449,1963,1634,4577
36,8350,2660,1510,2056,1721,4839
37,8490,2632,1482,2048,1698,4841
38,8743,2618,1506,2075,1693,4955
39,9567,2823,1603,2223,1798,5420
40,10418,3132,1725,2411,2002,5983
41,11649,3522,1906,2699,2220,6657
42,11206,3432,1870,2626,2232,6647
43,9320,2977,1641,2257,2039,5632
44,8740,2739,1552,2111,1904,5353
45,8045,2555,1463,1955,1762,4995
46,7249,2298,1356,1745,1614,4545
47,6552,2015,1218,1532,1410,4117
48,5966,1916,1159,1466,1282,3859
49,5533,1807,1122,1380,1190,3621
50,5328,1785,1120,1351,1161,3492
51,5289,1799,1131,1354,1137,3502
52,5281,1843,1204,1368,1152,3513
53,5742,2024,1299,1513,1240,3776
54,7255,2489,1535,1898,1555,4720
55,9630,3126,1889,2482,1910,6076
56,10101,3222,1976,2561,1983,6303
57,9977,3174,1982,2533,2045,6166
58,9649,3142,1973,2491,2013,5950
59,9947,3196,1984,2571,2054,6059
60,10235,3185,2068,2624,2115,6173
61,10228,3122,2026,2577,2096,6129
62,10454,3144,2007,2591,2119,6237
63,11222,3295,2045,2735,2172,6669
64,12358,3614,2201,3005,2347,7331
65,13771,4000,2354,3368,2587,8162
66,13863,4041,2351,3367,2694,8422
67,12453,3691,2167,3072,2555,7755
68,11963,3515,2101,2940,2443,7557
69,9146,2890,1770,2276,1999,5819
70,7984,2571,1599,1984,1819,5168
71,7345,2277,1467,1788,1632,4750
72,6766,2157,1402,1685,1468,4294
73,6369,2081,1366,1607,1394,4067
74,6199,2041,1353,1568,1357,3988
75,6163,2049,1343,1583,1336,3996
76,6215,2087,1382,1604,1368,4037
77,6724,2227,1477,1737,1468,4332
78,8510,2754,1748,2169,1783,5456
79,11152,3549,2119,2843,2190,6895
80,11768,3605,2176,2970,2280,7251
81,11528,3492,2131,2917,2280,7053
82,10934,3406,2093,2836,2203,6615
83,11058,3436,2090,2842,2236,6667
84,11244,3492,2088,2882,2242,6746
85,11067,3330,1993,2794,2122,6523
86,11226,3309,1943,2786,2095,6587
87,12074,3489,1967,2948,2141,7079
88,13337,3788,2103,3246,2359,7805
89,14713,4164,2287,3552,2636,8512
90,14604,4082,2259,3523,2716,8564
91,13010,3654,2036,3190,2513,7744
92,12355,3467,1933,3027,2400,7399
93,9132,2730,1569,2278,1891,5549
94,7848,2349,1411,1945,1612,4770
95,7132,2103,1261,1732,1418,4348
96,6245,1885,1137,1526,1277,3902
97,5811,1768,1084,1422,1195,3678
98,5585,1723,1050,1374,1151,3562
99,5521,1721,1034,1361,1131,3508
100,5500,1735,1062,1369,1144,3509
101,5983,1875,1151,1494,1231,3756
102,7564,2373,1391,1921,1500,4764
103,10064,3015,1758,2529,1887,6164
104,10574,3107,1825,2649,1996,6391
105,10412,3093,1766,2577,1981,6272
106,10066,2994,1744,2504,1927,5991
107,10413,3051,1741,2539,1967,6078
108,10536,3106,1736,2580,1963,6072
109,10442,2982,1660,2492,1881,5887
110,10717,2964,1648,2508,1886,5940
111,11643,3115,1683,2666,1972,6450
112,12736,3414,1838,2940,2186,7098
113,13961,3796,2015,3266,2443,7828
114,13912,3796,2008,3253,2538,7989
115,12156,3417,1796,2914,2333,7100
116,11602,3291,1709,2752,2247,6822
117,8890,2577,1393,2111,1787,5251
118,7674,2193,1223,1830,1565,4540
119,6925,1946,1098,1625,1367,4067
120,6140,1774,1024,1417,1191,3472
121,5683,1651,928,1311,1092,3207
122,5452,1663,895,1278,1056,3083
123,5352,1647,874,1259,1034,3025
124,5275,1648,885,1256,1034,2980
125,5695,1764,947,1355,1088,3198
126,7073,2144,1137,1730,1322,4061
127,9404,2778,1440,2296,1689,5334
128,9948,2958,1540,2440,1795,5572
129,9978,2953,1531,2439,1865,5498
130,9629,2913,1492,2368,1764,5231
131,9890,2923,1523,2424,1787,5366
132,10086,2945,1550,2464,1841,5485
133,9996,2961,1507,2411,1822,5450
134,10259,2966,1501,2435,1835,5598
135,11120,3185,1597,2609,1921,6027
136,12168,3496,1707,2858,2108,6554
137,13381,3833,1865,3128,2353,7237
138,12896,3763,1838,3110,2377,7186
139,11059,3380,1664,2723,2173,6255
140,10424,3196,1557,2578,2074,5887
141,8435,2525,1288,2025,1704,4784
142,7475,2140,1144,1759,1488,4240
143,6834,1924,1021,1566,1345,3866
144,6222,1795,950,1416,1211,3609
145,5464,1642,882,1256,1115,3173
146,5233,1609,861,1199,1074,3044
147,5065,1595,842,1159,1037,2943
148,4894,1600,855,1144,1027,2870
149,5198,1683,907,1217,1080,3099
150,5504,1852,990,1328,1188,3356
151,5985,2109,1129,1498,1340,3628
152,6320,2335,1237,1672,1455,3777
153,7017,2572,1398,1850,1634,4191
154,7577,2739,1529,2000,1735,4467
155,8216,2810,1626,2144,1822,4723
156,8897,2971,1697,2262,1951,5054
157,8851,2869,1669,2211,1871,4999
158,8987,2913,1680,2231,1856,4954
159,8912,2928,1658,2230,1803,4883
160,9210,3103,1694,2341,1871,5035
161,9050,3150,1691,2319,1985,4963
162,10384,3425,1866,2608,2197,5799
163,10254,3371,1807,2570,2208,5771
164,9634,3136,1704,2384,2101,5478
165,9143,2969,1626,2232,2003,5223
166,8457,2690,1517,2019,1839,4860
167,7419,2343,1355,1771,1589,4249
168,6053,2071,1212,1490,1333,3472
169,5354,1884,1132,1331,1215,3072
170,5099,1847,1112,1282,1182,2951
171,4882,1820,1083,1251,1137,2852
172,4745,1834,1111,1232,1142,2811
173,4914,1913,1158,1293,1189,2910
174,5094,2049,1203,1388,1304,3074
175,5471,2315,1291,1492,1414,3301
176,5592,2342,1320,1556,1472,3431
177,6122,2514,1391,1715,1542,3742
178,6581,2567,1502,1833,1570,4003
179,7189,2647,1564,1979,1632,4358
180,7878,2757,1617,2116,1740,4674
181,7927,2712,1561,2125,1700,4657
182,8185,2706,1531,2126,1652,4712
183,8238,2759,1509,2116,1674,4722
184,8534,2910,1596,2204,1733,4908
185,8504,3015,1608,2264,1833,4907
186,10022,3394,1797,2581,2086,5773
187,9970,3297,1737,2551,2092,5726
188,9452,3074,1659,2394,1989,5446
189,8839,2845,1583,2231,1898,5140
190,8104,2559,1452,2023,1713,4702
191,7023,2187,1264,1721,1460,4052
192,5751,1827,1103,1403,1235,3436
193,5341,1745,1051,1320,1156,3192
194,5116,1707,1032,1285,1116,3070
195,5077,1716,1012,1272,1092,3059
196,5063,1714,1048,1268,1102,3059
197,5548,1865,1122,1412,1192,3330
198,7048,2376,1343,1822,1470,4282
199,9483,3033,1662,2418,1855,5690
200,10034,3069,1728,2493,1965,5974
201,9886,3040,1710,2460,1986,5815
202,9510,3021,1690,2409,1895,5531
203,9772,3053,1727,2485,1926,5618
204,9995,3095,1739,2549,1996,5619
205,9823,2981,1656,2467,1884,5419
206,9959,2942,1628,2492,1848,5430
207,10669,3108,1697,2648,1900,5775
208,11687,3449,1819,2875,2074,6343
209,12938,3838,1978,3160,2316,7005
210,13103,3799,2017,3207,2441,7229
211,11498,3461,1828,2843,2219,6457
