,0,1,2,3,4,5
0,6235,1940,953,1474,1289,3510
1,5577,1752,854,1321,1164,3131
2,5296,1699,824,1259,1119,2967
3,5035,1655,770,1201,1062,2833
4,4808,1673,763,1175,1051,2742
5,4933,1778,805,1227,1129,2848
6,5061,1915,867,1292,1227,2983
7,5359,2108,931,1414,1334,3160
8,5458,2198,1007,1502,1369,3078
9,6005,2409,1090,1668,1489,3335
10,6402,2359,1152,1804,1528,3561
11,7085,2459,1244,1870,1660,3919
12,7801,2813,1370,2084,1716,4270
13,7927,2800,1343,2099,1740,4385
14,8145,2734,1319,2091,1679,4473
15,8131,2737,1302,2057,1641,4458
16,8372,2872,1362,2135,1744,4611
17,8370,3054,1421,2220,1864,4644
18,9963,3438,1620,2542,2140,5576
19,9952,3362,1600,2485,2128,5493
20,9420,3026,1459,2281,2020,5234
21,8906,2803,1376,2117,1917,4929
22,8201,2578,1263,1933,1758,4538
23,7197,2211,1091,1635,1553,4003
24,5597,1795,903,1329,1324,3268
25,5117,1682,846,1238,1235,2956
26,4907,1602,803,1183,1196,2786
27,4693,1640,804,1168,1174,2741
28,4598,1658,837,1161,1156,2698
29,4920,1798,880,1249,1249,2882
30,5268,1994,974,1388,1379,3156
31,6201,2306,1149,1640,1515,3684
32,6537,2485,1227,1747,1532,3886
33,6982,2589,1290,1869,1620,4126
34,7293,2679,1361,1948,1708,4251
35,7920,2801,1438,2053,1789,4601
36,8439,2891,1508,2149,1860,4856
37,8571,2869,1487,2148,1858,4853
38,8817,2843,1507,2172,1856,4946
39,9628,3026,1582,2300,1924,5387
40,10470,3331,1694,2487,2131,5940
41,11701,3712,1873,2780,2375,6622
42,11248,3602,1828,2699,2382,6577
43,9352,3140,1590,2326,2168,5554
44,8771,2901,1490,2178,2026,5268
45,8064,2707,1390,2011,1869,4900
46,7270,2429,1261,1799,1701,4442
47,6558,2148,1120,1581,1500,4009
48,5964,2000,1027,1501,1344,3737
49,5514,1872,977,1402,1252,3488
50,5288,1817,954,1364,1210,3336
51,5227,1799,936,1348,1183,3325
52,5199,1817,964,1351,1191,3340
53,5651,1991,1042,1489,1287,3608
54,7160,2423,1266,1874,1586,4563
55,9526,3056,1602,2453,1953,5935
56,9990,3157,1684,2531,2022,6167
57,9857,3090,1681,2496,2054,6039
58,9524,3057,1652,2446,1993,5842
59,9845,3118,1673,2530,2016,5986
60,10128,3122,1746,2575,2049,6099
61,10127,3043,1711,2535,2039,6061
62,10354,3077,1714,2557,2046,6184
63,11137,3254,1810,2719,2082,6632
64,12276,3576,1977,2981,2326,7262
65,13702,3971,2124,3340,2526,8085
66,13793,4018,2136,3352,2692,8337
67,12364,3653,1960,3049,2554,7653
68,11863,3485,1866,2913,2415,7436
69,9033,2828,1509,2236,1974,5693
70,7892,2490,1323,1934,1782,5033
71,7249,2206,1186,1736,1590,4607
72,6654,2064,1104,1623,1422,4132
73,6242,1950,1056,1534,1334,3900
74,6066,1912,1036,1493,1291,3808
75,6049,1913,1027,1494,1281,3803
76,6098,1953,1047,1513,1366,3839
77,6611,2097,1135,1643,1528,4133
78,8394,2597,1388,2073,1836,5249
79,11038,3409,1750,2737,2234,6688
80,11652,3459,1815,2863,2341,7060
81,11415,3359,1776,2814,2282,6854
82,10818,3270,1726,2737,2158,6421
83,10957,3323,1742,2751,2190,6498
84,11176,3409,1776,2809,2204,6623
85,11034,3319,1767,2767,2120,6455
86,11227,3366,1808,2799,2150,6562
87,12113,3615,1900,2995,2253,7081
88,13385,3928,2052,3300,2493,7809
89,14771,4325,2245,3612,2764,8528
90,14667,4268,2237,3603,2844,8589
91,13080,3852,2041,3268,2658,7763
92,12416,3652,1929,3097,2538,7412
93,9188,2912,1545,2349,2034,5545
94,7899,2540,1380,2020,1760,4770
95,7186,2281,1226,1801,1578,4345
96,6299,2038,1101,1594,1423,3897
97,5852,1904,1042,1488,1349,3668
98,5623,1866,1007,1440,1299,3555
99,5560,1865,996,1431,1280,3510
100,5550,1881,1013,1440,1301,3516
101,6030,2038,1103,1567,1391,3763
102,7622,2538,1355,1996,1666,4769
103,10133,3199,1733,2615,2056,6185
104,10649,3318,1805,2749,2162,6421
105,10483,3300,1745,2683,2146,6299
106,10140,3227,1719,2603,2103,6019
107,10496,3276,1722,2640,2157,6117
108,10636,3337,1731,2691,2155,6123
109,10534,3231,1684,2609,2057,5959
110,10809,3201,1682,2611,2033,6027
111,11732,3341,1729,2761,2114,6517
112,12834,3641,1888,3039,2323,7186
113,14059,4021,2066,3365,2592,7931
114,13989,4032,2073,3348,2686,8087
115,12236,3654,1854,3010,2480,7195
116,11706,3525,1780,2868,2389,6923
117,9004,2835,1467,2233,1940,5354
118,7794,2454,1296,1951,1701,4649
119,7041,2211,1174,1744,1523,4180
120,6236,2028,1092,1533,1334,3589
121,5775,1904,1008,1428,1237,3325
122,5551,1885,980,1383,1191,3194
123,5455,1886,969,1377,1179,3154
124,5386,1904,984,1379,1187,3120
125,5814,2034,1055,1491,1266,3353
126,7204,2437,1262,1875,1514,4232
127,9546,3097,1573,2450,1893,5524
128,10115,3320,1697,2625,2025,5820
