,0,1,2,3,4,5
0,6165,1764,965,1400,1198,3463
1,5514,1586,868,1255,1083,3095
2,5234,1523,830,1183,1034,2923
3,4972,1472,771,1119,971,2781
4,4743,1488,780,1088,953,2691
5,4869,1560,818,1136,1023,2791
6,4989,1697,864,1193,1116,2909
7,5279,1867,918,1304,1203,3068
8,5363,1935,984,1379,1225,3067
9,5899,2139,1056,1538,1343,3319
10,6290,2255,1170,1671,1386,3548
11,6957,2344,1263,1818,1501,3898
12,7673,2487,1343,1948,1560,4252
13,7798,2500,1312,1961,1588,4280
14,8043,2471,1306,1975,1558,4388
15,8069,2551,1323,1978,1560,4419
16,8307,2683,1377,2056,1661,4574
17,8314,2862,1447,2144,1764,4614
18,9893,3226,1635,2458,2036,5536
19,9886,3154,1604,2402,2004,5524
20,9341,2941,1491,2247,1895,5237
21,8819,2704,1420,2079,1791,4927
22,8105,2466,1306,1889,1621,4522
23,7102,2108,1137,1599,1410,3982
24,5596,1689,950,1297,1176,3262
25,5123,1610,898,1213,1096,2962
26,4831,1559,884,1164,1058,2795
27,4707,1568,873,1146,1024,2744
28,4585,1579,910,1138,1013,2707
29,4901,1708,958,1227,1088,2889
30,5251,1896,1046,1361,1215,3160
31,6175,2197,1221,1613,1408,3680
32,6474,2331,1267,1699,1431,3870
33,6917,2425,1312,1814,1522,4107
34,7211,2480,1380,1882,1609,4226
35,7831,2596,1456,1986,1660,4566
36,8330,2655,1505,2068,1746,4805
37,8445,2593,1429,2035,1696,4761
38,8679,2551,1425,2044,1672,4835
39,9493,2727,1489,2179,1759,5281
40,10341,3031,1613,2365,1964,5833
41,11572,3424,1795,2657,2185,6508
42,11125,3326,1747,2577,2201,6475
43,9241,2873,1522,2211,1997,5453
44,8668,2643,1445,2073,1875,5168
45,7968,2466,1357,1913,1722,4801
46,7180,2207,1248,1702,1564,4342
47,6490,1934,1121,1495,1368,3915
48,5916,1844,1072,1433,1245,3657
49,5488,1744,1052,1349,1171,3426
50,5285,1725,1054,1322,1153,3297
51,5243,1742,1070,1324,1145,3315
52,5225,1773,1128,1335,1167,3332
53,5683,1945,1213,1475,1255,3599
54,7188,2397,1436,1853,1561,4548
55,9561,3038,1786,2440,1924,5927
56,10024,3122,1867,2518,1992,6176
57,9901,3069,1864,2488,2018,6052
58,9575,3036,1850,2442,1969,5864
59,9880,3099,1875,2527,1990,6003
60,10152,3063,1933,2570,2036,6096
61,10129,2973,1852,2507,1990,6017
62,10342,2983,1812,2509,1991,6113
63,11126,3153,1888,2669,2050,6557
64,12264,3462,2044,2936,2220,7195
65,13685,3861,2195,3294,2472,8021
66,13774,3907,2194,3299,2586,8274
67,12355,3535,1999,2995,2445,7602
68,11861,3348,1911,2867,2334,7402
69,9031,2705,1559,2192,1871,5664
70,7864,2373,1378,1901,1686,5008
71,7221,2080,1239,1700,1497,4586
72,6637,1948,1161,1590,1331,4121
73,6236,1855,1112,1504,1246,3883
74,6064,1808,1093,1464,1213,3797
75,6024,1810,1077,1464,1192,3790
76,6069,1848,1108,1480,1210,3829
77,6581,1969,1195,1608,1311,4114
78,8366,2484,1444,2032,1620,5229
79,11009,3289,1818,2698,2025,6666
80,11618,3345,1873,2815,2121,7027
81,11379,3219,1826,2764,2124,6829
82,10779,3128,1774,2683,2055,6395
83,10898,3160,1776,2687,2078,6454
84,11094,3232,1791,2740,2096,6545
85,10930,3101,1729,2666,1981,6341
86,11105,3110,1729,2678,1979,6430
87,11969,3323,1794,2864,2049,6945
88,13241,3622,1945,3164,2277,7671
89,14625,4017,2136,3478,2581,8389
90,14543,3958,2123,3458,2663,8449
91,12955,3543,1921,3129,2463,7631
92,12296,3351,1815,2971,2339,7279
93,9047,2610,1444,2219,1839,5415
94,7767,2233,1286,1885,1563,4642
95,7055,1994,1140,1679,1386,4223
96,6171,1772,1025,1472,1241,3777
97,5740,1670,975,1372,1169,3555
98,5516,1628,945,1322,1135,3435
99,5455,1628,933,1317,1117,3382
100,5435,1642,957,1320,1135,3381
101,5916,1781,1039,1443,1225,3618
102,7494,2260,1279,1861,1495,4618
103,9998,2903,1637,2468,1882,6018
104,10501,2982,1688,2581,1973,6236
105,10332,2963,1624,2504,1967,6116
106,9978,2855,1589,2425,1906,5831
107,10322,2907,1586,2462,1952,5927
108,10458,2982,1602,2510,1955,5945
109,10400,2927,1566,2461,1894,5788
110,10694,2931,1585,2480,1897,5870
111,11637,3109,1644,2648,1985,6410
112,12736,3410,1814,2927,2194,7072
113,13968,3798,1994,3250,2452,7803
114,13900,3808,1993,3240,2540,7965
115,12122,3431,1779,2908,2336,7061
116,11594,3262,1689,2734,2235,6798
117,8885,2566,1386,2103,1773,5238
118,7680,2188,1221,1823,1539,4536
119,6931,1944,1098,1618,1349,4072
120,6131,1779,1031,1418,1173,3499
121,5679,1675,955,1318,1080,3234
122,5457,1651,917,1273,1045,3116
123,5360,1640,903,1259,1031,3066
124,5285,1653,926,1259,1027,3035
125,5708,1766,983,1364,1090,3256
126,7086,2152,1182,1746,1326,4123
127,9417,2798,1492,2312,1692,5404
128,9966,2985,1598,2476,1820,5668
129,10020,3018,1609,2482,1887,5604
130,9672,2983,1578,2412,1800,5344
131,9941,3004,1621,2474,1840,5482
132,10136,3028,1653,2521,1899,5600
133,10041,3032,1600,2457,1912,5537
134,10315,3018,1566,2470,1914,5670
135,11163,3267,1655,2655,1978,6074
136,12213,3587,1770,2907,2179,6622
137,13433,3918,1930,3177,2433,7299
138,12937,3840,1892,3149,2437,7210
139,11080,3417,1694,2744,2211,6272
140,10444,3236,1587,2582,2104,5893
141,8444,2509,1289,2023,1725,4775
142,7493,2141,1144,1762,1486,4230
143,6824,1916,1009,1566,1341,3852
144,6201,1776,923,1412,1196,3587
145,5439,1616,848,1248,1084,3146
146,5207,1573,820,1187,1038,3011
147,5026,1556,792,1145,997,2907
148,4852,1550,797,1124,982,2821
149,5144,1634,845,1195,1039,3018
150,5442,1781,904,1293,1136,3223
151,5892,1988,1000,1445,1273,3464
152,6213,2178,1068,1598,1349,3590
153,6886,2372,1192,1759,1496,3979
154,7420,2513,1277,1894,1571,4230
155,8057,2574,1365,2027,1630,4480
156,8741,2730,1427,2136,1782,4802
157,8696,2630,1410,2088,1692,4745
158,8834,2679,1428,2112,1684,4715
159,8760,2703,1424,2116,1635,4654
160,9053,2867,1453,2225,1707,4800
161,8891,2926,1444,2201,1808,4719
162,10228,3193,1609,2486,2020,5557
163,10098,3137,1558,2448,2000,5539
164,9491,2922,1467,2274,1903,5271
165,8990,2745,1380,2119,1799,5012
166,8303,2464,1270,1912,1621,4654
167,7261,2118,1104,1663,1376,4057
168,5899,1851,963,1385,1126,3295
169,5201,1664,883,1229,1005,2883
170,4950,1635,871,1184,973,2766
171,4735,1606,852,1154,943,2675
172,4595,1617,868,1133,941,2630
173,4765,1696,921,1197,1001,2734
174,4943,1825,963,1287,1107,2893
175,5324,2096,1047,1389,1209,3109
176,5444,2126,1085,1451,1272,3239
177,5976,2301,1156,1609,1357,3549
178,6436,2347,1254,1722,1384,3809
179,7045,2438,1322,1869,1455,4166
180,7742,2550,1388,2007,1581,4497
181,7824,2557,1353,2041,1538,4484
182,8081,2565,1344,2043,1501,4557
183,8141,2619,1338,2041,1543,4580
184,8430,2758,1426,2125,1602,4763
185,8401,2873,1433,2183,1709,4756
186,9922,3253,1622,2505,1965,5611
187,9874,3168,1578,2475,1973,5574
188,9363,2946,1506,2322,1867,5281
189,8748,2721,1418,2161,1772,4976
190,8021,2431,1295,1935,1588,4532
191,6940,2020,1090,1638,1337,3894
192,5651,1679,939,1321,1120,3279
193,5240,1592,890,1237,1031,3040
194,5019,1561,867,1204,981,2920
195,4980,1575,860,1197,966,2911
196,4965,1577,891,1199,978,2916
197,5447,1725,966,1339,1073,3194
198,6946,2233,1199,1754,1337,4157
199,9383,2900,1515,2350,1720,5578
200,9934,2932,1578,2428,1831,5863
201,9782,2895,1556,2392,1853,5694
202,9402,2875,1532,2343,1754,5403
203,9673,2913,1567,2415,1793,5500
204,9892,2955,1584,2479,1859,5516
205,9735,2861,1525,2408,1784,5334
206,9900,2878,1525,2437,1765,5351
207,10608,3034,1596,2610,1824,5684
208,11629,3369,1724,2837,1993,6276
209,12879,3764,1883,3124,2249,6943
210,13051,3746,1931,3171,2380,7164
211,11457,3408,1758,2812,2154,6406
212,10944,3175,1663,2662,2077,6180
213,8504,2554,1352,2066,1709,4799
214,7350,2183,1165,1771,1477,4146
215,6546,1931,1043,1554,1279,3688
216,5762,1774,949,1386,1137,3307
217,5285,1669,885,1284,1041,3015
218,5043,1633,846,1230,1010,2868
219,4968,1638,824,1203,983,2837
220,4922,1659,832,1199,988,2833
221,5397,1812,905,1318,1084,3102
222,6772,2168,1092,1672,1334,4010
223,9124,2776,1408,2223,1738,5423
224,9668,2880,1487,2363,1825,5722
225,9545,2835,1457,2329,1833,5546
226,9257,2780,1463,2291,1782,5281
227,9612,2909,1493,2346,1808,5370
228,9864,2975,1533,2386,1862,5440
229,9740,2895,1464,2324,1802,5320
230,9918,2860,1491,2356,1760,5401
231,10756,2959,1585,2537,1825,5892
232,11804,3271,1721,2778,2003,6506
233,13075,3742,1862,3088,2271,7175
234,12864,3696,1865,3046,2350,7252
235,11161,3417,1672,2714,2172,6397
236,10681,3205,1612,2560,2087,6114
