,0,1,2,3,4,5
0,6760,2880,1389,1910,1982,4044
1,6135,2750,1316,1785,1903,3709
2,5871,2736,1301,1744,1889,3588
3,5630,2757,1263,1721,1875,3519
4,5457,2840,1289,1729,1922,3488
5,5621,3010,1350,1814,2057,3633
6,5777,3200,1434,1900,2204,3790
7,6089,3417,1501,2039,2348,3987
8,6199,3520,1576,2141,2404,3995
9,6772,3745,1658,2316,2550,4263
10,7175,3920,1787,2465,2613,4485
11,7873,4021,1875,2621,2764,4853
12,8581,4175,1944,2723,2826,5172
13,8644,4068,1879,2669,2809,5105
14,8792,3892,1803,2601,2637,5115
15,8749,3886,1757,2544,2533,5057
16,8986,3990,1815,2615,2624,5212
17,8957,4119,1862,2697,2733,5235
18,10517,4435,2036,2988,2955,6143
19,10468,4329,1993,2917,2918,6097
20,9917,4092,1866,2756,2754,5805
21,9407,3872,1786,2604,2643,5501
22,8705,3646,1678,2431,2479,5112
23,7686,3276,1505,2138,2265,4565
24,6175,2827,1308,1825,2015,3827
25,5679,2705,1243,1728,1902,3512
26,5357,2646,1208,1678,1844,3338
27,5224,2661,1176,1668,1819,3298
28,5113,2706,1201,1677,1828,3280
29,5436,2874,1254,1790,1924,3489
30,5786,3064,1352,1936,2087,3757
31,6700,3363,1506,2185,2283,4264
32,7036,3574,1581,2310,2339,4426
33,7477,3659,1634,2413,2403,4644
34,7774,3732,1696,2489,2471,4776
35,8393,3799,1758,2579,2529,5128
36,8887,3855,1797,2630,2526,5341
37,8945,3720,1724,2561,2422,5268
38,9129,3561,1686,2509,2293,5297
39,9836,3551,1666,2534,2231,5645
40,10656,3797,1765,2692,2413,6192
41,11861,4132,1927,2965,2585,6859
42,11398,3979,1868,2879,2622,6794
43,9509,3529,1653,2501,2415,5757
44,8916,3287,1555,2345,2280,5449
45,8223,3097,1461,2192,2138,5073
46,7445,2836,1336,1996,1973,4620
47,6742,2586,1215,1796,1800,4205
48,6160,2445,1135,1725,1651,3942
49,5712,2318,1084,1621,1560,3688
50,5482,2263,1059,1587,1518,3532
51,5433,2281,1063,1599,1511,3547
52,5425,2347,1097,1624,1550,3578
53,5897,2555,1183,1768,1671,3858
54,7415,3018,1422,2146,1996,4799
55,9785,3638,1765,2718,2374,6170
56,10262,3739,1842,2798,2461,6400
57,10143,3693,1854,2781,2525,6275
58,9817,3676,1830,2733,2471,6067
59,10149,3722,1850,2815,2504,6209
60,10423,3721,1909,2840,2538,6301
61,10374,3556,1831,2750,2421,6245
62,10552,3486,1794,2729,2358,6338
63,11321,3643,1885,2879,2390,6774
64,12465,3991,2071,3161,2590,7430
65,13900,4414,2223,3530,2857,8266
66,13996,4457,2238,3535,2980,8522
67,12588,4112,2073,3239,2863,7846
68,12100,3949,1987,3107,2737,7636
69,9292,3316,1637,2452,2324,5901
70,8153,2995,1465,2165,2173,5269
71,7522,2736,1342,1979,2003,4867
72,6966,2612,1269,1868,1843,4399
73,6569,2520,1228,1780,1769,4184
74,6398,2500,1213,1750,1736,4106
75,6366,2517,1202,1763,1739,4125
76,6432,2599,1227,1804,1794,4197
77,6959,2772,1327,1947,1923,4515
78,8778,3325,1604,2397,2273,5664
79,11434,4176,1981,3079,2697,7126
80,12062,4235,2052,3225,2815,7505
81,11841,4160,2020,3173,2826,7304
82,11256,4096,1977,3099,2778,6875
83,11406,4132,2005,3118,2835,6947
84,11622,4217,2033,3164,2843,7036
85,11393,3981,1948,3040,2646,6752
86,11494,3862,1909,2993,2533,6763
87,12304,3992,1942,3125,2530,7219
88,13553,4279,2083,3415,2746,7943
89,14921,4644,2258,3720,3016,8654
90,14802,4550,2244,3694,3048,8697
91,13214,4136,2064,3365,2840,7875
92,12553,3962,1963,3215,2722,7534
93,9346,3249,1585,2487,2248,5674
94,8081,2911,1437,2174,1980,4915
95,7376,2676,1299,1975,1816,4505
96,6500,2439,1185,1775,1674,4071
97,6053,2302,1127,1664,1601,3844
98,5819,2273,1094,1621,1558,3729
99,5753,2271,1079,1619,1552,3688
100,5744,2314,1091,1636,1589,3709
101,6234,2483,1181,1767,1690,3976
102,7813,2958,1426,2179,1967,4956
103,10319,3599,1801,2794,2319,6361
104,10823,3697,1859,2921,2431,6575
105,10652,3662,1796,2848,2420,6440
106,10305,3577,1754,2760,2375,6157
107,10663,3614,1751,2787,2446,6257
108,10802,3680,1767,2830,2410,6256
109,10697,3481,1692,2721,2349,6048
110,10962,3433,1695,2723,2293,6148
111,11843,3625,1751,2890,2364,6617
112,12947,3934,1919,3171,2568,7300
113,14174,4334,2100,3496,2847,8028
114,14114,4330,2110,3481,2925,8167
115,12354,3955,1904,3102,2717,7309
116,11824,3778,1814,2967,2620,7048
117,9091,3099,1500,2338,2154,5468
118,7930,2741,1336,2072,1897,4768
119,7188,2509,1219,1861,1720,4294
120,6385,2312,1131,1645,1536,3696
121,5923,2172,1050,1536,1450,3439
122,5696,2168,1026,1496,1423,3320
123,5611,2201,1022,1508,1439,3305
124,5565,2274,1041,1539,1484,3308
125,6010,2444,1126,1674,1607,3570
126,7421,2895,1354,2075,1895,4473
127,9782,3588,1685,2663,2307,5784
128,10363,3836,1813,2863,2470,6079
129,10428,3907,1834,2888,2578,6036
130,10093,3919,1811,2832,2512,5782
131,10372,3971,1857,2905,2557,5934
132,10574,4003,1888,2955,2608,6055
133,10434,3916,1804,2849,2540,5954
134,10621,3799,1761,2824,2485,6015
135,11435,3888,1808,2936,2433,6385
136,12483,4200,1919,3175,2640,6914
137,13685,4525,2077,3441,2896,7593
138,13195,4423,2054,3410,2882,7495
139,11333,3991,1855,3006,2678,6536
140,10690,3798,1736,2850,2524,6170
141,8688,3115,1452,2300,2181,5053
142,7752,2741,1301,2043,1950,4509
143,7105,2526,1167,1840,1807,4142
144,6477,2375,1071,1682,1647,3870
145,5703,2187,982,1502,1513,3423
146,5452,2153,953,1456,1472,3286
147,5273,2137,921,1425,1444,3198
148,5115,2175,929,1424,1457,3140
149,5431,2294,991,1521,1550,3376
150,5740,2474,1066,1632,1680,3610
151,6189,2728,1167,1802,1832,3870
152,6537,2933,1249,1959,1942,3998
153,7225,3154,1368,2118,2082,4385
154,7755,3308,1469,2255,2133,4646
155,8404,3385,1556,2389,2232,4906
156,9091,3545,1613,2508,2349,5213
157,9050,3420,1619,2472,2206,5175
158,9131,3467,1648,2493,2162,5147
159,9048,3488,1641,2491,2171,5079
160,9328,3623,1651,2586,2202,5213
161,9155,3641,1633,2548,2269,5132
162,10484,3876,1789,2807,2434,5931
163,10396,3742,1723,2740,2390,5871
164,9765,3517,1601,2551,2252,5564
165,9200,3345,1517,2401,2192,5286
166,8564,3039,1402,2197,1990,4922
167,7531,2715,1245,1953,1725,4320
168,6163,2392,1076,1645,1447,3526
169,5438,2155,973,1461,1315,3099
