,0,1,2,3,4,5
0,6392,2241,1061,1614,1450,3704
1,5745,2046,956,1448,1305,3336
2,5457,2027,929,1405,1253,3138
3,5192,1994,885,1363,1224,3016
4,4984,2023,889,1355,1229,2923
5,5113,2116,932,1418,1309,3049
6,5218,2273,983,1477,1378,3178
7,5517,2531,1073,1601,1512,3362
8,5677,2675,1176,1724,1639,3458
9,6209,2931,1293,1921,1839,3781
10,6676,3135,1435,2073,1933,3972
11,7358,3172,1493,2215,2010,4307
12,8045,3430,1587,2361,2087,4671
13,8163,3299,1521,2294,2011,4691
14,8384,3260,1484,2281,1978,4730
15,8375,3236,1446,2252,1944,4709
16,8624,3306,1494,2306,2033,4896
17,8602,3384,1523,2360,2108,4887
18,10151,3693,1700,2685,2316,5772
19,10107,3647,1678,2623,2307,5760
20,9592,3501,1618,2500,2220,5460
21,9077,3332,1540,2306,2145,5170
22,8328,3032,1430,2134,1996,4830
23,7346,2722,1266,1881,1730,4278
24,5882,2343,1088,1613,1528,3554
25,5406,2256,1029,1523,1451,3308
26,5105,2223,1006,1486,1431,3198
27,5004,2283,1018,1511,1424,3189
28,4909,2325,1031,1520,1434,3203
29,5226,2489,1091,1628,1523,3385
30,5597,2771,1204,1789,1664,3681
31,6502,3078,1356,2027,1868,4179
32,6860,3213,1435,2140,1933,4394
33,7311,3323,1481,2258,2082,4621
34,7640,3429,1554,2342,2153,4746
35,8244,3493,1615,2433,2180,5079
36,8757,3507,1643,2469,2242,5262
37,8813,3353,1556,2373,2175,5179
38,8914,3141,1493,2317,2083,5210
39,9723,3293,1539,2453,2103,5597
40,10565,3536,1656,2637,2282,6113
41,11789,3958,1831,2901,2543,6765
42,11299,3870,1817,2849,2561,6686
43,9450,3501,1601,2508,2340,5690
44,8868,3270,1502,2355,2220,5379
45,8193,3107,1410,2154,2118,5029
46,7411,2754,1306,1982,1956,4610
47,6702,2528,1186,1785,1755,4177
48,6115,2385,1110,1696,1610,3886
49,5655,2244,1053,1597,1526,3608
50,5430,2199,1025,1565,1470,3474
51,5366,2196,1013,1558,1461,3484
52,5346,2217,1028,1572,1485,3506
53,5807,2406,1124,1710,1586,3782
54,7315,2831,1341,2077,1879,4698
55,9681,3458,1697,2649,2284,6067
56,10171,3545,1772,2738,2348,6318
57,10048,3566,1754,2702,2368,6234
58,9717,3541,1755,2663,2305,5937
59,10044,3578,1803,2750,2380,6065
60,10351,3631,1836,2803,2408,6207
61,10352,3569,1817,2764,2344,6261
62,10569,3576,1821,2767,2348,6411
63,11374,3787,1914,2946,2447,6853
64,12502,4072,2089,3223,2621,7489
65,13911,4466,2258,3558,2845,8310
66,14003,4454,2251,3559,2959,8547
67,12595,4102,2055,3247,2812,7847
68,12069,3904,1961,3099,2689,7618
69,9237,3262,1572,2429,2204,5885
70,8082,2887,1404,2112,1975,5220
71,7418,2570,1294,1911,1746,4791
72,6839,2379,1174,1775,1565,4302
73,6425,2249,1107,1661,1456,4049
74,6217,2195,1076,1616,1395,3941
75,6166,2186,1060,1622,1367,3937
76,6205,2211,1066,1646,1412,3977
77,6695,2374,1140,1770,1540,4282
78,8500,2929,1412,2226,1887,5417
79,11171,3720,1796,2920,2329,6840
80,11846,3828,1874,3069,2424,7206
81,11598,3785,1849,3022,2440,7003
82,11001,3691,1836,2948,2407,6600
83,11168,3750,1844,2974,2476,6689
84,11391,3831,1858,3019,2468,6838
85,11227,3729,1833,2962,2437,6649
