,0,1,2,3,4,5
0,6335,2098,1087,1564,1424,3636
1,5689,1940,1003,1432,1320,3280
2,5408,1886,972,1369,1280,3122
3,5151,1840,918,1307,1227,2993
4,4929,1857,923,1278,1218,2912
5,5059,1948,967,1335,1297,3021
6,5190,2110,1026,1410,1408,3163
7,5490,2319,1091,1528,1510,3343
8,5587,2407,1175,1618,1559,3361
9,6136,2613,1256,1784,1680,3621
10,6531,2751,1371,1921,1722,3845
11,7212,2858,1469,2077,1854,4214
12,7919,3004,1543,2200,1918,4545
13,8022,2948,1475,2178,1893,4508
14,8233,2862,1440,2158,1805,4587
15,8238,2896,1428,2136,1778,4587
16,8480,3029,1486,2212,1869,4747
17,8485,3194,1548,2299,1982,4771
18,10070,3570,1743,2617,2255,5701
19,10057,3498,1712,2560,2241,5681
20,9526,3313,1618,2425,2143,5414
21,9009,3098,1544,2261,2047,5105
22,8311,2888,1438,2081,1890,4715
23,7309,2524,1274,1789,1682,4185
24,5808,2115,1086,1485,1462,3456
25,5334,2027,1040,1407,1379,3161
26,5033,1977,1016,1356,1344,2992
27,4916,1986,994,1340,1332,2951
28,4789,1996,1020,1335,1325,2916
29,5103,2124,1066,1425,1400,3104
30,5448,2320,1148,1560,1532,3373
31,6371,2617,1311,1800,1709,3893
32,6692,2775,1373,1893,1747,4086
33,7134,2860,1422,2008,1836,4320
34,7431,2932,1488,2083,1910,4430
35,8048,3034,1559,2180,1980,4782
36,8544,3086,1595,2253,2041,4996
37,8616,2960,1500,2191,1957,4918
38,8826,2870,1479,2180,1890,4977
39,9609,2984,1525,2278,1941,5379
40,10450,3271,1631,2590,2141,5925
41,11675,3658,1806,2882,2462,6602
42,11221,3553,1759,2675,2460,6564
43,9348,3120,1555,2321,2165,5547
44,8771,2917,1483,2198,2052,5270
45,8077,2752,1391,2040,1911,4900
46,7292,2493,1275,1835,1762,4448
47,6586,2226,1141,1625,1577,4022
48,6001,2098,1069,1555,1440,3753
49,5556,1981,1023,1468,1349,3504
50,5338,1932,999,1432,1320,3351
51,5286,1930,1000,1422,1305,3349
52,5262,1952,1035,1432,1324,3363
53,5722,2137,1116,1572,1424,3633
54,7237,2586,1343,1957,1729,4580
55,9609,3216,1681,2533,2086,5949
56,10090,3350,1784,2629,2189,6214
57,9957,3289,1786,2604,2220,6089
58,9626,3254,1758,2553,2155,5890
59,9945,3318,1775,2634,2178,6033
60,10220,3307,1838,2673,2212,6138
61,10181,3170,1759,2598,2159,6053
62,10389,3154,1733,2596,2146,6158
63,11163,3291,1807,2734,2158,6579
64,12287,3593,1975,3000,2323,7219
65,13854,3998,2123,3363,2581,8050
66,13806,4048,2137,3376,2707,8308
67,12400,3715,1973,3085,2579,7643
68,11932,3579,1909,2974,2479,7468
69,9113,2943,1558,2304,2048,5719
70,7954,2607,1377,2007,1874,5065
71,7313,2336,1247,1817,1688,4657
72,6737,2206,1169,1703,1521,4193
73,6333,2107,1125,1620,1451,3969
74,6161,2076,1105,1583,1431,3885
75,6134,2086,1104,1596,1432,3902
76,6188,2135,1134,1618,1468,3947
77,6712,2288,1228,1751,1584,4241
78,8507,2796,1485,2180,1894,5360
79,11155,3625,1855,2850,2301,6805
80,11802,3726,1958,3011,2434,7216
81,11569,3639,1926,2963,2444,7026
82,10983,3561,1885,2884,2380,6600
83,11123,3617,1905,2901,2423,6668
84,11333,3695,1932,2956,2436,6776
85,11147,3526,1860,2863,2305,6534
86,11301,3511,1853,2859,2277,6604
87,12144,3671,1893,3010,2315,7079
88,13405,3957,2043,3308,2547,7803
89,14796,4350,2229,3625,2826,8523
90,14690,4291,2224,3611,2896,8585
91,13107,3886,2035,3293,2709,7773
92,12450,3722,1942,3141,2596,7444
93,9223,2997,1566,2398,2098,5585
94,7946,2635,1412,2073,1824,4812
95,7239,2391,1276,1865,1652,4394
96,6361,2158,1153,1662,1506,3958
97,5914,2025,1088,1548,1432,3720
98,5682,1983,1052,1494,1385,3596
99,5611,1957,1032,1479,1362,3542
100,5592,1966,1044,1483,1375,3543
101,6078,2120,1128,1608,1471,3788
102,7660,2595,1369,2027,1750,4782
103,10165,3250,1740,2639,2138,6189
104,10673,3350,1803,2762,2235,6417
105,10509,3323,1737,2686,2225,6289
106,10156,3237,1701,2607,2175,6010
107,10511,3281,1702,2643,2225,6115
108,10647,3341,1709,2683,2216,6118
109,10527,3211,1647,2738,2199,5938
110,10797,3157,1642,2718,2222,5996
111,11849,3569,1764,2860,2274,6621
112,12946,3863,1923,3135,2472,7289
113,14168,4258,2108,3458,2755,8021
114,14105,4272,2119,3450,2886,8166
115,12357,3907,1910,3129,2692,7174
116,11835,3526,1771,2874,2460,6927
117,9138,2837,1458,2239,2014,5357
118,7792,2473,1289,1962,1790,4656
119,7047,2246,1174,1760,1608,4188
120,6258,2073,1098,1554,1419,3594
121,5799,1944,1017,1451,1314,3326
122,5576,1916,980,1403,1279,3197
123,5474,1908,966,1389,1261,3148
124,5404,1928,976,1391,1260,3119
125,5837,2058,1054,1508,1345,3352
126,7217,2458,1257,1891,1597,4225
127,9557,3112,1566,2466,1973,5519
128,10124,3338,1697,2657,2122,5798
129,10166,3375,1701,2658,2196,5734
130,9825,3357,1670,2591,2101,5476
131,10099,3379,1711,2658,2127,5620
132,10276,3393,1738,2694,2349,5734
133,10330,3680,1742,2746,2257,5797
134,10566,3639,1726,2758,2233,5920
135,11384,3755,1773,2882,2231,6311
136,12429,4062,1880,3117,2425,6831
137,13631,4370,2030,3371,2671,7498
138,13140,4266,2011,3342,2665,7408
139,11288,3847,1816,2939,2461,6472
140,10645,3677,1699,2791,2337,5997
141,8634,2983,1410,2238,1994,4889
142,7690,2616,1260,1986,1764,4325
143,7040,2381,1127,1786,1611,3955
144,6416,2235,1031,1630,1466,3696
145,5649,2051,945,1445,1346,3251
146,5408,2012,918,1384,1295,3121
147,5236,1995,883,1343,1228,3042
148,5074,2010,884,1331,1200,2973
149,5396,2141,959,1425,1272,3189
150,5720,2341,1045,1547,1393,3394
151,6028,2321,1093,1600,1573,3623
152,6360,2527,1176,1762,1697,3747
153,7026,2733,1292,1922,1896,4129
154,7547,2869,1378,2061,1909,4387
155,8193,2935,1462,2196,1992,4645
156,8872,3096,1523,2310,2113,4958
157,8839,3006,1534,2284,1972,4928
158,8992,3064,1567,2319,1955,4914
159,8924,3118,1570,2327,1937,4861
160,9214,3280,1589,2431,1992,5003
161,9047,3308,1576,2397,2084,4928
