,0,1,2,3,4,5
0,6726,2815,1337,1912,1849,3999
1,6085,2648,1250,1766,1737,3637
2,5823,2631,1234,1713,1731,3508
3,5585,2624,1191,1671,1709,3415
4,5380,2674,1198,1659,1741,3358
5,5544,2851,1268,1761,1880,3515
6,5695,3042,1347,1847,2022,3671
7,6008,3275,1422,1981,2159,3870
8,6120,3386,1502,2079,2236,3877
9,6691,3628,1597,2266,2390,4150
10,7098,3812,1730,2422,2451,4381
11,7791,3906,1822,2572,2592,4740
12,8478,4023,1872,2654,2641,5048
13,8529,3878,1788,2593,2574,4991
14,8675,3667,1702,2517,2391,5008
15,8633,3638,1664,2462,2298,4965
16,8863,3737,1716,2528,2384,5112
17,8851,3895,1768,2608,2503,5131
18,10430,4249,1957,2917,2757,6045
19,10399,4165,1928,2863,2730,6011
20,9862,3984,1823,2725,2598,5722
21,9374,3807,1758,2591,2509,5452
22,8697,3629,1666,2437,2367,5100
23,7704,3293,1510,2154,2162,4590
24,6212,2864,1320,1849,1906,3867
25,5729,2743,1253,1744,1801,3529
26,5416,2685,1216,1686,1744,3338
27,5304,2702,1193,1666,1727,3296
28,5215,2785,1237,1683,1739,3304
29,5570,2992,1314,1811,1843,3548
30,5941,3230,1427,1970,1992,3865
31,6870,3552,1594,2219,2186,4423
32,7207,3741,1664,2328,2259,4622
33,7653,3838,1722,2452,2371,4886
34,7960,3907,1784,2532,2464,5031
35,8606,3993,1856,2628,2529,5415
36,9141,4111,1919,2706,2608,5684
37,9266,4066,1891,2689,2577,5692
38,9496,3994,1899,2692,2541,5818
39,10315,4233,1997,2840,2656,6287
40,11168,4559,2128,3033,2866,6884
41,12391,4917,2297,3322,3085,7575
42,11965,4845,2274,3265,3099,7587
43,10083,4418,2061,2894,2887,6598
44,9508,4192,1973,2753,2728,6354
45,8865,4071,1907,2630,2627,6046
46,8118,3852,1804,2454,2495,5648
47,7436,3621,1692,2264,2309,5288
48,6882,3540,1638,2219,2173,5078
49,6450,3431,1602,2145,2060,4877
50,6273,3473,1616,2153,2024,4769
51,6283,3612,1663,2225,2022,4822
52,6340,3785,1754,2318,2068,4878
53,6862,4102,1887,2538,2222,5164
54,8431,4661,2169,2974,2582,6101
55,10832,5310,2522,3591,2998,7461
56,11351,5473,2623,3709,3111,7663
57,11248,5457,2640,3725,3286,7493
58,10933,5454,2626,3711,3348,7228
59,11246,5496,2635,3771,3496,7279
60,11537,5517,2713,3797,3610,7343
61,11487,5424,2666,3707,3637,7243
62,11640,5367,2630,3652,3665,7293
63,12288,5369,2638,3690,3636,7653
64,13359,5604,2771,3908,3777,8309
65,14744,5947,2894,4259,3993,9150
66,14820,5928,2888,4238,4060,9394
67,13440,5641,2739,3972,3925,8744
68,12999,5548,2698,3889,3805,8580
69,10265,5031,2393,3287,3454,6892
70,9168,4758,2248,3052,3338,6301
71,8558,4513,2134,2905,3184,5929
