,0,1,2,3,4,5
0,6245,1944,994,1483,1433,3543
1,5600,1772,905,1336,1267,3172
2,5325,1725,878,1275,1229,3008
3,5073,1683,829,1214,1170,2872
4,4850,1691,824,1181,1206,2779
5,4979,1781,866,1232,1287,2881
6,5100,1917,918,1299,1274,3016
7,5402,2121,988,1422,1360,3199
8,5500,2215,1067,1510,1411,3206
9,6049,2424,1151,1680,1532,3464
10,6446,2569,1269,1816,1578,3694
11,7127,2672,1364,1970,1718,4057
12,7832,2811,1432,2090,1777,4402
13,7953,2787,1387,2085,1763,4409
14,8158,2703,1357,2191,1838,4510
15,8169,3013,1425,2178,1816,4522
16,8543,3145,1486,2252,1899,4669
17,8542,3325,1550,2344,2041,4707
18,10116,3674,1732,2653,2310,5623
19,9969,3333,1630,2491,2291,5607
20,9429,3149,1527,2346,2056,5324
21,8915,2932,1455,2187,1930,5017
22,8217,2721,1346,2001,1771,4617
23,7329,2314,1156,1695,1571,4060
24,5669,1899,957,1384,1313,3314
25,5182,1783,892,1285,1217,2994
26,4871,1722,856,1231,1168,2815
27,4758,1721,835,1209,1146,2760
28,4631,1722,849,1200,1129,2711
29,4941,1851,897,1288,1212,2893
30,5289,2040,984,1423,1339,3162
31,6212,2347,1150,1675,1517,3693
32,6537,2513,1218,1775,1574,3885
33,6971,2597,1267,1887,1670,4121
34,7270,2673,1333,1965,1748,4244
35,7887,2785,1399,2065,1812,4594
36,8391,2843,1448,2146,1868,4829
37,8647,2763,1389,2109,1958,4794
38,8848,2949,1450,2216,1921,4969
39,9618,3059,1497,2316,1965,5380
40,10444,3324,1605,2485,2158,5915
41,11664,3704,1770,2762,2386,6580
42,11203,3574,1716,2673,2379,6523
43,9329,3131,1512,2312,2174,5520
44,8755,2919,1428,2176,2040,5220
45,8067,2758,1340,2025,1898,4855
46,7287,2508,1222,1829,1742,4402
47,6578,2227,1082,1616,1543,3975
48,5994,2092,1003,1537,1392,3705
49,5545,1952,948,1432,1288,3448
50,5315,1901,920,1394,1254,3288
51,5254,1889,913,1381,1239,3287
52,5230,1910,933,1390,1249,3303
53,5686,2095,1016,1531,1360,3571
54,7198,2528,1243,1910,1655,4516
55,9571,3167,1588,2487,2015,5877
56,10039,3262,1665,2565,2082,6117
57,9907,3191,1663,2535,2112,5991
58,9574,3175,1642,2493,2056,5795
59,9901,3227,1653,2574,2084,5931
60,10186,3236,1725,2618,2118,6045
61,10177,3161,1687,2577,2090,6015
62,10394,3172,1688,2593,2116,6134
63,11154,3331,1780,2758,2191,6575
64,12278,3620,1935,3004,2362,7205
65,13697,4019,2083,3359,2604,8025
66,13780,4044,2087,3357,2716,8265
67,12374,3691,1925,3062,2574,7598
68,11885,3523,1830,2923,2451,7387
69,9069,2877,1473,2249,2010,5633
70,7913,2535,1286,1949,1812,4978
71,7267,2256,1153,1755,1617,4568
72,6688,2110,1065,1639,1445,4094
73,6275,1987,1008,1543,1357,3853
74,6096,1953,985,1502,1326,3768
75,6054,1955,971,1509,1320,3769
76,6101,2001,984,1532,1340,3811
77,6615,2159,1075,1669,1462,4105
78,8411,2659,1343,2103,1780,5233
79,11060,3487,1710,2771,2176,6675
80,11692,3548,1784,2904,2283,7053
81,11462,3458,1752,2861,2293,6858
82,10867,3386,1704,2790,2236,6429
83,11012,3443,1721,2807,2276,6500
84,11236,3527,1756,2867,2296,6615
85,11086,3437,1743,2819,2213,6452
86,11267,3465,1764,2835,2219,6554
87,12144,3698,1848,3026,2295,7083
88,13403,3991,2002,3323,2518,7811
89,14779,4377,2179,3631,2791,8525
90,14667,4303,2172,3614,2844,8575
91,13076,3877,1982,3279,2647,7751
92,12415,3695,1871,3109,2529,7394
93,9197,2959,1488,2365,2028,5531
94,7925,2597,1332,2036,1762,4757
95,7211,2349,1193,1826,1592,4343
96,6337,2115,1065,1619,1444,3901
97,5906,2001,1015,1515,1377,3679
98,5686,1982,995,1473,1331,3560
99,5631,2007,992,1477,1331,3525
100,5636,2059,1017,1500,1363,3425
101,5996,1966,1041,1519,1490,3676
102,7581,2488,1316,1951,1790,4683
103,10090,3115,1673,2565,2053,6123
104,10603,3248,1748,2706,2144,6350
105,10465,3244,1702,2640,2130,6233
106,10127,3178,1679,2562,2112,5956
107,10493,3230,1681,2600,2191,6062
108,10647,3316,1706,2653,2190,6085
109,10559,3233,1670,2584,2205,5938
110,10820,3178,1662,2708,2234,6011
111,11754,3344,1729,2869,2307,6530
112,12861,3943,1977,3156,2516,7206
113,14090,4345,2157,3481,2783,7939
114,14037,4062,2087,3472,2869,8090
115,12281,3678,1876,3014,2662,7196
116,11748,3558,1801,2870,2429,6931
117,9055,2874,1487,2235,1982,5365
118,7852,2514,1321,1961,1763,4669
119,7100,2274,1203,1764,1593,4204
120,6298,2106,1127,1557,1408,3613
121,5844,1985,1050,1459,1306,3351
122,5618,1968,1019,1418,1278,3223
123,5528,1971,1014,1413,1270,3188
124,5468,2010,1039,1423,1280,3163
125,5901,2155,1120,1548,1376,3394
126,7293,2559,1323,1930,1617,4275
127,9631,3226,1641,2513,1996,5559
128,10192,3437,1763,2692,2129,5834
129,10237,3469,1769,2698,2212,5785
130,9891,3451,1732,2634,2123,5520
131,10155,3465,1769,2693,2153,5659
132,10345,3475,1791,2730,2200,5776
133,10232,3435,1717,2640,2146,5718
134,10462,3388,1682,2642,2121,5836
135,11299,3542,1742,2791,2160,6261
136,12349,3864,1860,3039,2357,6802
137,13561,4207,2023,3309,2615,7464
138,13062,4110,1996,3282,2734,7358
