,0,1,2,3,4,5
0,6347,2181,1040,1592,1483,3556
1,5711,1967,939,1443,1365,3183
2,5444,1981,934,1402,1319,3046
3,5198,1977,894,1363,1290,2952
4,4988,2019,895,1351,1301,2873
5,5084,2162,956,1431,1421,3018
6,5267,2313,1020,1504,1534,3162
7,5570,2513,1088,1622,1627,3322
8,5658,2536,1130,1678,1678,3358
9,6208,2843,1241,1844,1828,3566
10,6601,2889,1324,1986,1842,3829
11,7282,3089,1439,2184,1995,4201
12,7989,3215,1503,2280,2032,4512
13,8067,3096,1428,2232,1972,4450
14,8238,2942,1377,2193,1853,4488
15,8201,2904,1347,2127,1790,4458
16,8416,2986,1390,2180,1873,4590
17,8400,3152,1440,2255,1975,4595
18,9998,3543,1638,2563,2243,5507
19,9991,3465,1624,2518,2256,5507
20,9470,3306,1525,2390,2160,5255
21,8962,3108,1450,2247,2064,4960
22,8272,2904,1343,2077,1905,4573
23,7265,2552,1176,1787,1703,4047
24,5759,2113,976,1465,1461,3308
25,5267,1990,911,1371,1348,2991
26,4957,1932,874,1315,1289,2808
27,4830,1945,850,1297,1252,2759
28,4712,1970,863,1301,1243,2732
29,5031,2128,918,1400,1347,2931
30,5384,2321,1016,1532,1462,3201
31,6316,2623,1184,1775,1658,3729
32,6647,2782,1244,1878,1710,3910
33,7078,2856,1293,1993,1798,4157
34,7377,2942,1351,2070,1865,4281
35,8009,3046,1406,2171,1935,4627
36,8527,3125,1468,2253,1996,4872
37,8618,3034,1422,2213,1963,4858
38,8835,2938,1414,2207,1944,4935
39,9601,3042,1465,2311,2013,5366
40,10434,3326,1577,2484,2195,5901
41,11669,3712,1751,2768,2416,6573
42,11225,3611,1711,2692,2410,6533
43,9352,3185,1511,2328,2195,5524
44,8782,2995,1430,2206,2086,5240
45,8095,2841,1346,2060,1946,4886
46,7326,2598,1234,1868,1802,4447
47,6636,2360,1113,1669,1617,4044
48,6070,2252,1045,1613,1495,3760
49,5657,2109,1002,1509,1439,3569
50,5453,2127,1004,1514,1454,3433
51,5375,2223,1039,1540,1443,3468
52,5421,2312,1087,1579,1562,3538
53,5920,2557,1195,1751,1729,3848
54,7473,3051,1458,2164,2092,4823
55,9857,3733,1814,2759,2503,6209
56,10357,3907,1922,2875,2619,6475
57,10249,3861,1935,2857,2681,6360
58,9929,3864,1915,2818,2630,6168
59,10276,3943,1946,2922,2677,6324
60,10567,3969,2027,2964,2709,6456
61,10511,3821,1950,2874,2621,6372
62,10681,3728,1902,2837,2532,6437
63,11436,3849,1976,2975,2533,6851
64,12572,4182,2156,3246,2719,7494
65,13998,4594,2305,3609,2985,8327
66,14091,4628,2321,3619,3114,8586
67,12692,4300,2161,3334,2993,7916
68,12215,4162,2088,3223,2875,7727
69,9402,3543,1741,2574,2472,5996
70,8264,3223,1565,2294,2307,5356
71,7632,2979,1443,2111,2135,4964
72,7060,2847,1365,1997,1961,4504
73,6651,2724,1317,1912,1883,4273
74,6470,2707,1297,1880,1856,4188
75,6446,2737,1295,1905,1871,4213
76,6514,2825,1326,1954,1931,4293
77,7040,3000,1422,2105,2068,4607
78,8849,3541,1700,2559,2414,5741
79,11505,4398,2074,3234,2829,7205
80,12157,4498,2168,3402,2985,7605
81,11925,4411,2135,3353,2990,7419
82,11330,4350,2088,3288,2934,6993
83,11475,4397,2117,3308,2963,7067
84,11667,4415,2111,3307,2903,7117
85,11426,4145,2013,3156,2682,6825
86,11512,3986,1962,3081,2562,6840
87,12324,4093,1990,3207,2546,7303
88,13540,4364,2128,3483,2788,8022
89,14972,4709,2298,3792,3113,8739
90,14865,4638,2289,3774,3182,8779
91,13289,4246,2116,3454,2998,7965
92,12615,4142,2042,3323,2820,7638
93,9432,3484,1694,2618,2374,5804
94,8190,3172,1558,2318,2136,5055
95,7493,2946,1424,2119,2002,4651
96,6626,2711,1304,1918,1862,4218
97,6194,2595,1257,1823,1797,4003
98,5970,2585,1234,1784,1760,3894
99,5918,2609,1230,1799,1770,3875
100,5924,2669,1253,1834,1820,3910
101,6429,2874,1354,1984,1954,4192
102,8031,3371,1617,2413,2253,5199
103,10542,4037,1992,3018,2645,6605
104,11076,4174,2059,3155,2748,6838
105,10917,4155,2007,3092,2747,6708
106,10581,4093,1984,3027,2742,6444
107,10942,4133,1985,3053,2818,6546
108,11058,4169,1971,3062,2781,6514
109,10891,3961,1879,2926,2601,6287
110,11096,3778,1832,2863,2486,6304
111,11945,3861,1870,2979,2483,6791
112,13048,4164,2039,3260,2753,7478
113,14284,4569,2225,3584,3030,8222
114,14220,4585,2233,3596,3096,8385
115,12512,4229,2032,3275,2852,7498
116,12001,4120,1971,3140,2803,7244
117,9340,3486,1677,2537,2417,5686
118,8158,3157,1519,2285,2217,5004
119,7421,2972,1419,2103,2077,4554
120,6634,2820,1356,1907,1904,3985
121,6193,2707,1288,1816,1822,3744
122,5974,2706,1260,1778,1795,3621
123,5895,2739,1260,1792,1804,3606
124,5852,2824,1282,1828,1861,3617
125,6299,3006,1371,1979,1995,3884
126,7708,3469,1601,2387,2267,4790
127,10072,4185,1939,2988,2682,6112
