,0,1,2,3,4,5
0,6207,1872,950,1455,1325,3481
1,5577,1751,885,1318,1207,3131
2,5310,1720,866,1270,1122,2982
3,5054,1689,819,1216,1088,2853
4,4834,1687,823,1192,1076,2756
5,4957,1759,861,1238,1138,2849
6,5057,1872,905,1295,1200,2948
7,5356,2068,970,1407,1378,3101
8,5489,2268,1081,1551,1426,3202
9,6056,2512,1211,1728,1563,3513
10,6475,2658,1328,1886,1666,3723
11,7164,2812,1418,2009,1720,4078
12,7829,2900,1463,2122,1943,4385
13,8100,3109,1469,2209,1879,4545
14,8292,3034,1411,2171,1851,4571
15,8274,2969,1366,2130,1800,4530
16,8510,2966,1407,2177,1851,4704
17,8506,3115,1431,2230,1930,4697
18,10052,3437,1615,2529,2174,5600
19,10014,3421,1595,2496,2148,5597
20,9481,3217,1509,2358,2061,5295
21,8947,3021,1417,2176,1919,5005
22,8239,2748,1292,1968,1754,4593
23,7174,2347,1096,1669,1508,4019
24,5665,1921,900,1366,1253,3277
25,5167,1787,837,1260,1150,2953
26,4859,1726,795,1198,1084,2776
27,4729,1688,765,1180,1057,2706
28,4594,1680,764,1161,1034,2658
29,4895,1800,812,1244,1123,2846
30,5240,2022,897,1395,1252,3103
31,6138,2324,1056,1632,1440,3647
32,6507,2458,1158,1756,1495,3889
33,6945,2597,1207,1881,1599,4153
34,7294,2704,1267,1961,1657,4262
35,7936,2821,1345,2077,1741,4598
36,8452,2930,1414,2175,1844,4856
37,8562,2849,1381,2160,1843,4850
38,8794,2795,1370,2167,1797,4955
39,9584,2984,1442,2267,1892,5419
40,10444,3268,1576,2488,2053,5955
41,11675,3671,1745,2773,2329,6654
42,11228,3627,1737,2705,2369,6576
43,9357,3190,1533,2350,2156,5588
44,8775,3001,1446,2213,2049,5176
45,8101,2587,1299,1956,1945,4826
46,7321,2308,1188,1756,1800,4368
47,6495,2080,1071,1559,1613,3928
48,5915,1963,997,1487,1475,3666
49,5488,1857,950,1400,1330,3407
50,5274,1836,939,1378,1246,3283
51,5225,1834,942,1379,1232,3293
52,5211,1867,975,1389,1219,3329
53,5676,2058,1076,1531,1336,3600
54,7183,2516,1311,1909,1640,4510
55,9550,3129,1663,2486,2054,5884
56,10051,3271,1747,2579,2111,6167
57,9941,3244,1740,2561,2166,6080
58,9624,3221,1747,2531,2088,5846
59,9945,3277,1791,2603,2135,6006
60,10211,3335,1838,2654,2165,6141
61,10199,3212,1778,2601,2104,6122
62,10424,3198,1784,2617,2082,6249
63,11216,3374,1871,2782,2159,6681
64,12366,3699,2049,3077,2350,7337
65,13772,4182,2245,3430,2644,8176
66,13889,4201,2262,3442,2762,8426
67,12494,3851,2078,3154,2661,7752
68,12029,3737,2013,3043,2613,7600
69,9245,3162,1666,2408,2167,5892
70,8108,2851,1543,2102,1994,5241
71,7460,2599,1461,1933,1790,4841
72,6893,2449,1370,1835,1681,4393
73,6507,2384,1316,1754,1609,4174
74,6334,2362,1302,1716,1579,4107
75,6296,2368,1307,1723,1577,4111
76,6358,2415,1340,1751,1617,4148
77,6884,2605,1446,1896,1741,4456
78,8678,3191,1739,2343,2095,5589
79,11330,3916,2082,3033,2510,7041
80,11965,4008,2148,3160,2598,7418
81,11731,3944,2125,3116,2604,7232
82,11135,3831,2066,3019,2532,6795
83,11269,3861,2127,3051,2567,6878
84,11482,3912,2129,3094,2601,6945
85,11282,3758,2046,2992,2515,6703
86,11421,3711,1992,2964,2447,6768
87,12248,3846,2021,3110,2457,7193
88,13504,4065,2178,3386,2673,7892
89,14880,4499,2359,3694,2938,8626
90,14750,4447,2326,3688,2981,8660
91,13186,4071,2122,3369,2798,7867
92,12508,3879,2009,3186,2673,7524
93,9266,3161,1637,2431,2149,5674
94,7984,2760,1469,2098,1907,4891
95,7275,2490,1342,1894,1726,4489
96,6399,2257,1218,1693,1563,4045
97,5953,2132,1156,1601,1482,3813
98,5736,2084,1126,1549,1442,3692
99,5672,2074,1111,1538,1416,3635
100,5655,2100,1140,1547,1435,3643
101,6117,2253,1206,1681,1539,3873
102,7699,2768,1430,2091,1814,4874
103,10212,3410,1792,2706,2173,6267
104,10688,3489,1845,2783,2285,6507
105,10544,3425,1813,2708,2255,6361
106,10192,3358,1767,2644,2206,6072
107,10532,3395,1771,2696,2240,6173
108,10718,3415,1798,2762,2273,6175
109,10622,3330,1732,2682,2180,6010
110,10880,3270,1724,2668,2153,6097
111,11779,3423,1794,2820,2234,6595
112,12880,3710,1918,3086,2448,7257
113,14232,4062,2099,3378,2696,7990
114,14160,4027,2095,3387,2808,8115
115,12402,3745,1884,3057,2583,7235
116,11713,3577,1813,2901,2521,6951
117,9041,2917,1488,2287,2084,5351
118,7844,2556,1322,1999,1865,4675
119,7100,2294,1200,1779,1623,4230
120,6291,2143,1115,1588,1427,3634
121,5846,2025,1063,1491,1348,3372
122,5627,2017,1039,1449,1319,3254
123,5540,2028,1038,1446,1307,3220
124,5480,2055,1063,1451,1307,3192
125,5917,2199,1150,1581,1425,3448
126,7325,2659,1349,1972,1703,4350
127,9642,3321,1671,2541,2065,5662
128,10170,3382,1728,2659,2119,5844
129,10171,3358,1684,2634,2130,5744
130,9824,3283,1670,2581,2081,5491
131,10089,3328,1697,2638,2082,5612
132,10289,3376,1721,2673,2208,5725
133,10155,3304,1640,2573,2253,5637
134,10508,3549,1692,2705,2175,5828
135,11359,3643,1721,2829,2204,6237
136,12404,3936,1827,3051,2359,6764
137,13600,4286,1967,3311,2580,7421
138,13105,4117,1960,3273,2554,7338
139,11247,3758,1770,2912,2423,6428
140,10635,3639,1688,2758,2293,6067
141,8641,2956,1417,2207,1982,4963
142,7704,2647,1282,1970,1793,4426
143,7050,2407,1151,1790,1599,4030
144,6437,2261,1059,1630,1479,3668
145,5673,2083,964,1467,1362,3242
146,5433,2055,933,1410,1302,3099
147,5254,1771,838,1251,1268,3013
148,5088,1784,851,1243,1269,2932
149,5255,1918,915,1334,1360,3141
150,5551,2075,989,1438,1465,3360
151,6007,2298,1087,1606,1603,3615
152,6330,2513,1196,1735,1636,3765
153,7072,2756,1294,1915,1785,4158
154,7576,2855,1397,2053,1842,4417
155,8211,3006,1462,2184,1933,4681
156,9007,3025,1485,2261,2105,5101
157,8956,3252,1520,2335,1988,4959
158,9025,3152,1456,2287,1873,4890
159,8893,3041,1387,2242,1791,4793
160,9169,3135,1430,2321,1857,4871
161,8982,3132,1416,2276,1897,4779
162,10293,3399,1577,2543,2124,5594
163,10170,3320,1564,2485,2136,5566
164,9583,3121,1464,2355,2030,5309
165,9065,2976,1372,2202,1871,5020
166,8409,2737,1286,2011,1721,4638
167,7403,2397,1121,1755,1526,4083
168,6044,2128,978,1492,1294,3317
169,5342,1984,903,1348,1191,2921
170,5089,1948,888,1308,1163,2804
171,4883,1942,877,1296,1145,2726
172,4750,1983,891,1303,1170,2706
173,4906,2119,934,1367,1238,2819
174,5061,2188,987,1442,1329,2948
175,5458,2426,1096,1437,1508,3086
176,5657,2337,1105,1563,1600,3301
177,6254,2589,1216,1743,1774,3672
178,6566,2649,1304,1892,1801,3926
179,7173,2841,1389,2031,1911,4284
180,8054,3303,1558,2327,2035,4757
181,8095,3183,1519,2310,1944,4779
182,8358,3109,1481,2290,1919,4796
183,8402,3072,1437,2245,1828,4790
184,8654,3201,1510,2311,1896,4958
185,8636,3296,1560,2363,2012,4989
186,10130,3639,1740,2693,2272,5822
187,10087,3565,1722,2652,2244,5798
188,9588,3408,1640,2498,2133,5393
189,8970,2957,1479,2261,2012,5090
190,8087,2689,1370,2060,1829,4674
191,7045,2326,1206,1782,1638,4050
192,5801,1988,1035,1459,1333,3426
193,5396,1921,997,1390,1220,3188
194,5182,1897,984,1364,1204,3075
195,5155,1921,983,1371,1209,3085
196,5153,1970,1020,1385,1238,3101
197,5648,2128,1121,1529,1344,3383
198,7150,2622,1359,1943,1646,4340
199,9599,3303,1676,2524,2057,5795
200,10161,3428,1720,2632,2164,6058
201,9987,3377,1706,2615,2166,5916
202,9642,3296,1710,2550,2122,5608
203,9897,3341,1761,2629,2155,5683
204,10106,3346,1753,2692,2154,5684
205,9958,3236,1685,2612,2088,5509
206,10083,3184,1647,2603,1989,5512
207,10761,3328,1689,2751,2024,5827
208,11784,3597,1828,2955,2181,6361
209,13020,3940,1992,3370,2418,7042
210,13304,4215,2089,3400,2623,7366
