,0,1,2,3,4,5
0,6463,2376,1124,1647,1599,3737
1,5800,2089,998,1495,1482,3365
2,5506,2134,991,1429,1444,3199
3,5244,2084,933,1417,1390,3029
4,5026,2099,928,1396,1386,2939
5,5154,2211,969,1452,1466,3054
6,5290,2248,1006,1470,1567,3245
7,5543,2446,1069,1589,1672,3435
8,5718,2657,1184,1717,1655,3459
9,6304,2906,1280,1897,1842,3716
10,6714,3083,1407,2046,1961,3938
11,7397,3191,1499,2209,2150,4304
12,8102,3337,1571,2324,2217,4652
13,8120,3165,1485,2337,2163,4663
14,8371,3163,1474,2293,2044,4675
15,8353,3153,1440,2246,1976,4697
16,8603,3280,1508,2316,2051,4860
17,8607,3466,1565,2401,2153,4886
18,10193,3831,1760,2719,2409,5761
19,10172,3757,1747,2670,2394,5732
20,9649,3573,1651,2524,2277,5519
21,9163,3394,1584,2384,2195,5229
22,8478,3209,1482,2225,2062,4853
23,7439,2822,1303,1918,1793,4293
24,5929,2394,1107,1610,1581,3545
25,5444,2291,1055,1530,1527,3240
26,5128,2238,1022,1479,1512,3059
27,5020,2291,1012,1484,1518,3047
28,4906,2334,1042,1488,1517,3034
29,5226,2464,1084,1576,1625,3215
30,5583,2682,1186,1747,1778,3501
31,6519,3018,1359,2004,1968,4034
32,6845,3181,1423,2100,2019,4222
33,7280,3285,1484,2226,2118,4440
34,7580,3364,1541,2297,2193,4563
35,8209,3456,1609,2398,2268,4927
36,8731,3556,1672,2487,2317,5182
37,8840,3498,1637,2459,2285,5159
38,9086,3468,1662,2482,2285,5251
39,9898,3650,1740,2608,2386,5688
40,10734,3950,1857,2786,2574,6228
41,11958,4332,2033,3081,2760,6907
42,11491,4180,1974,2988,2741,6837
43,9585,3690,1736,2585,2461,5791
44,8992,3449,1633,2434,2308,5497
45,8286,3245,1526,2265,2176,5127
46,7426,2948,1391,2062,2002,4672
47,6757,2657,1250,1846,1807,4245
48,6162,2486,1151,1766,1648,3973
49,5706,2334,1093,1659,1500,3720
50,5471,2284,1075,1623,1460,3557
51,5407,2276,1063,1617,1504,3559
52,5388,2310,1085,1631,1541,3592
53,5845,2515,1171,1782,1660,3876
54,7353,2967,1412,2167,1957,4830
55,9737,3616,1762,2753,2332,6203
56,10207,3705,1834,2825,2332,6420
57,10070,3642,1837,2801,2367,6288
58,9737,3632,1815,2755,2324,6084
59,10071,3695,1839,2838,2384,6229
60,10359,3718,1910,2873,2415,6338
61,10366,3633,1854,2778,2368,6290
62,10600,3648,1856,2850,2375,6413
63,11400,3836,1960,3014,2448,6848
64,12524,4141,2122,3262,2616,7475
65,13949,4525,2260,3613,2852,8289
66,14022,4506,2258,3589,2962,8504
67,12587,4118,2074,3264,2808,7806
68,12084,3924,1972,3094,2642,7566
69,9266,3262,1609,2417,2211,5804
70,8103,2900,1415,2106,2010,5140
71,7443,2610,1274,1901,1802,4716
72,6865,2455,1186,1782,1627,4232
73,6439,2309,1132,1679,1537,3987
74,6251,2274,1099,1635,1499,3889
75,6202,2253,1076,1631,1489,3879
76,6247,2288,1084,1654,1528,3915
77,6757,2451,1172,1790,1635,4216
78,8546,2944,1434,2215,1942,5337
79,11197,3753,1794,2871,2336,6780
80,11816,3792,1859,3001,2448,7141
81,11571,3694,1818,2945,2454,6935
82,10968,3598,1764,2872,2384,6509
83,11119,3659,1784,2899,2430,6592
84,11343,3750,1816,2951,2431,6715
85,11168,3605,1777,2869,2316,6518
86,11322,3576,1784,2860,2280,6612
87,12180,3785,1855,3039,2321,7133
88,13445,4094,2006,3340,2548,7873
89,14835,4502,2195,3652,2841,8595
90,14740,4462,2206,3653,2920,8662
91,13178,4091,2045,3347,2752,7861
92,12528,3929,1952,3199,2658,7521
93,9325,3221,1577,2470,2175,5623
94,8063,2905,1437,2169,1923,4908
95,7361,2580,1274,1973,1778,4509
96,6442,2467,1198,1760,1655,4084
97,6074,2375,1169,1679,1596,3878
98,5861,2348,1136,1640,1522,3760
99,5808,2364,1130,1658,1564,3746
100,5798,2400,1137,1681,1611,3774
101,6286,2584,1236,1823,1740,4047
102,7883,3085,1495,2257,2020,5057
103,10400,3762,1876,2876,2420,6480
104,10929,3896,1949,3009,2527,6708
105,10768,3869,1892,2944,2578,6589
106,10425,3803,1862,2869,2496,6318
107,10792,3862,1868,2913,2568,6430
108,10957,3973,1899,2970,2566,6453
109,10875,3921,1885,2917,2454,6320
110,11160,3908,1907,2944,2463,6414
111,12108,4100,1994,3125,2625,6954
112,13208,4411,2155,3401,2785,7634
113,14417,4768,2315,3712,3041,8346
114,14327,4730,2305,3687,3078,8472
115,12564,4345,2085,3339,2889,7566
116,12018,4168,1988,3154,2757,7280
117,9312,3442,1662,2513,2287,5686
118,8112,3059,1484,2233,2045,4982
119,7348,2819,1362,2026,1897,4508
120,6521,2607,1265,1802,1683,3907
121,6049,2455,1172,1693,1535,3635
122,5814,2426,1140,1643,1485,3499
123,5713,2437,1127,1643,1475,3472
124,5652,2479,1134,1657,1485,3462
125,6102,2653,1224,1791,1586,3721
126,7514,3092,1446,2182,1946,4633
127,9882,3815,1789,2790,2454,5966
128,10481,4101,1935,3009,2698,6257
129,10565,4208,1975,3047,2844,6215
130,10251,4254,1965,2993,2800,5956
131,10544,4289,2006,3060,2833,6107
132,10741,4298,2023,3095,2863,6224
133,10598,4215,1938,2975,2732,6141
134,10798,4112,1898,2946,2643,6233
135,11603,4195,1944,3063,2629,6584
136,12657,4514,2070,3312,2842,7116
137,13864,4844,2223,3581,3098,7804
138,13377,4752,2208,3566,3083,7716
139,11532,4346,2021,3167,2872,6769
140,10897,4193,1917,3043,2744,6451
141,8914,3541,1643,2502,2423,5359
142,8004,3208,1508,2260,2203,4835
143,7382,3021,1397,2067,2075,4490
144,6799,2941,1332,1947,1990,4278
145,6073,2848,1290,1828,1959,3904
146,5845,2850,1279,1795,1975,3786
147,5703,2914,1273,1800,2012,3745
148,5566,3001,1308,1826,2069,3724
149,5904,3166,1385,1942,2194,3981
150,6258,3433,1496,2088,2363,4257
151,6743,3751,1618,2274,2557,4534
152,7163,4080,1750,2502,2754,4725
153,7880,4375,1903,2692,2939,5145
154,8427,4579,2023,2846,3027,5420
155,9108,4705,2130,2998,3143,5693
156,9792,4850,2185,3104,3274,5962
157,9668,4587,2118,2985,3115,5822
158,9748,4518,2094,2951,2992,5761
159,9592,4414,2031,2891,2871,5623
160,9889,4595,2067,3009,2927,5762
161,9727,4640,2069,2992,3045,5699
162,11057,4871,2233,3266,3256,6493
163,10912,4725,2156,3189,3229,6407
164,10318,4579,2069,3026,3074,6137
165,9829,4451,2004,2895,2997,5896
166,9169,4150,1900,2699,2844,5553
167,8153,3846,1753,2455,2643,4967
168,6803,3569,1610,2175,2394,4207
169,6109,3379,1526,2019,2280,3809
170,5838,3347,1491,1962,2232,3668
171,5665,3395,1497,1974,2229,3631
172,5546,3453,1522,1979,2261,3627
173,5747,3596,1588,2060,2368,3763
174,5988,3839,1695,2207,2540,3993
175,6396,4142,1784,2318,2678,4263
176,6606,4282,1872,2434,2791,4434
177,7196,4523,1972,2616,2912,4764
178,7701,4648,2097,2750,2993,5031
179,8364,4761,2186,2911,3100,5411
180,9098,4958,2286,3066,3224,5747
181,9078,4779,2211,3002,3100,5643
182,9264,4653,2155,2947,2956,5656
183,9232,4566,2071,2864,2885,5587
184,9523,4728,2165,2954,2950,5786
185,9489,4835,2194,3023,3110,5807
186,11023,5211,2404,3369,3392,6674
187,10968,5122,2358,3318,3347,6597
188,10454,4943,2285,3207,3226,6354
189,9859,4735,2212,3070,3161,6068
190,9158,4444,2088,2881,2989,5627
191,8087,4108,1914,2580,2741,4990
192,6859,3809,1778,2283,2518,4416
193,6470,3747,1743,2212,2423,4206
194,6279,3800,1748,2205,2413,4106
195,6313,3942,1781,2270,2491,4204
196,6366,4039,1846,2342,2577,4288
197,6901,4268,1948,2542,2752,4622
198,8467,4845,2224,3021,3108,5657
199,10953,5527,2542,3673,3560,7148
200,11589,5647,2632,3832,3727,7503
201,11473,5630,2621,3823,3821,7351
202,11123,5630,2607,3797,3763,7066
203,11449,5673,2659,3899,3863,7178
204,11687,5780,2691,3961,3958,7190
205,11448,5652,2630,3824,3844,6985
206,11511,5602,2606,3775,3752,6948
207,12106,5712,2657,3838,3719,7168
208,13120,6041,2784,4063,3910,7761
209,14366,6440,2950,4369,4181,8430
210,14520,6363,2991,4396,4280,8635
211,12892,6023,2803,4034,4060,7847
212,12417,5811,2732,3941,3982,7720
213,10028,5187,2422,3389,3630,6384
214,8909,4861,2248,3127,3437,5766
215,8121,4624,2139,2926,3275,5330
216,7369,4465,2060,2809,3148,4997
217,6915,4358,2004,2749,3072,4751
218,6673,4353,1972,2716,3048,4627
219,6637,4361,1965,2737,3056,4658
220,6637,4397,1981,2757,3092,4674
221,7143,4594,2059,2906,3228,4971
222,8556,5002,2273,3271,3511,5872
223,10935,5598,2575,3830,3926,7296
224,11498,5735,2652,3990,4035,7628
225,11384,5704,2630,3967,4048,7460
226,11094,5662,2630,3936,4015,7196
227,11452,5774,2665,3992,4043,7289
228,11673,5830,2696,4001,4084,7298
229,11399,5686,2601,3788,3916,7049
230,11480,5597,2582,3715,3773,7024
231,12189,5587,2611,3755,3702,7340
232,13204,5864,2749,3968,3853,7929
233,14454,6286,2892,4266,4115,8586
234,14230,6181,2885,4195,4157,8629
235,12502,5893,2682,3846,3955,7747
236,12052,5693,2622,3730,3856,7558
237,9841,5101,2351,3220,3538,6271
