,0,1,2,3,4,5
0,6262,1982,951,1486,1295,3559
1,5622,1801,851,1327,1163,3188
2,5336,1773,824,1279,1113,3002
3,5064,1728,776,1233,1080,2875
4,4849,1747,773,1217,1079,2777
5,4975,1832,812,1275,1152,2888
6,5077,1982,859,1328,1210,3011
7,5372,2238,948,1450,1337,3197
8,5526,2378,1049,1574,1459,3286
9,6076,2617,1158,1764,1650,3607
10,6525,2811,1298,1910,1738,3793
11,7208,2893,1372,2057,1813,4133
12,7896,3125,1462,2203,1894,4502
13,8017,3006,1406,2159,1830,4527
14,8241,2984,1376,2160,1812,4573
15,8250,2989,1350,2148,1797,4565
16,8501,3069,1402,2208,1895,4758
17,8479,3162,1435,2265,1974,4760
18,10032,3479,1613,2590,2181,5653
19,9988,3429,1588,2520,2164,5636
20,9464,3250,1514,2379,2064,5323
21,8942,3062,1427,2185,1973,5022
22,8205,2759,1317,1999,1811,4667
23,7200,2429,1139,1733,1553,4107
24,5719,2031,953,1453,1344,3368
25,5236,1931,891,1352,1261,3096
26,4933,1889,863,1307,1232,2965
27,4825,1924,866,1319,1217,2937
28,4722,1961,875,1324,1220,2935
29,5040,2119,932,1425,1312,3121
30,5406,2391,1040,1582,1452,3408
31,6312,2698,1195,1826,1660,3928
32,6656,2818,1271,1932,1713,4139
33,7108,2934,1321,2051,1848,4366
34,7439,3042,1393,2134,1918,4493
35,8054,3122,1456,2233,1956,4833
36,8577,3153,1496,2288,2030,5036
37,8650,3039,1421,2215,1971,4977
38,8791,2889,1386,2184,1895,5030
39,9602,3046,1443,2324,1928,5447
40,10456,3306,1565,2519,2120,5980
41,11686,3740,1741,2789,2385,6644
42,11188,3646,1724,2733,2399,6563
43,9334,3270,1503,2388,2171,5568
44,8746,3028,1401,2228,2054,5244
45,8066,2853,1302,2034,1941,4887
46,7285,2497,1197,1845,1769,4460
47,6581,2268,1073,1644,1571,4025
48,5991,2120,998,1557,1439,3737
49,5533,1974,938,1455,1346,3460
50,5306,1926,912,1425,1294,3325
51,5244,1929,902,1421,1284,3333
52,5221,1955,919,1434,1302,3351
53,5680,2145,1013,1567,1400,3621
54,7190,2568,1231,1937,1693,4538
55,9551,3193,1588,2515,2101,5909
56,10036,3286,1662,2603,2169,6161
57,9916,3297,1645,2562,2181,6074
58,9586,3273,1644,2525,2114,5789
59,9913,3313,1690,2610,2185,5921
60,10216,3358,1722,2663,2210,6060
61,10218,3297,1705,2627,2152,6102
62,10436,3309,1712,2637,2159,6253
63,11241,3521,1808,2814,2264,6696
64,12369,3808,1978,3092,2437,7331
65,13776,4205,2147,3430,2663,8154
66,13870,4192,2141,3430,2778,8394
67,12461,3839,1949,3121,2630,7696
68,11939,3648,1854,2982,2520,7472
69,9110,3012,1468,2311,2043,5744
70,7956,2645,1307,2000,1818,5081
71,7298,2332,1197,1802,1605,4653
72,6720,2145,1076,1669,1439,4165
73,6310,2020,1012,1561,1340,3918
74,6107,1973,988,1519,1285,3818
75,6058,1973,973,1526,1264,3812
76,6099,2007,982,1549,1302,3852
77,6594,2171,1058,1671,1420,4148
78,8393,2713,1327,2122,1758,5278
79,11057,3494,1702,2809,2191,6710
80,11718,3581,1771,2945,2277,7074
81,11467,3526,1745,2893,2280,6866
82,10871,3431,1730,2817,2240,6468
83,11034,3483,1735,2840,2301,6554
84,11253,3569,1752,2889,2298,6689
85,11101,3481,1735,2845,2270,6505
86,11259,3450,1719,2844,2216,6609
87,12101,3596,1801,2993,2281,7094
88,13351,3886,1981,3275,2508,7803
89,14734,4289,2150,3584,2781,8529
90,14609,4287,2113,3566,2852,8542
91,13030,3905,1917,3240,2639,7736
92,12366,3662,1838,3072,2511,7399
93,9164,2942,1452,2330,2002,5525
94,7875,2551,1266,2008,1739,4766
95,7180,2327,1144,1803,1612,4376
96,6325,2143,1047,1606,1454,3922
97,5886,2025,998,1520,1389,3705
98,5669,1931,958,1452,1352,3594
99,5623,1994,973,1470,1365,3569
100,5644,2062,1011,1509,1387,3609
101,6133,2272,1107,1654,1557,3888
102,7734,2807,1396,2107,1906,4929
103,10264,3529,1748,2731,2320,6331
104,10790,3671,1817,2847,2431,6597
105,10683,3650,1781,2799,2421,6467
106,10318,3605,1750,2740,2377,6212
107,10681,3639,1755,2789,2468,6342
108,10860,3725,1802,2853,2515,6339
109,10720,3580,1754,2756,2353,6134
110,10958,3486,1712,2733,2264,6178
111,11855,3605,1785,2876,2339,6704
112,12985,3882,1968,3186,2547,7367
113,14186,4268,2114,3465,2824,8097
114,14131,4275,2118,3461,2946,8235
115,12372,4007,1927,3155,2727,7369
116,11802,3815,1844,3005,2629,7091
117,9163,3169,1517,2383,2203,5496
118,7984,2843,1361,2118,1998,4808
119,7218,2556,1235,1912,1801,4366
120,6398,2363,1129,1711,1583,3773
121,5937,2233,1067,1592,1491,3495
122,5706,2217,1037,1541,1448,3363
123,5613,2220,1026,1534,1438,3321
124,5550,2258,1035,1539,1449,3309
125,5989,2433,1123,1678,1573,3580
126,7424,2895,1357,2083,1868,4509
127,9743,3578,1674,2659,2245,5802
128,10314,3721,1758,2797,2374,6015
129,10309,3730,1729,2788,2394,5919
130,9973,3671,1721,2726,2393,5679
