,0,1,2,3,4,5
0,6276,1972,1035,1499,1323,3570
1,5629,1802,947,1355,1216,3203
2,5357,1754,924,1293,1182,3052
3,5104,1717,875,1235,1128,2925
4,4884,1738,883,1207,1122,2840
5,5021,1846,934,1270,1207,2954
6,5152,1996,994,1339,1317,3092
7,5452,2202,1062,1464,1433,3273
8,5541,2281,1132,1545,1471,3273
9,6091,2497,1215,1713,1596,3533
10,6492,2640,1336,1852,1640,3760
11,7171,2731,1429,2005,1765,4118
12,7870,2872,1493,2124,1830,4456
13,7980,2839,1440,2118,1823,4455
14,8192,2754,1401,2102,1738,4528
15,8197,2805,1396,2089,1715,4534
16,8437,2933,1451,2167,1816,4689
17,8435,3098,1508,2248,1928,4714
18,10014,3459,1694,2559,2188,5635
19,9987,3368,1655,2497,2158,5613
20,9444,3161,1542,2346,2037,5320
21,8926,2944,1465,2187,1927,5022
22,8220,2727,1357,2004,1767,4631
23,7212,2353,1187,1706,1549,4095
24,5705,1923,993,1397,1310,3356
25,5218,1813,928,1303,1214,3033
26,4911,1749,894,1248,1164,2854
27,4788,1755,875,1223,1132,2797
28,4674,1780,908,1219,1118,2766
29,4998,1923,964,1314,1200,2962
30,5351,2124,1057,1455,1328,3244
31,6277,2429,1226,1700,1521,3778
32,6596,2592,1287,1794,1568,3971
33,7033,2678,1337,1913,1660,4215
34,7336,2749,1399,1985,1746,4342
35,7963,2847,1472,2083,1808,4701
36,8477,2935,1535,2172,1884,4961
37,8611,2901,1508,2164,1863,4960
38,8857,2876,1530,2187,1850,5069
39,9679,3086,1625,2329,1953,5530
40,10531,3399,1748,2516,2157,6098
41,11764,3781,1924,2809,2385,6779
42,11319,3684,1889,2737,2392,6765
43,9432,3241,1664,2366,2185,5753
44,8854,3001,1572,2222,2046,5474
45,8164,2831,1485,2065,1908,5119
46,7377,2573,1371,1865,1757,4673
47,6676,2303,1240,1654,1561,4256
48,6097,2185,1172,1587,1428,4003
49,5654,2070,1132,1496,1328,3764
50,5449,2045,1127,1470,1296,3631
51,5411,2074,1140,1479,1277,3643
52,5411,2133,1204,1501,1296,3664
53,5882,2346,1304,1658,1402,3932
54,7406,2826,1550,2053,1711,4884
55,9783,3464,1903,2641,2094,6249
56,10266,3582,1992,2731,2176,6474
57,10144,3536,2001,2710,2246,6331
58,9814,3511,1990,2669,2212,6109
59,10126,3561,2000,2746,2271,6221
60,10407,3566,2081,2795,2335,6325
61,10404,3493,2042,2746,2328,6279
62,10620,3508,2023,2753,2353,6381
63,11374,3640,2067,2885,2384,6796
64,12501,3956,2228,3147,2561,7452
65,13917,4340,2373,3511,2806,8287
66,14008,4367,2376,3509,2915,8546
67,12595,4022,2199,3216,2776,7879
68,12111,3864,2127,3089,2657,7682
69,9303,3246,1795,2431,2234,5952
70,8153,2921,1628,2145,2066,5310
71,7518,2645,1500,1956,1884,4897
72,6947,2524,1430,1856,1723,4442
73,6545,2439,1393,1779,1646,4223
74,6378,2400,1376,1748,1613,4143
75,6345,2407,1367,1772,1603,4161
76,6401,2455,1406,1797,1646,4207
77,6916,2611,1497,1937,1757,4510
78,8714,3140,1768,2379,2082,5641
79,11362,3950,2139,3058,2501,7085
80,11975,3997,2202,3189,2596,7441
81,11730,3899,2154,3128,2591,7239
82,11138,3808,2117,3047,2517,6795
83,11263,3845,2121,3054,2552,6843
84,11447,3882,2121,3086,2545,6922
85,11249,3712,2034,2977,2390,6677
86,11379,3650,1980,2937,2317,6717
87,12211,3805,1999,3080,2343,7194
88,13467,4090,2134,3370,2556,7918
89,14841,4444,2312,3672,2827,8625
90,14722,4350,2285,3643,2890,8668
91,13124,3914,2075,3306,2687,7842
92,12461,3723,1966,3137,2554,7492
93,9236,2996,1589,2388,2044,5641
94,7956,2624,1434,2057,1766,4866
95,7243,2367,1289,1846,1574,4447
96,6358,2129,1162,1637,1425,3999
97,5914,1998,1104,1528,1341,3770
98,5683,1949,1066,1476,1290,3651
99,5616,1939,1051,1464,1270,3602
100,5599,1959,1071,1476,1289,3611
101,6086,2120,1164,1606,1388,3867
102,7674,2628,1416,2043,1676,4882
103,10182,3282,1793,2664,2068,6301
104,10698,3395,1859,2788,2179,6525
105,10539,3384,1802,2721,2170,6400
106,10198,3311,1780,2649,2125,6124
107,10550,3357,1780,2681,2173,6218
108,10675,3399,1775,2714,2154,6199
109,10562,3256,1695,2615,2043,5995
110,10815,3188,1674,2608,2020,6033
111,11725,3319,1715,2755,2103,6528
112,12816,3607,1867,3030,2313,7188
113,14027,3988,2043,3351,2581,7910
114,14058,3958,2029,3334,2689,8059
115,12295,3594,1826,2995,2480,7170
116,11674,3460,1740,2835,2380,6897
117,8972,2765,1422,2194,1917,5317
118,7743,2383,1249,1918,1784,4616
119,6991,2143,1131,1712,1586,4147
120,6287,1961,1051,1498,1388,3547
121,5822,1794,944,1373,1279,3274
122,5582,1951,951,1409,1237,3200
123,5472,1922,924,1386,1214,3139
124,5396,1929,922,1385,1215,3098
125,5817,2060,991,1493,1290,3322
126,7199,2446,1188,1862,1531,4182
127,9535,3080,1495,2428,1894,5459
128,10082,3264,1596,2584,2008,5703
129,10113,3267,1594,2581,2086,5629
130,9764,3237,1552,2509,1992,5358
131,10030,3254,1582,2566,2014,5490
132,10229,3275,1609,2608,2054,5613
133,10133,3266,1562,2539,2017,5573
134,10383,3254,1560,2558,2017,5701
135,11238,3438,1646,2718,2078,6130
136,12281,3743,1754,2958,2262,6654
137,13481,4064,1906,3218,2503,7336
138,12995,3979,1885,3199,2514,7278
139,11155,3598,1714,2814,2317,6347
140,10519,3416,1600,2667,2194,5934
141,8536,2764,1331,2126,1860,4836
142,7523,2287,1160,1822,1651,4292
143,6896,2077,1039,1630,1480,3927
144,6289,1954,964,1483,1302,3668
145,5531,1797,891,1316,1211,3230
146,5297,1764,870,1266,1176,3100
147,5129,1756,848,1231,1152,3006
148,4968,1776,859,1221,1147,2936
149,5277,1875,918,1302,1215,3174
150,5594,2064,1001,1420,1331,3443
151,6078,2356,1140,1608,1502,3727
152,6434,2606,1255,1795,1647,3889
153,7145,2872,1414,1982,1844,4312
154,7706,3058,1548,2137,1961,4600
155,8357,3155,1648,2286,2062,4866
156,9041,3316,1714,2407,2205,5193
157,8988,3186,1691,2354,2110,5128
158,9118,3211,1698,2363,2069,5075
159,9032,3218,1670,2352,2011,4992
160,9333,3403,1708,2470,2088,5148
161,9173,3459,1713,2452,2199,5089
162,10515,3734,1890,2735,2415,5920
163,10389,3661,1833,2696,2426,5888
164,9768,3447,1723,2518,2327,5594
165,9270,3302,1653,2372,2243,5341
166,8596,3007,1544,2162,2069,4986
167,7568,2671,1386,1916,1824,4385
168,6206,2386,1241,1630,1568,3604
169,5497,2192,1155,1467,1454,3196
170,5239,2157,1133,1419,1415,3070
171,5019,2131,1107,1395,1372,2982
172,4885,2152,1130,1384,1381,2949
173,5057,2247,1182,1447,1441,3058
174,5242,2392,1236,1545,1559,3229
175,5619,2667,1319,1657,1675,3468
176,5752,2706,1361,1723,1736,3595
177,6284,2884,1432,1885,1811,3902
178,6743,2942,1540,1998,1849,4164
179,7359,3022,1603,2142,1919,4524
180,8042,3126,1658,2276,2014,4829
181,8079,3048,1606,2276,1955,4797
182,8317,3000,1563,2258,1878,4836
183,8358,3031,1534,2238,1875,4831
184,8653,3187,1619,2323,1937,5014
185,8623,3289,1638,2376,2052,5012
186,10139,3642,1826,2698,2292,5873
187,10083,3558,1776,2665,2288,5827
188,9568,3348,1689,2515,2183,5544
189,8952,3114,1611,2355,2104,5247
190,8224,2824,1478,2152,1916,4809
191,7146,2460,1300,1851,1669,4172
192,5876,2094,1133,1524,1439,3547
193,5458,1997,1079,1437,1348,3299
194,5233,1966,1056,1403,1309,3176
195,5193,1973,1039,1391,1296,3166
196,5183,1981,1069,1393,1310,3169
197,5666,2147,1145,1539,1409,3440
198,7172,2651,1381,1952,1691,4402
199,9613,3333,1700,2550,2081,5821
200,10171,3389,1768,2637,2196,6104
201,10023,3353,1750,2604,2226,5946
202,9646,3336,1725,2551,2127,5662
203,9919,3366,1766,2629,2168,5754
204,10135,3420,1774,2686,2229,5743
205,9952,3255,1689,2592,2099,5534
206,10065,3189,1654,2598,2025,5531
207,10760,3334,1723,2742,2056,5855
208,11787,3668,1844,2969,2241,6430
209,13041,4057,2004,3260,2492,7095
210,13202,4032,2048,3301,2614,7314
211,11591,3691,1865,2942,2391,6540
212,11098,3489,1794,2800,2312,6353
213,8666,2866,1493,2217,1956,4998
214,7508,2507,1300,1927,1732,4369
215,6712,2268,1192,1725,1543,3927
216,5934,2116,1107,1572,1400,3550
217,5464,2026,1061,1478,1304,3265
218,5230,2015,1041,1437,1276,3134
219,5158,2030,1028,1420,1255,3118
220,5127,2063,1050,1421,1273,3130
221,5609,2251,1135,1553,1378,3409
222,7000,2632,1331,1904,1641,4314
223,9350,3235,1641,2456,2042,5724
224,9887,3334,1703,2586,2109,6025
225,9760,3272,1665,2554,2104,5842
226,9464,3211,1660,2505,2055,5563
227,9813,3310,1686,2552,2063,5650
228,10067,3388,1721,2589,2122,5690
229,9944,3308,1672,2526,2058,5563
230,10119,3248,1679,2555,2007,5629
231,10941,3322,1756,2720,2065,6102
232,11973,3613,1883,2958,2234,6711
233,13229,4052,2014,3256,2470,7367
234,13019,4004,2007,3202,2550,7433
235,11296,3703,1797,2857,2376,6563
236,10796,3457,1713,2685,2330,6272
237,8536,2821,1423,2136,1967,4937
238,7446,2516,1259,1842,1761,4322
239,6664,2186,1124,1636,1522,3833
240,5758,1959,997,1467,1320,3346
241,5301,1837,927,1359,1274,3068
242,5061,1790,902,1310,1232,2940
243,5002,1797,888,1298,1217,2906
244,4972,1828,909,1308,1230,2901
245,5448,1991,993,1435,1324,3188
246,6817,2466,1196,1786,1590,4090
247,9209,3122,1493,2327,1973,5516
248,9859,3406,1617,2543,2059,5826
249,9752,3339,1573,2546,2066,5677
250,9429,3232,1552,2473,1998,5364
251,9749,3249,1590,2519,2054,5484
252,10034,3291,1605,2572,2071,5533
253,9957,3192,1547,2523,2025,5381
254,10210,3146,1547,2557,1998,5458
255,11039,3358,1621,2724,2050,5917
256,12077,3633,1768,2956,2234,6527
257,13265,4025,1922,3232,2469,7175
258,13138,3925,1906,3200,2512,7207
259,11476,3549,1700,2832,2308,6352
260,10948,3361,1598,2661,2225,6065
261,8666,2688,1298,2081,1823,4797
262,7520,2279,1124,1769,1577,4153
263,6710,2020,985,1561,1376,3654
264,5651,1793,869,1359,1156,3094
265,5196,1696,807,1247,1067,2830
266,4939,1649,771,1197,1027,2712
267,4845,1651,760,1182,1025,2669
268,4779,1689,767,1190,1041,2634
269,5217,1842,842,1313,1141,2900
270,6590,2314,1056,1670,1437,3774
271,8840,2929,1346,2176,1819,5154
272,9506,3125,1426,2300,1910,5469
273,9627,3148,1436,2359,1931,5466
274,9466,3145,1438,2384,1942,5314
275,9873,3282,1517,2508,1993,5528
276,10263,3351,1576,2641,2038,5636
277,10296,3268,1509,2583,1992,5554
278,10580,3284,1508,2595,1991,5650
279,11423,3481,1595,2765,2055,6157
280,12460,3723,1737,3005,2273,6778
281,13525,4063,1876,3259,2473,7406
282,13032,4056,1884,3252,2476,7225
283,11285,3697,1715,2888,2328,6350
284,10703,3498,1616,2722,2234,6084
285,8646,2818,1335,2145,1948,4931
286,7575,2448,1186,1857,1730,4302
287,6820,2196,1059,1644,1521,3825
288,6086,2020,968,1463,1398,3322
289,5583,1711,854,1285,1181,3044
290,5312,1689,829,1237,1134,2899
291,5089,1711,825,1228,1105,2849
292,4947,1747,840,1230,1098,2787
293,5408,1883,899,1353,1185,3034
294,6493,2237,1057,1654,1362,3720
295,8571,2846,1339,2147,1719,4871
296,9316,3073,1461,2336,1875,5210
297,9464,3149,1493,2435,1962,5253
298,9299,3182,1503,2404,1964,5096
299,9509,3257,1537,2474,2023,5262
300,9771,3293,1574,2519,1976,5420
301,9833,3408,1584,2538,2015,5480
302,10029,3344,1554,2493,2002,5614
303,10927,3399,1590,2611,2071,6151
304,12155,3592,1729,2835,2263,6816
305,13394,3918,1879,3106,2531,7493
306,12811,3882,1855,3080,2521,7344
307,10959,3477,1655,2728,2319,6391
308,10433,3320,1571,2561,2207,6080
309,8508,2769,1312,2060,1915,5021
310,7541,2409,1170,1823,1697,4504
311,6916,2176,1050,1606,1524,4112
312,6679,2060,1007,1540,1438,3916
313,5909,1869,908,1373,1290,3447
314,5618,1831,884,1313,1230,3286
315,5413,1778,855,1277,1188,3190
316,5246,1789,854,1273,1181,3097
317,5464,1897,890,1362,1237,3227
318,5771,2047,963,1460,1320,3396
319,6215,2270,1062,1618,1465,3730
320,6437,2500,1171,1776,1595,3896
