,0,1,2,3,4,5
0,6522,2457,1173,1732,1584,3808
1,5890,2270,1076,1565,1463,3437
2,5602,2238,1044,1507,1410,3277
3,5325,2171,984,1450,1353,3162
4,5119,2194,987,1435,1355,3089
5,5262,2305,1041,1509,1443,3199
6,5385,2489,1102,1580,1529,3340
7,5701,2793,1207,1719,1674,3547
8,5869,2977,1312,1864,1816,3624
9,6481,3231,1428,2056,2011,3952
10,6906,3449,1577,2209,2097,4147
11,7601,3621,1695,2376,2169,4512
12,8301,3826,1782,2529,2277,4895
13,8446,3781,1759,2531,2272,4947
14,8664,3767,1721,2534,2274,4967
15,8622,3687,1644,2475,2221,4893
16,8868,3747,1698,2531,2316,5078
17,8837,3826,1728,2585,2391,5058
18,10384,4123,1903,2901,2584,5938
19,10332,4059,1868,2828,2560,5913
20,9788,3864,1790,2668,2422,5580
21,9251,3646,1688,2494,2313,5261
22,8531,3351,1569,2287,2131,4897
23,7485,2976,1372,1993,1879,4327
24,5973,2531,1165,1695,1626,3582
25,5465,2382,1084,1576,1512,3265
26,5145,2303,1039,1512,1460,3083
27,5016,2292,1021,1494,1424,3032
28,4906,2304,1025,1486,1392,3009
29,5222,2454,1080,1585,1502,3193
30,5574,2689,1170,1720,1656,3448
31,6471,3001,1330,1965,1814,3997
32,6834,3138,1414,2080,1881,4206
33,7284,3270,1462,2203,2029,4440
34,7606,3360,1531,2285,2094,4573
35,8226,3458,1605,2391,2142,4909
36,8749,3501,1647,2446,2218,5103
37,8796,3356,1559,2355,2121,5033
38,8948,3197,1521,2308,2042,5049
39,9729,3277,1541,2413,2067,5516
40,10559,3489,1644,2581,2229,6033
41,11782,3900,1811,2843,2486,6701
42,11283,3813,1798,2795,2501,6632
43,9442,3479,1599,2473,2284,5655
44,8879,3183,1483,2292,2185,5284
45,8206,3015,1390,2155,2083,4920
46,7432,2678,1291,1948,1930,4533
47,6735,2514,1195,1752,1724,4117
48,6151,2391,1127,1674,1603,3839
49,5645,2262,1075,1585,1524,3578
50,5422,2224,1052,1563,1488,3452
51,5368,2235,1049,1566,1516,3478
52,5397,2278,1073,1585,1567,3511
53,5831,2488,1185,1731,1701,3795
54,7341,2935,1403,2109,2016,4720
55,9709,3565,1761,2684,2431,6096
56,10194,3648,1836,2766,2518,6344
57,10070,3669,1817,2731,2532,6262
58,9747,3667,1826,2699,2469,6017
59,10071,3703,1877,2789,2548,6155
60,10445,3777,1917,2845,2556,6292
61,10448,3712,1898,2805,2447,6285
62,10672,3719,1909,2819,2454,6448
63,11413,3939,2013,3013,2564,6908
64,12551,4241,2190,3299,2744,7557
65,13966,4646,2359,3637,2988,8384
66,14062,4635,2351,3646,3095,8623
67,12732,4306,2162,3346,3063,7940
68,12220,4103,2061,3200,2966,7731
69,9407,3489,1688,2544,2436,6015
70,8257,3151,1533,2237,2241,5376
71,7593,2837,1426,2043,2000,4958
72,7013,2651,1305,1912,1825,4484
73,6612,2544,1251,1814,1741,4250
74,6426,2531,1239,1783,1695,4172
75,6401,2569,1243,1810,1700,4209
76,6460,2631,1271,1853,1732,4282
77,6987,2841,1363,1999,1839,4605
78,8801,3406,1638,2463,2193,5754
79,11452,4180,2010,3135,2594,7236
80,12111,4269,2074,3284,2692,7597
81,11860,4213,2044,3236,2687,7398
82,11273,4141,2045,3169,2645,7001
83,11444,4203,2065,3204,2708,7098
84,11671,4312,2087,3257,2762,7178
85,11477,4190,2046,3181,2737,6927
86,11621,4114,2019,3164,2599,6981
87,12437,4198,2071,3282,2606,7415
88,13687,4487,2249,3554,2861,8121
89,15060,4878,2422,3868,3167,8860
90,14933,4865,2375,3853,3185,8891
91,13361,4514,2177,3536,2969,8091
92,12695,4264,2103,3362,2835,7742
93,9497,3548,1719,2626,2323,5866
94,8203,3155,1527,2303,2069,5103
95,7485,2895,1390,2079,1925,4687
96,6594,2642,1268,1854,1732,4232
97,6131,2481,1200,1759,1662,4007
98,5898,2444,1168,1721,1610,3890
99,5839,2443,1157,1719,1613,3851
100,5834,2477,1184,1737,1661,3865
101,6307,2656,1267,1870,1784,4122
102,7894,3158,1538,2306,2094,5129
103,10428,3878,1891,2921,2502,6514
104,10932,3961,1943,3016,2588,6739
105,10802,3918,1892,2949,2547,6592
106,10424,3864,1851,2881,2487,6326
107,10782,3881,1850,2926,2516,6438
108,10957,3963,1896,2980,2585,6437
109,10852,3877,1884,2914,2491,6267
110,11133,3845,1872,2919,2470,6369
111,12067,3920,1923,3050,2580,6908
112,13166,4280,2114,3328,2757,7552
113,14358,4630,2248,3588,2975,8252
