,0,1,2,3,4,5
0,6219,1879,970,1449,1278,3507
1,5561,1689,867,1295,1156,3125
2,5276,1626,832,1228,1095,2957
3,5013,1576,775,1165,1036,2820
4,4790,1592,775,1136,1025,2730
5,4916,1683,816,1188,1102,2830
6,5035,1810,867,1247,1196,2953
7,5330,2006,931,1367,1295,3124
8,5415,2081,998,1445,1347,3122
9,5960,2281,1075,1607,1442,3374
10,6353,2419,1190,1743,1486,3600
11,7031,2515,1279,1894,1615,3958
12,7742,2664,1357,2022,1664,4316
13,7871,2657,1326,2034,1749,4340
14,8101,2614,1316,2037,1650,4441
15,8123,2680,1326,2034,1641,4464
16,8366,2821,1389,2120,1748,4629
17,8370,2998,1453,2208,1861,4662
18,9957,3372,1643,2523,2131,5588
19,9944,3295,1619,2467,2113,5580
20,9404,3095,1505,2316,1998,5295
21,8889,2882,1428,2156,1890,4987
22,8190,2664,1322,1973,1728,4598
23,7184,2303,1154,1681,1526,4067
24,5684,1884,967,1376,1299,3338
25,5208,1797,919,1295,1219,3036
26,4914,1749,898,1249,1182,2872
27,4798,1774,888,1240,1164,2829
28,4683,1796,920,1238,1160,2798
29,5005,1943,974,1332,1247,2990
30,5360,2145,1071,1475,1388,3263
31,6295,2472,1252,1734,1592,3799
32,6605,2613,1296,1829,1635,3984
33,7035,2697,1344,1948,1718,4227
34,7338,2764,1410,2017,1798,4345
35,7961,2882,1484,2121,1862,4693
36,8461,2941,1533,2198,1936,4925
37,8553,2851,1458,2150,1872,4866
38,8769,2768,1444,2140,1818,4923
39,9570,2928,1508,2262,1891,5355
40,10421,3242,1630,2450,2103,5909
41,11659,3632,1813,2746,2336,6591
42,11209,3526,1771,2666,2341,6551
43,9327,3082,1548,2297,2131,5530
44,8758,2862,1467,2163,2005,5245
45,8066,2696,1382,2006,1857,4881
46,7289,2443,1268,1806,1703,4427
47,6600,2193,1146,1601,1518,4009
48,6033,2086,1090,1538,1392,3752
49,5603,1991,1067,1455,1320,3521
50,5402,1977,1069,1435,1309,3393
