,Total electric load (kW),Total NG load (kW),Total fuel oil load (kW)
0,340538.4972279309,93404.70373010398,101366.50524861483
1,317805.94070790015,99641.41247557796,107225.168314335
2,312844.4383362973,94547.70475641065,108448.78997699652
3,311089.12594479386,91381.33109922014,102990.89273045803
4,321675.81306774355,92769.45961127199,106137.53422114313
5,351812.9157314282,109965.4655564476,111392.83277801517
6,404487.3738110294,142545.87034545743,118885.23773377357
7,463901.9597933299,142478.43398357157,120538.98657719091
8,485553.632595658,124452.13528983791,107486.96434311429
9,477099.89690360293,120942.63071946996,111135.64217836218
10,483628.2739197977,123038.5972479405,105088.23650175006
11,482012.9000211206,119981.17079972554,101172.11110071746
12,467284.4997028435,121909.19404659333,99062.416791765
13,440128.1720471346,98194.86858947064,90428.20337125383
14,408672.2760107168,108653.0014503771,89833.41335728954
15,396498.6789022742,109643.7345204796,85005.59288032554
16,451176.732725027,114258.32587107643,86930.64491599058
17,531613.7201130908,124869.59103115983,93772.36742130893
18,570799.8732071564,120178.80343881548,101980.47177635437
19,583449.8672144727,125590.96996177646,106131.39071378387
20,574902.6875987666,125904.87346791968,113204.74839574975
21,548020.5722636977,141938.67471078233,110418.16584689177
22,511350.1983079254,133088.4234686816,115213.85762954372
23,429928.7249659238,119200.3590679546,114665.55940908173
24,397005.5195061739,111318.19278144663,118406.67977765347
25,378076.5077308319,101269.67192924205,120485.10372500395
26,348102.35934204154,149958.35140106513,177893.18631727656
27,364470.3048654464,155115.51069443428,181809.89967726025
28,396018.8027828399,175680.06753824285,204411.7112496366
29,443664.5973557521,197194.23558808712,220181.9326848622
30,533055.1439873131,222792.5835298596,240602.42395117806
31,621435.7583977858,251698.5112198828,261684.8367764865
32,635113.3084549721,280582.5442785203,277238.60318364267
33,680738.1372668196,287071.5186277882,291586.3826181718
34,684397.7546512288,311849.8636745181,298615.71936014574
35,709757.5115470565,319384.8966999758,307322.5214929285
36,696564.5885657088,307421.7410203897,311207.22192647035
37,631472.1817921232,282171.5898364715,281321.59986099316
38,573829.745710816,232734.90506684672,256494.83237171877
39,513562.1553168052,199865.22688968002,216951.69451056275
