,Total electric load (kW),Total NG load (kW),Total fuel oil load (kW)
0,322365.0744312652,186178.1482318531,239232.86272532097
1,302262.37730128225,193408.61298039573,253720.39364401554
2,307780.4128563388,201207.75254212506,268947.75610331283
3,300877.79775922553,194258.04094246612,250170.98425413188
4,306838.49801953364,192689.6930135077,235936.66544709474
5,328392.6406802923,202047.32894613905,245071.4784274193
6,393704.5308472805,224909.58647764465,262359.6263201516
7,434905.8939519272,243313.28322364844,264025.95636673656
8,421937.2831067517,216053.57039152549,266469.393890418
9,446273.66553909593,217714.54747099473,275569.81495135155
10,439010.4429816731,223676.49477843923,264756.3600685905
11,440900.3659982501,222771.13085906694,251509.57937383922
12,434378.0684794212,219866.4414716736,234331.28687442784
13,406195.5929638738,191250.05827725213,214538.23956542008
14,376395.81563405023,176618.5905011762,209358.77817200622
15,383997.6343310575,188602.80619025612,196205.02202788836
16,435935.44013179035,209693.01388403232,210900.40534957632
17,505886.6932882439,220828.71244434663,219959.5284329703
18,558046.6494335545,226851.07668586017,239109.40396464037
19,575718.7251356071,220397.14454450607,278006.98133742
20,558194.1623082851,233823.05510418795,271202.1767345763
21,524648.3894023218,234724.9469898749,288137.7440826259
22,475627.72199118126,233757.9334122489,292915.6815443883
23,417367.76700485445,226101.88840061545,294201.8607846219
24,369324.49296549114,217206.35892788754,283252.8814683078
25,369217.5365796993,214336.60030650307,292444.0290214266
26,298519.38085575216,329702.79324719217,409336.3831052082
27,298200.7625421128,355255.36087204464,452711.9034656656
28,321192.65078077925,388437.4171832612,488732.877375322
29,358151.09738798277,424661.3196683881,540950.5046788309
30,433255.75964545016,464760.6173371482,579239.0095984064
31,499666.8153721706,514838.2208184182,624524.3606686285
32,512654.3520268892,528827.1066782569,684134.8165789731
33,530247.3548594463,544303.8413121877,720920.8683813729
34,535747.2851727328,573891.0195320026,740800.839668232
35,533323.1972877106,582190.247390544,718404.7232949268
36,532656.2814367758,560626.7268663109,721650.2596708232
37,481807.1268947266,499219.3082917009,629299.0252106033
38,462091.19828366366,423546.7881432327,530927.4304593134
39,425410.2950449092,382458.0459923766,453085.15479784884
40,487818.52231330186,390342.7096712602,459262.5952794293
41,541825.4005042244,412505.9267992284,472288.95883363375
42,607045.0120639182,407302.2134637535,508535.32851742225
43,604466.8197806957,413593.8090335865,542977.1532633853
44,569289.3515618946,454823.0172749591,576686.3466793936
45,554306.6327018797,474336.6957529091,610455.8698683316
46,492480.5618964137,454533.33433259634,634503.8984498654
47,411906.4194278656,448748.1821737438,623146.5881452494
48,371262.4181122156,436107.6233692262,588826.4256680342
49,346875.2490944846,398499.3073793454,565799.7911594957
50,330580.1297980495,409622.59193770797,551219.8029039343
51,325902.9373257309,407210.69135153166,542403.1944750757
52,406928.60320942284,295655.21420880244,418858.69398961874
53,433219.7443626397,319024.58840240224,443049.4237885043
54,504756.2518764336,332595.32456723735,439864.7444443022
55,558531.6738379664,351556.6256714314,442318.92260083475
