,Total electric load (kW),Total NG load (kW),Total fuel oil load (kW)
0,387067.7459349206,415123.54750431736,540936.0764120845
1,372367.4223170126,432326.37826798676,558557.9121629985
2,373876.9474018313,449160.81591777387,595092.9238946405
3,360928.3790102214,474021.41863156017,620171.315555922
4,503694.33621722204,317388.2031727677,389621.8512003146
5,547452.1095511947,359333.3324962878,430045.8923736144
6,592412.3221479316,357237.4264234109,402938.7159896632
7,630820.7705844812,358207.1612937728,381911.47494047624
8,596358.7179096461,312846.6345663241,336822.96479470574
9,584169.6482855639,300097.4018532114,358606.16638481664
10,597429.7544157009,300527.378516862,365699.91100444825
11,591451.4138723484,296823.03572400013,343595.5823822839
12,585825.588856013,276972.0590163148,325579.284337952
13,538777.3398255884,246370.65840190524,302254.3835743431
14,537516.7650163837,251859.8331383991,299586.4117836942
15,535012.7768947148,231815.33302480093,279557.922263884
16,565524.4230698867,261108.69978862465,282066.99842760793
17,634887.4256378417,285264.5996365084,284595.07917817833
18,673403.573407067,274281.6397141315,285686.1035023053
19,688364.0099915711,285764.52900092734,302862.4135233522
20,688448.9140315482,306985.28571019805,311235.7801711906
21,656700.1855170574,291271.44198332285,318147.2415176967
22,608456.1298356528,297536.43906174053,345059.9157111281
23,560957.3079872424,287987.11151442624,353863.3674110478
24,425192.56191555894,468587.2861896157,620532.4922708797
25,412992.9356898466,480035.5232180779,641304.4752501682
26,408321.93964882335,499470.14094511536,668152.0904966755
27,426908.15494390234,570101.8300914706,743377.4696486532
28,457965.1877785806,653891.8849932533,834528.713233828
29,504044.6512772563,729079.4795915184,928964.0534013091
30,592137.9343988064,789425.2534961948,983045.8569424037
31,657659.0692671026,828844.9561093643,1002068.3769762266
32,677701.0716379022,858814.1869615891,1044567.5813395757
33,694112.194390994,865348.6442721202,1106936.8976581313
34,698895.8996982136,871383.3742732487,1146294.3354363376
35,707581.4622595949,899329.3139307494,1151588.6971197987
36,692154.6296215061,843638.5513563995,1124927.1216039427
37,619303.3008695756,725918.7197084688,996168.1613842873
38,560767.2788907903,629046.1597193496,877495.6804805378
39,540933.6189865349,561100.1878208913,770584.5185343681
40,587055.3488931127,581904.7973327767,769916.9678097336
41,646029.416028844,623673.9722613301,756830.0842977251
42,715085.3714995147,604328.6200422941,751883.0925378818
43,705818.8787330475,611102.3508500737,763537.5747753473
44,727093.9344820757,651415.7007292091,810360.2895175277
45,681278.0934170079,684572.756336675,830488.0096509395
46,630568.3411459854,703060.7913651285,898052.3063226198
47,560517.5113557994,695474.2971205659,927236.7514923795
48,519931.9383719502,684051.4419893038,915640.3545200062
49,519920.1745157341,686059.7585239001,913312.0763709686
50,486210.83113738295,683153.3115166522,915668.9977427226
51,495986.97481920617,734035.9259081063,961249.4365101972
52,514954.01200900757,798579.6979469832,1011351.5294361048
53,555227.9477253796,858673.4568910699,1085022.4362190794
54,659254.6592774821,876420.1420737684,1096856.5178871937
55,710939.5885655979,889689.3565970452,1062892.3431111076
56,679377.0679666298,830802.5623934387,1013797.1969910134
57,663886.7997199639,793939.1895770879,1026637.9787972601
58,686785.9191551789,776659.0590154153,1036498.5409697868
59,680544.8117389487,768129.4896932824,1014914.0587697782
60,661865.4394562336,723538.9391423039,994752.5330353397
61,609439.4196846863,683834.3853977575,934991.8354873124
62,664525.5196178515,378160.5289477495,472570.00156912534
63,650772.3126711358,330455.8651355714,425187.6107715478
64,694788.5727831218,355743.4033000735,406977.67607930786
65,766786.3063180136,374316.4903934226,399681.12004650163
66,797073.6397100673,350711.6042535417,377622.33302860806
67,782093.5814689619,317512.9198070543,363620.7522948362
68,667127.1261949372,536818.3512042861,691590.8120879015
69,625946.4639847897,569461.6388353364,688841.018489324
70,567241.0847986542,554620.7138109508,730907.5569237225
71,485868.18058947474,548594.9522737998,732459.425109397
72,441789.08418162324,531867.1830272471,719306.2215773087
73,424655.69610380224,529535.842196113,708882.9101087443
74,416527.3869438707,535583.1748464749,730258.5508725129
75,435225.35008240264,591677.2568422526,792692.973181916
76,467135.4284246126,670260.509328351,866168.1088773892
77,509492.3561587483,735026.3599161021,929632.287567624
78,576994.2311362111,745674.0902831871,948181.6054882237
79,636437.4466393068,774085.3973810913,955255.700448106
80,656249.6469669667,793153.6459986117,965800.8980408171
81,663557.3386441148,771546.3051478834,1015639.392655972
82,648946.2418505785,782721.8367919372,1037008.9056476107
83,649704.3992157337,804371.1782996026,1039176.1146784143
84,634969.4638206393,761841.7822905823,1009222.6492933045
85,551223.1375651496,641759.532330368,862311.5411599897
86,618014.6612563602,340488.86910549214,411895.05946892494
87,607515.1682091608,305352.225485434,367943.37217807554
88,668499.4072389473,295046.8162187489,354013.91359438404
89,699879.7444520944,330473.21409382403,340527.80805207643
90,755302.7660739092,320763.7680309545,323520.41203993233
91,737649.5857806143,308171.3886476633,324104.4071701999
92,711741.5068533634,313280.38611378695,339907.17127718084
93,686396.0654964913,317932.4220679531,345418.9502191403
94,633911.3634604499,310391.1631879958,359484.7282458371
95,553628.636949334,287951.95945215214,366391.9504374244
96,515658.98700429604,280957.4167462289,352583.3211611397
97,494640.7040825176,269565.2765785555,342709.12658130744
98,383727.91651374317,461677.97868251766,645442.0749849454
99,395556.2463109573,513183.07637497684,687969.1640306596
100,433172.9454173904,585057.8570522487,763111.97689015
101,465957.77316017693,651271.1303539971,827737.8398448407
102,535805.9197742724,664366.006884144,849513.9665813441
103,619982.7309387159,685427.3937146674,851947.0522532965
104,600116.7919008478,665532.3268832953,816183.1806225398
105,577764.9310884316,619057.4595831806,818082.5847518509
106,615565.3497659985,642266.970357214,853865.8021444838
107,587018.4317926354,630612.3810773226,825509.4587687736
108,723802.8173429641,379828.4960432011,460970.0618187049
109,703225.7499996544,362094.5160266964,443111.42333212105
110,672063.0278275396,355710.99433478736,457696.5903442074
111,683678.6179390592,381249.89613915206,462964.9982185424
112,746590.5975357018,397975.0071827525,473929.59854937316
113,805041.8604148501,417340.1342896365,469438.79238815006
114,727235.4497446989,630692.5050093147,817074.0453454804
115,694009.22385106,603111.39250207,782399.2541233801
116,695614.1919929956,596351.7680094138,780437.768623606
117,679129.3032494781,604474.6749099216,767542.9689073355
118,615578.9852058,598068.1816448126,776475.8515758059
119,511822.9202439453,567936.5940711962,777116.1858868455
120,471458.8619462128,566960.8178507596,774794.7568163484
121,450642.97274952073,571834.4314321497,770878.5337684776
122,443860.5793337472,581492.716402205,787208.335023188
123,445184.51440304745,623456.9352110595,821017.5035049864
124,463052.11012872675,672769.3776082797,874145.5418794106
125,480783.7801945394,718821.2833881147,936669.701650756
126,521913.8220715829,728401.1717770165,982404.9156923959
127,586668.1415966421,766687.0120401506,981838.4987741353
128,668344.1526111922,791386.1303070713,978757.5776674143
129,700942.4839486848,784166.69576974,1005280.5159737135
130,682244.1996954749,772367.7483450975,1028392.2383941165
131,699284.0264250936,771658.9823913996,1031590.9386035643
132,669184.54965693,765483.8149557522,1014594.9315849101
133,755901.6307154152,406695.7986230735,508762.89095419477
134,744206.3141539191,398847.9588205105,484931.9019774714
135,698899.9331018585,365452.70848025725,424585.5593477048
136,726061.2227127843,354549.69801124156,414345.588034481
137,796453.9296617943,381296.4309800563,425377.3418674087
138,843130.9068103408,394368.38200119225,427995.88612919
139,831499.3920440647,386702.7472060555,423843.50556549046
