,Total electric load (kW),Total NG load (kW),Total fuel oil load (kW)
0,339874.02572963905,7186.079097762186,163814.34882162508
1,336679.54164430866,6894.495683388906,174665.58135332816
2,343047.3104078264,7802.441428916061,188020.89504530656
3,355197.3640641692,8495.069725389807,191747.8962854139
4,372498.2966875259,10958.402973168893,206689.1856293637
5,410355.15355845814,11660.52158311659,238921.54818884144
6,452508.7194571349,14976.505183649197,241133.00136026152
7,502201.01292356994,17697.969427784774,246185.42832758417
8,509390.7771625898,17682.39884674765,234883.87379585474
9,511089.7322528717,15635.800718076664,239266.8907256798
10,523889.3391430201,14537.615696514158,219740.7871726603
11,524093.3729720086,18420.330089155115,233336.9274721165
12,519741.0196854452,16780.31946544812,180151.44266537216
13,502699.17985301354,10041.02360451478,139240.324654135
14,472247.1202780885,10246.85086554778,132051.58709500745
15,444964.0299926481,19406.42890434317,112708.485291051
16,482112.87277386716,16681.94383859477,116344.61830638634
17,508087.300417119,26793.557827073048,116770.35584589925
18,533520.2621716266,19440.16667110081,121843.35579216103
19,539066.7532989988,16264.715478250584,122546.45487525972
20,535331.5101543447,14863.487072298145,134606.03940219566
21,515569.6266339359,13760.517536886871,140941.37360714722
22,481602.7037575162,14481.78929321467,145808.12204612396
23,429055.51432819327,11832.461780890202,141790.3739655632
24,401043.76355402416,9093.615277088236,143151.93351094538
25,373619.5504237275,6644.825717693976,140661.02629095828
26,365345.5279833748,6426.66765440723,141484.27285954752
27,373357.30147680256,8023.849252406412,134492.04380850692
28,375638.18362469424,8690.24224082505,144220.10755773852
29,397749.0796845411,11447.591504382026,149877.33705431916
30,439420.49443129025,13636.681678771703,155815.1899790997
31,486446.84072149766,13649.468147811003,157818.13026515723
32,506323.48214633233,16961.821236271608,162169.1135887772
33,503772.54142211605,14410.296302593515,171477.64330397578
34,520981.06834217714,12824.165553212175,184584.48125648007
35,528510.26002519,12772.451839460726,209177.95516712868
36,541031.0153514785,11000.67560450919,199691.16035925315
37,524445.3615735957,13361.107298504397,193931.69683665363
38,507740.7626498923,12240.495335829379,190379.0369977639
39,506707.3257606782,13576.434860488966,170451.37018079273
40,544825.0020095368,18762.23723062428,173352.03005610086
41,599765.1328296945,15267.973981198491,159374.97220294763
42,620429.6103583841,15586.918019660498,158955.70834197046
43,603888.6804067194,14253.081253179655,156955.70734082605
44,571150.4006392397,15338.310304479059,165780.93554921862
45,542966.8623617982,16799.558899799988,204944.39829329486
46,511292.5127380682,14202.02813152981,182604.66504959424
47,462447.2066297892,14566.103130526868,179136.3454097762
48,417905.8828006407,9671.9506710474,167567.19812357007
49,391064.63399773365,8818.232256718207,190842.94992406628
50,385765.56608391344,9023.51034128798,206750.33286624277
51,420111.9246597061,10596.396135519124,265444.2283911696
52,472851.9194428779,15118.370945114128,302660.35368599655
53,524098.4540809733,15404.92914898348,332422.9557401554
54,588957.0504938457,21680.427049178368,349355.3244236128
55,648161.9724246165,22639.09317093644,367940.3580868232
56,695614.1357347538,21901.47604771581,393897.2146223805
57,725184.8510813173,25422.472249594877,408435.40526173904
58,730121.9006118927,35521.751714427985,432764.31891859527
59,731292.109467038,28401.061519972667,449546.94188786915
60,738121.8758008922,21008.10275531196,472902.52463960246
61,686799.3756217799,19941.844810812672,437989.9670808409
62,656169.3145297742,18127.39641940807,406570.0115801392
63,639926.6814263569,20190.41058373655,385248.95793007856
64,680443.7185092191,25888.049044448955,404087.47015106096
65,724776.2752630446,29555.44318006281,406598.79110338556
66,759364.0273596669,24411.22597157071,401609.0075945919
67,761213.0496761772,20332.776102148895,396527.34172119875
68,764010.2193540762,22663.694071941525,418408.0265421635
69,763732.0859911337,17407.117334966628,433500.4952730889
70,737066.9770820922,18039.56439912308,446201.936192088
71,684760.4797857206,17440.522153327467,445417.51351699606
72,646580.4519543449,14910.454099457604,440059.1577641115
73,628728.2708854978,14410.533476661178,438387.90552581404
74,628047.5818495259,15356.614087622995,438461.89650480595
75,658385.2520667177,18503.96672909417,454667.27746306267
76,671135.1449778618,20435.690151543735,467282.66140155686
