,Total electric load (kW),Total NG load (kW),Total fuel oil load (kW)
0,349427.76331987366,275240.14420792053,57190.38097588903
1,281847.1188261185,510227.56171689386,125576.11157185919
2,297613.3456705704,536217.4580607528,139671.85909014524
3,296709.1277823653,549518.8560321898,137363.49265218448
4,320045.1537941164,580861.6682102358,133227.69602101576
5,357298.8148504094,666998.1741007611,146265.76029161087
6,410103.378964769,721702.8914382075,156726.45028054726
7,441821.0403116197,754527.2059936125,161350.62961763373
8,436441.5516208877,707393.1330485704,152306.34890119362
9,516666.5339032137,437921.1620940249,92244.31324117516
10,457020.71440026414,740522.636581754,165688.41253312875
11,533287.4005535826,451116.6391290384,87522.27427436
12,527443.143938313,438284.34723877796,89846.87037989288
13,454931.16015075624,348360.5621888056,80128.78149845253
14,395849.792052638,284465.4011607836,64596.149098625465
15,376431.5647352984,255707.9617332348,50583.25377945639
16,403792.2892786305,244421.45599101784,53516.51673040028
17,481470.39649421984,268110.5449617886,47888.22971919499
18,533682.342313494,278922.49397818756,53471.317686190574
19,541855.4644532512,266903.0451784584,58450.97488144586
20,503966.9325112949,285353.46681006835,63792.58233153607
21,491679.1782451995,308867.9536487878,63764.74820119874
22,450900.8274499089,325847.3652687722,69258.3271437697
23,398679.5681728266,325187.8829455136,71052.2270689914
24,354348.77889543195,311065.2383841139,58723.006228565944
25,332950.0824560099,290744.63852587447,60816.38650233255
26,325418.5091936792,282016.01409175637,63538.65619717225
27,316283.2564747491,275287.034909004,59078.082958303756
28,340602.9926559075,295358.7812061495,59274.276478719614
29,363808.95393381524,324405.4045821431,65836.69851089748
30,419262.1991130446,385792.04673373484,69140.9726077734
31,480901.8105244195,381887.2731210472,72100.98678113519
32,470226.0299903915,380640.3498649564,66777.21831312045
33,470133.67183404096,365427.01828333497,77006.92461063372
34,487885.17658529227,371590.52558447624,78934.85548275884
35,485898.83696797816,376469.9486861522,72265.18159333331
36,489232.30651550944,387637.35849370214,81263.50614129008
37,439703.30225206004,332754.3477597097,74215.19536911984
38,414082.2813468976,291318.62636587716,65251.36949589215
39,389366.32349707757,266795.0548668889,54904.335862490814
40,418775.11429900496,284754.6581945011,54352.00842857714
41,495410.618352503,304831.9230711788,55688.106621401064
42,528110.097788273,300444.8768844214,55930.183483879526
43,531848.9495449036,285148.38808223605,59896.34252350229
44,517743.6038237793,291007.1707835299,59979.32214811247
45,492417.5680566264,326409.02950990916,59265.820397247764
46,451416.6480241285,325733.98780143214,67401.54633463098
47,389462.2496626293,326439.14460839605,67939.65435169337
48,366908.51254480943,328104.3989328342,64872.08721523134
49,309730.1485965856,573196.5087403577,137703.49371274892
50,319892.4277810023,625215.4939216301,153677.52246128258
51,340644.43980908016,687672.2895728851,164912.59314763677
52,380123.3153674645,755676.9248612445,168058.25273877886
53,423032.7357974148,846033.3444929384,186033.07986354965
54,481946.91436931933,951994.4329319902,205288.79393525142
55,532383.0421042688,992867.4654559415,217939.2903394225
56,551068.3464460331,1031242.7889281128,220627.8906703404
57,564156.199733941,1030919.3379726753,243600.59132376843
58,561397.2548914029,1080382.7876863973,250000.1036933915
59,567312.408078529,1108791.70746138,248082.38462982926
60,602371.0228930544,1156117.5246392959,262253.6859432498
61,548022.7927275673,1030456.5990106069,249399.30807645773
62,503076.0430138528,886295.7677198462,219728.56409382346
63,502304.19591653463,819434.4700603768,197166.06933706356
64,556035.6492208113,854634.7452067725,196534.64856525388
65,586910.0727273431,882299.5302319335,199181.89168741857
66,630759.003009124,873482.4389968667,197950.44599921812
67,635670.2654299473,892516.8151799497,208260.91274002416
68,619660.7531262307,915153.4866867237,212838.64993575308
69,614120.03259901,948658.9193248465,214857.54994123234
70,550982.470354471,955063.4377552073,223790.94231318036
71,482227.7065589779,961730.0184693026,227324.22848754842
72,457998.3798092509,968970.4193527269,213337.42392721365
73,443406.77953294513,950487.6553194608,217787.8216392862
74,438393.3069832065,949455.9636275701,228549.71429521882
75,436206.53649156867,955693.3179078159,225682.1200400909
76,463973.8200380934,998979.1377976036,220480.78997335985
77,505183.8440902195,1047967.3936470707,233440.61203622335
78,563064.2859130304,1131688.9255163395,245994.51068282576
79,616828.5108505663,1168668.0909639385,251488.91763584546
80,633831.6528939632,1204837.3000904429,256897.8844198757
81,629823.3350291459,1202775.747060147,280775.5949393149
82,635788.9851984773,1210485.004423213,281929.41401278286
83,636441.3719268505,1265342.1293107679,280568.9285734109
84,609369.740669928,1224554.0330599898,285059.92499069154
85,548856.7561116507,1054882.5908078689,256103.64385958746
86,515558.17322856025,853355.4374922011,219375.12965355726
87,472402.6751864462,774537.79415742,187686.9149819306
88,491909.377135307,758816.1340920291,184533.46606213858
89,553557.0332065212,790125.6000453874,173324.40726039422
90,601631.4865743171,789233.7510946257,171193.3916758982
91,595398.6238415278,786596.8866222522,179627.5949950385
92,570550.3389126017,794319.6896396156,190600.91126590545
93,581645.5432701781,869069.2855235076,203698.05713375926
94,558006.0140215361,922038.8541309527,215895.36319946044
95,483700.07413524523,920440.3026621983,222626.33324815537
96,441961.4837253713,907013.5753490519,207901.4623053008
97,429425.4738981322,894096.3431622479,208203.5315509197
98,425244.5513242458,895216.7699827966,220415.72027037875
99,421680.8168730506,911893.1498294723,217249.08500822107
100,448039.8549007577,948352.3699168236,211972.92596801644
101,496878.6059320705,1040948.7069875349,226509.23508668173
102,558555.0651966077,1125037.6615935862,239030.53235629294
103,620390.890298422,1123375.7791716892,245461.1821695536
104,621267.2230148256,1174204.351895545,244103.31178173397
105,608761.694125172,1175305.1308180946,264344.92649784876
106,632280.1775382733,1194977.0345911896,271961.5096711404
