,Total electric load (kW),Total NG load (kW),Total fuel oil load (kW)
0,270170.9352613584,39802.01298619965,180984.68987540997
1,242184.14317599958,55359.20308506617,310574.49946445023
2,217187.43967345217,63663.62746502317,404154.5145623185
3,226520.99321970172,68320.29471120401,433010.00294619874
4,242010.6566292438,81064.75921159975,460387.5298136554
5,269836.52584409504,98780.80712545347,509464.55432566075
6,308914.0700939733,112618.86480677621,525533.9648017434
7,351100.71419184766,121962.62485738118,534117.7874151126
8,374067.1458174521,118348.80739121923,498095.3777482502
9,373457.1900803809,124183.09156418151,552355.4921997627
10,378893.2646838008,139056.90031789275,577211.1958048011
11,422755.34856995044,116859.21829721855,453736.5255564092
12,455307.2114322018,90808.45625800996,298289.7136208949
13,391688.4143929775,65273.9909070646,244818.49218779613
14,350384.4622292178,58713.2888774654,188094.3956133058
15,314568.6691581293,51299.15537060169,143534.98954112607
16,334921.3619233819,49438.06118462216,137992.88934921977
17,380010.7990195159,54925.56790194628,130682.98181739275
18,422404.01902395085,53769.02917820109,138585.47741686105
19,405239.96957591467,48382.17855430746,147926.57271776567
20,383813.1144296642,49685.371264681795,165827.8206037628
21,390080.06268033304,55005.37418040504,176416.37976013482
22,369168.70492284093,57023.785534824725,194934.9829868822
23,334557.53361434984,56711.11570685049,203296.53738512902
24,295818.25607119803,46743.12735571035,204517.4504970751
25,272445.8712569598,42974.43143789701,199251.5938451379
26,254872.05237393946,38435.16646169558,197707.46137376205
27,255726.5720904991,36516.903075472816,201150.215326349
28,273002.5240814552,45596.112623440255,210437.05533691152
29,294792.6630587537,54383.23270482626,227560.02589633391
30,340126.4219308567,67436.53889424836,238256.09121917837
31,388504.67819408636,70451.1666063237,229915.29075480913
32,414111.41641149943,68878.80231131818,231385.70078179784
33,425303.8216538299,73848.23818608907,239729.77374975954
34,392670.90929391456,64829.91213666595,242117.36442906695
35,399928.2339272863,79583.8257132778,241224.13155183347
36,412533.03409118066,76842.9700985556,250242.40716323623
37,372366.64119680796,63111.015080986006,237184.48947593648
38,364543.1553395497,54661.310446784264,223692.20780007172
39,375337.8912883887,53767.468745291604,204937.34865381272
40,389637.0003263643,58587.21155287182,201644.79932117814
41,420849.14758172416,60863.86233585716,196658.65374623443
42,453460.94022179465,70159.44494698512,198304.52480730112
43,441080.1701428624,53210.28597023566,196327.5487130684
44,428102.4600665093,52369.43159268818,200199.73601563883
45,415053.8598665083,59187.50093298205,210857.3251858145
46,401321.3862234051,61009.34224587185,231080.9567922348
47,354051.90585099434,57851.72230998272,245241.30180593306
48,327437.0306939837,61126.09633593726,294445.0597168753
49,298406.66772598313,74080.23706373548,464858.7214902415
50,278431.096992054,93862.95120542057,598753.721735675
51,298722.1638049724,103728.9467988559,656194.038554704
52,330274.56485046394,129354.72527376033,724935.0282591695
53,353924.51516577724,156851.40625249906,788530.1746486122
54,417387.52843568905,177840.7848974178,828757.6835767362
55,470133.0931732617,183586.9456826745,856441.9290156923
56,482187.78239359776,194415.35943139368,887094.4835178577
57,479859.09798445855,194194.99063669253,918233.9175017222
58,475715.01436764066,189619.86352828488,924876.1347664938
59,494373.35646229156,217640.85264178365,932669.4523499296
60,499023.2902218117,248623.33272018356,979854.2077307488
61,463852.9338653763,185651.15617275474,894929.4614591156
62,423879.86004726967,159769.5143113608,772947.4983458003
63,401449.21644018835,135430.4074559871,693773.746607949
64,427475.9519521615,141383.55300848666,695819.9568741043
65,472690.1073471546,142079.61549671978,689338.9724632914
66,502430.9214381607,146436.7221055301,695515.5420177447
67,497032.2049110007,128015.83617979498,688847.3468182009
68,475114.16418218333,125674.01810710363,723333.2124071842
69,459691.12513637077,141130.8272375356,738856.0952234702
70,443222.3314941787,157869.87573969518,795208.1264103088
71,405128.94795615715,150455.12522881178,826924.5216057776
72,377309.5885973485,150819.65714748786,819503.3311589534
73,367988.5781449357,143492.79179855535,816971.1373126402
74,356643.4934009922,134516.62007719674,834658.7243916049
75,360951.6156611631,133116.25413814167,844715.9117318372
76,379119.2149107608,149431.59633414028,878625.591466593
77,389951.0860059002,165970.0019147012,912641.612579106
78,441364.1764731278,188874.01831019664,938352.5898645017
79,497148.64436932653,200544.47863121418,959465.6356769174
80,510980.57618025923,213662.3836251332,981267.5853410538
81,513116.64510925557,206730.74298617375,1009474.95121868
82,524504.0364074811,207629.08309443886,1013803.7919674412
83,515156.3013267948,211850.5559748688,1006400.0159822021
84,513016.3382547151,212450.74751662643,1002221.2958791641
85,450661.55545666185,181870.89951876597,867521.6175130891
86,410748.0454129222,152349.57507231078,745483.0946522563
87,389707.54010605806,135702.71384618964,658896.7001522472
88,480420.339492445,121880.1321239497,509015.94856674364
89,510457.6309091894,121153.64339405105,503192.17200884817
90,522280.70696763333,122342.0002084655,499068.4710848206
91,483727.02626448066,115529.53663810677,636662.3224345464
92,463648.57245900616,122601.22699683311,673914.9192851082
93,439914.54043355223,130251.0728484419,703983.2382213008
94,419297.0347742762,144205.14273283296,751834.5687906105
95,376570.5621961257,135172.51391074702,761747.3336326415
96,357977.72616694967,130184.40429346293,754721.2205996088
97,343332.6281798204,126305.83321436371,754241.7639977455
98,333315.8824797043,124754.54880492248,777265.0396038635
99,342583.4907859053,126773.7354631689,792532.7319648606
100,362478.68979895173,137109.6428843736,831030.5809676638
101,380529.47615894285,161836.4503155228,883380.8485921593
102,427914.7585626241,180643.2413605299,901242.2643979518
103,472472.9836862915,194387.2289064526,911790.8543241874
104,508588.03174468764,198819.50621765002,928238.8143643027
105,498210.6942340906,196122.4253176509,954842.971823061
106,497758.411393706,202939.64652508427,968327.196235337
107,495598.66942644445,218103.3963362241,951925.0183612866
108,493965.89457268134,209261.87098741622,946184.8776794132
109,444947.4535936524,166013.9363002716,833089.7455203991
110,411652.449446311,139775.79022775442,711909.1320490252
111,433826.71932632476,106262.46813224065,490604.12657681626
112,447734.8602345825,115852.87652568443,498971.84967629175
113,498947.897016662,120057.53867463968,509197.58528354607
114,494204.5639945885,128144.81690189206,652543.2507502382
115,485249.59976685036,122985.58145540544,669329.9372467462
116,483297.335557588,128971.76833529223,706417.4610194968
117,481538.46762616036,137487.14830282546,738844.7974976948
118,461117.0624455352,150504.33780791447,806854.0319623008
119,415424.31000072253,144044.7802601491,834030.4626751415
120,382216.4033534902,147433.69040467634,832341.1097608315
121,371702.83161209646,145652.19002589234,846597.60316212
122,363221.89448347193,140381.24607147492,870359.4850740295
123,371221.4527943212,140130.59073688695,889357.1741317046
124,396444.60710523446,161900.53811416042,955691.2278192025
125,419512.506486914,179409.41199352723,1001913.6669828027
126,443005.49837280385,194624.4693343837,1046032.8278633358
127,487459.4282517222,202126.252924954,1065529.2199013205
128,550101.3236204279,220883.1445710536,1122476.383194183
129,586752.996041123,236550.760815427,1168536.7176111266
130,604845.4783558731,235457.56666501545,1197602.9385810962
131,610508.1098007596,239674.32150288086,1199123.1983549022
132,600774.981834506,241362.93995769843,1177891.1271695367
133,559255.5106112071,205959.51798275014,1032029.4240840329
134,478209.1564239062,173919.34349003265,876932.4829931294
135,457280.027670942,156523.51148897212,758462.7471464655
136,480070.0560086427,159452.18552152935,752907.6739844626
137,529525.091563978,161499.84021855108,758015.0595267828
138,546603.075321229,162590.53226488704,767727.3399809478
139,547061.3354905644,150890.97148215963,752467.3603341453
140,531530.2040929782,150357.93126083497,796304.691172504
141,509347.93430825614,161666.12280347227,827224.0144498632
142,486619.1988636173,157154.3476185064,876100.6268165503
143,439485.82522211625,159160.0949344271,907200.2609840472
144,408652.8671384018,155704.41903188569,914345.5688443187
145,401844.22981319786,157285.94751890816,932171.3048524025
146,395891.41113401146,159336.760192769,961998.1946915649
147,396419.9890672144,154200.63326739904,975175.8316902363
148,412516.4247931854,168150.9653864598,1015435.6861255233
149,423474.7700415414,187822.80824018578,1046013.7121681523
150,453403.9828899392,206353.67481186823,1078649.0094490617
151,495187.3744154511,211683.46665415206,1085950.911963338
152,533250.7641128722,220712.64973424817,1073096.541133557
153,565484.7480417265,223050.56360432628,1101338.6559388011
154,551852.3947517758,221920.71440079695,1110664.2654572858
155,554175.6728979093,237584.07761697937,1117229.50451971
156,572527.2131569842,239897.07563872286,1128374.4034861077
157,542709.7662429559,217770.28061801614,1065075.2896029681
158,520852.42793368,190308.18842554337,986989.944746884
159,495728.12527726847,173048.26203308205,899989.7560604926
160,523985.1900110651,170520.32440648833,887499.4868874368
161,561332.8308501159,172070.64865634788,869816.0030956606
162,572808.9110640743,176547.87494887685,842264.1293504981
163,540473.5844625192,157295.34643379346,812167.2530703635
164,518376.0245934195,147910.15003932297,800313.2870755667
165,488350.65104849194,154235.84590362175,798528.5546060611
166,468853.00535502157,148349.3931711103,820762.3417478483
167,403885.40815383894,140779.00313966692,816888.3746365269
168,375897.189047369,140391.14898518674,814282.9044258104
169,362302.70454918774,133939.0147118068,815297.6598608338
170,348109.4587285974,122767.94432108215,817591.5580470549
171,355958.6751573343,126802.51865389565,836201.0921986556
172,374526.1825954662,149316.19402959757,871114.0152332985
173,394531.8719032831,169814.87032528434,912477.3839070525
174,445091.12674892246,185020.0761035073,937284.3046379177
175,493036.3508042218,196441.79907979933,960861.9256421027
176,506837.42750432907,206377.4215026399,997914.1037329889
177,492064.8451752355,202556.99228868017,1025950.194173284
178,498131.3804095587,207803.1887477223,1028572.6091426394
