,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,104705,61385,10501,31020,119472,105792,167437,16327,103107,91130,581572,108541,0,16192,113045,0,0,0,0,0,128451,69787,21535
1,137156,80409,13755,40634,121341,107447,170056,20202,127579,112760,719610,134304,0,18874,131768,0,0,0,0,0,148261,76525,23614
2,181653,106497,18218,53817,121999,108029,170978,26716,168717,149119,951644,177609,0,20392,142366,0,0,0,0,0,199695,78910,24350
3,168196,98607,16868,49830,120833,106997,169344,24304,153486,135657,865734,161576,0,19322,134901,0,0,0,0,0,185185,74820,23088
4,120569,70685,12092,35720,118558,104983,166156,16055,101390,89613,571891,106734,0,15790,110239,0,0,0,0,0,130515,67089,20702
5,66010,38699,6620,19556,116671,103312,163511,9598,60615,53574,341899,63810,0,12244,85484,0,0,0,0,0,82554,61396,18946
6,173868,101932,17437,51510,119600,105905,167616,22490,142030,125532,801118,149516,0,17852,124639,0,0,0,0,0,169208,71823,22163
7,156882,91974,15733,46478,119892,106164,168025,22364,141233,124828,796623,148677,0,18046,125993,0,0,0,0,0,170860,70594,21784
8,125313,73467,12567,37125,119324,105661,167229,18812,118805,105005,670119,125067,0,16897,117971,0,0,0,0,0,146779,69505,21448
9,111408,65314,11173,33006,119277,105619,167163,17264,109028,96363,614969,114774,0,16695,116561,0,0,0,0,0,137406,68668,21190
10,58395,34235,5856,17300,117085,103679,164092,9426,59527,52612,335761,62664,0,12549,87615,0,0,0,0,0,79753,61179,18879
11,55543,32563,5570,16455,116041,102754,162628,8568,54113,47828,305226,56965,0,11470,80081,0,0,0,0,0,77539,59642,18404
12,70544,41357,7075,20899,116570,103223,163370,10713,67658,59799,381622,71224,0,12430,86783,0,0,0,0,0,93007,60626,18708
13,52705,30899,5285,15614,115965,102686,162521,8140,51406,45434,289954,54115,0,11404,79620,0,0,0,0,0,74115,58976,18199
14,67158,39372,6735,19896,116314,102996,163011,9811,61958,54761,349473,65223,0,12213,85264,0,0,0,0,0,87380,60561,18688
15,75869,44479,7609,22477,116982,103588,163948,10924,68986,60973,389116,72622,0,13246,92481,0,0,0,0,0,91761,63223,19509
16,81514,47788,8175,24149,116639,103283,163466,10811,68277,60346,385114,71875,0,12783,89246,0,0,0,0,0,91984,63614,19630
17,89555,52503,8981,26532,117376,103936,164499,13305,84025,74265,473941,88453,0,14175,98964,0,0,0,0,0,112065,63324,19541
18,102533,60111,10283,30377,117483,104031,164649,14843,93741,82852,528743,98682,0,14317,99958,0,0,0,0,0,118490,64336,19853
19,83894,49184,8413,24855,117902,104402,165236,13001,82103,72566,463099,86430,0,14081,98308,0,0,0,0,0,103356,68357,21094
20,141109,82727,14152,41805,119792,106075,167885,21072,133072,117615,750591,140086,0,18195,127033,0,0,0,0,0,155526,76743,23682
21,170994,100248,17149,50659,120662,106846,169105,25023,158022,139667,891322,166351,0,19152,133708,0,0,0,0,0,188311,79342,24484
22,162059,95009,16253,48012,120145,106388,168380,24658,155719,137631,878331,163927,0,19111,133425,0,0,0,0,0,186549,76607,23640
