,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,65328,38299,6551,19354,117094,103687,164104,10593,66896,59126,377329,70422,0,13146,91779,0,0,0,0,0,90474,62395,19254
1,82139,48155,8237,24335,118040,104525,165430,12596,79546,70306,448681,83739,0,14538,101499,0,0,0,0,0,100327,65878,20329
2,106311,62326,10662,31496,118391,104835,165922,16180,102180,90311,576347,107566,0,15311,106898,0,0,0,0,0,128778,67144,20719
3,98350,57659,9863,29137,117826,104334,165129,14769,93268,82434,526077,98184,0,14718,102755,0,0,0,0,0,120323,64864,20016
4,72114,42277,7232,21364,116588,103239,163395,10263,64817,57288,365602,68234,0,12824,89531,0,0,0,0,0,90040,60745,18745
5,43162,25304,4328,12787,115555,102324,161947,6756,42665,37709,240653,44914,0,10930,76310,0,0,0,0,0,64587,57764,17825
6,102407,60037,10270,30339,117217,103795,164276,13916,87884,77676,495709,92516,0,14003,97767,0,0,0,0,0,112582,63347,19548
7,92146,54022,9241,27299,117286,103857,164373,13717,86626,76564,488612,91192,0,14033,97973,0,0,0,0,0,112366,62616,19322
8,75248,44115,7546,22293,116994,103598,163964,11794,74486,65834,420136,78412,0,13433,93783,0,0,0,0,0,99269,62083,19158
9,67364,39493,6756,19957,116943,103552,163892,10857,68567,60602,386752,72181,0,13275,92682,0,0,0,0,0,93682,61564,18997
10,38960,22841,3907,11542,115764,102509,162241,6637,41913,37044,236410,44122,0,11086,77396,0,0,0,0,0,62933,57623,17781
11,37700,22102,3780,11169,115218,102025,161475,6204,39182,34631,221008,41247,0,10542,73598,0,0,0,0,0,61963,56780,17521
12,45853,26882,4598,13584,115493,102269,161860,7385,46639,41221,263067,49097,0,11058,77205,0,0,0,0,0,70355,57342,17695
13,35965,21085,3607,10655,115141,101957,161367,5964,37665,33290,212449,39650,0,10482,73184,0,0,0,0,0,60033,56538,17447
14,44210,25918,4433,13097,115371,102160,161689,6935,43798,38711,247045,46107,0,10943,76403,0,0,0,0,0,67801,57391,17710
15,48783,28599,4892,14452,115764,102509,162240,7498,47354,41854,267103,49850,0,11485,80186,0,0,0,0,0,69678,58789,18141
16,51911,30433,5206,15379,115545,102315,161933,7492,47314,41818,266873,49807,0,11259,78609,0,0,0,0,0,70022,59015,18211
17,56288,33000,5645,16676,115936,102661,162481,8782,55465,49022,312849,58388,0,11979,83634,0,0,0,0,0,80665,58815,18149
18,63370,37152,6355,18774,115989,102707,162555,9681,61140,54038,344858,64362,0,12072,84282,0,0,0,0,0,84274,59345,18313
19,52913,31021,5306,15676,116223,102915,162883,8585,54220,47922,305831,57078,0,11904,83113,0,0,0,0,0,75491,61482,18972
20,83842,49154,8408,24839,117235,103811,164302,13073,82560,72970,465679,86911,0,14160,98862,0,0,0,0,0,104669,65922,20342
21,100110,58691,10040,29659,117700,104223,164954,15158,95726,84607,539943,100772,0,14633,102164,0,0,0,0,0,121989,67348,20782
22,94897,55635,9517,28114,117412,103968,164549,14948,94399,83434,532456,99374,0,14596,101903,0,0,0,0,0,120947,65783,20299
23,93043,54548,9331,27565,117432,103986,164578,14727,93003,82200,524582,97905,0,14593,101883,0,0,0,0,0,117556,64749,19980
24,81502,47781,8173,24146,116883,103499,163808,11652,73586,65039,415063,77465,0,13157,91860,0,0,0,0,0,96306,62140,19175
25,83612,49019,8385,24771,116921,103534,163862,12425,78468,69354,442601,82604,0,13400,93552,0,0,0,0,0,101825,63134,19482
26,64123,37593,6431,18997,116490,103151,163257,9721,61394,54263,346295,64630,0,12601,87974,0,0,0,0,0,82241,61688,19036
27,86466,50692,8671,25616,117046,103644,164037,12848,81140,71715,457669,85417,0,13601,94958,0,0,0,0,0,104252,63286,19529
