,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,52366,30700,5251,15514,116528,103185,163311,9728,61433,54297,346515,64671,0,12489,87196,0,0,0,0,0,83946,60541,18682
1,62941,36900,6312,18647,116105,102810,162717,9133,57679,50979,325340,60719,0,12173,84987,0,0,0,0,0,81593,61361,18935
2,132690,77791,13307,39311,118674,105085,166318,18690,118034,104324,665771,124256,0,16740,116876,0,0,0,0,0,145230,72507,22374
3,158653,93012,15911,47003,119850,106127,167967,22824,144136,127394,812999,151733,0,18547,129488,0,0,0,0,0,173164,72925,22503
4,109245,64047,10956,32365,118411,104852,165949,16791,106041,93724,598126,111631,0,15674,109432,0,0,0,0,0,131898,68020,20990
5,76544,44875,7676,22677,118604,105023,166220,12768,80631,71266,454802,84881,0,14981,104591,0,0,0,0,0,102744,67647,20874
6,56141,32913,5630,16632,117366,103927,164485,9935,62742,55454,353894,66049,0,13053,91131,0,0,0,0,0,86274,62805,19380
7,70535,41352,7074,20896,117383,103942,164509,10863,68607,60637,386976,72223,0,13380,93411,0,0,0,0,0,92530,66072,20388
8,98723,57878,9901,29248,118164,104634,165604,15467,97680,86334,550963,102828,0,15124,105590,0,0,0,0,0,124215,67208,20739
9,77915,45679,7814,23083,117389,103947,164517,11937,75383,66627,425199,79356,0,13643,95252,0,0,0,0,0,100982,64425,19880
10,74853,43883,7507,22176,118395,104838,165927,13692,86466,76422,487712,91024,0,14770,103121,0,0,0,0,0,105238,67691,20888
11,63301,37111,6348,18753,118609,105027,166226,11974,75617,66833,426516,79602,0,14911,104102,0,0,0,0,0,94401,66425,20497
12,86636,50791,8688,25667,118098,104575,165511,13148,83036,73391,468364,87413,0,14720,102767,0,0,0,0,0,105574,66080,20391
13,127507,74753,12787,37775,119335,105670,167244,18618,117575,103917,663178,123772,0,16683,116475,0,0,0,0,0,142267,74082,22860
14,177045,103795,17756,52452,121833,107882,170745,27481,173547,153388,978886,182694,0,21360,149126,0,0,0,0,0,192081,79887,24652
