1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0722853634641105,0.0766301953389388,0.0714639381845339,0.1004100083186247,0.2026958686689256,0.1612762118683787,0.0924423725427629,0.1300910280941712,0.0967096339249834,0.0404238616355532,0.0228510998774373,0.0254576924227758,0.1812205529362826,0.1485351166363485,0.1068984220131459,0.0598383544854087,0.0535020254931225
0.190310568360307,0.2719382620986346,0.4880294979115764,0.2282694201066479,0.5105616089190714,0.4984414729522605,0.2050055940370222,0.2037749658556102,0.1713261623863326,0.042160851916002,0.1548246468298518,0.1039930646145912,0.5101733024517734,0.521490067240128,0.2704479886507229,0.101612048182414,0.2707738163361115
0.3084961974517196,0.3787382663656269,0.2704075602060038,0.2767852791473022,0.3936071653614543,0.318420341456059,0.1230340911472248,0.2289214033591064,0.2049422538681936,0.0713685271431012,0.2195873552248043,0.1976376804643809,0.39834507140529,0.416244176468193,0.1591626697443877,0.1601527320020246,0.2532414458465323
0.2337939993662089,0.2257626476816836,0.1911582248805453,0.2695261977825943,0.2908451651413677,0.2690367674364418,0.1443486950101783,0.2174438790686018,0.235685149694481,0.0749102658729076,0.2186108262912121,0.168145525698324,0.2676466160068503,0.3042078108349537,0.294908204322821,0.1928280483641258,0.2092241136903152
0.228244509980638,0.2130847833869784,0.2344844526288749,0.2497311751990736,0.2618755644703722,0.2593232498140769,0.1908364955315896,0.2133913462804469,0.2282556309934318,0.0917068129699837,0.1560139990902007,0.1246366795863969,0.2595675525810194,0.2589136481120354,0.2595337332835091,0.1963048740412128,0.2617619970293253
0.2130045806955935,0.1810168733162845,0.250599700742268,0.293505615744767,0.3095979868835653,0.2420635154888326,0.213753916116364,0.2862340914594622,0.2570016503352323,0.132228655279699,0.1616903975309086,0.1557877280813746,0.2463407424459409,0.2938151240486485,0.2960241320850566,0.2928067212267193,0.3022018719071606
0.3630626712797858,0.3624050722689997,0.3654646268786855,0.3685201189528699,0.3833551492659994,0.367095919153048,0.3570022216112021,0.3543488302032695,0.3539629240820323,0.1090530877059954,0.3595407139908286,0.1607447054310071,0.376631644044268,0.3716900970233927,0.3704658467872629,0.3646428087558654,0.3730639574334086
0.2315128630983682,0.2315602496391977,0.2411058768083975,0.2541384452190211,0.2606412900239358,0.2750642771641032,0.2907255767332415,0.1209974564667271,0.1718173503993945,0.1815104495980404,0.2217116049259885,0.0972240355319658,0.2457782812081515,0.3674679444316281,0.3460828814424622,0.3144846169375105,0.2673259100426201
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0192962456620946,0.0108760023099056,0.0192879372254378,0.0144707729856515,0.0300016230448735,0.0072877639702018,0.0206298947405114,0.0645043239082891,0.0247883376730014,0.0698979116636523,0.0127009896076744,0.0333188786333413,0.0271855029786784,0.0459407195917028,0.0199171666621942,0.0205679300351542,0.0441871992529887
0.0470193948052816,0.0411667979301353,0.0245412657065388,0.015718868605087,0.0333144722115728,0.0294347649673486,0.1271579193189481,0.107690443373184,0.0600898308476764,0.0285121003469248,0.0888105982456375,0.1172127704728264,0.0367135353466218,0.1428183376131515,0.092827940886128,0.0380988209004011,0.0804776172655513
0.062012248130988,0.0354868834412157,0.1999606418878133,0.0741069959007046,0.0664603887654778,0.0415856011183346,0.0583887912842813,0.0948051733728614,0.02791459880966,0.0348423136711611,0.054065265839351,0.1069060087299252,0.0542088825943132,0.1810335541430691,0.1561448876699657,0.0534718620421019,0.1517741385675151
0.0783068597437098,0.0828855693185623,0.1361231522702728,0.0597287228765569,0.1092497832747011,0.0386842193394062,0.0364282456218824,0.0851150987377445,0.0313453797093645,0.0578893627312251,0.0328103297255756,0.0546353333670268,0.145771636404309,0.242116946475033,0.2153307897476574,0.101119117507224,0.1114963701421704
