,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,34336,20130,3443,10172,115424,102208,161764,6556,41405,36595,233546,43587,0,11223,78357,0,0,0,0,0,63046,57141,17633
1,36347,21309,3645,10768,115415,102200,161751,6444,40698,35971,229558,42843,0,10895,76068,0,0,0,0,0,61796,57794,17834
2,41958,24598,4208,12430,115479,102256,161840,7013,44290,39146,249820,46625,0,11002,76815,0,0,0,0,0,67875,57408,17715
3,35636,20892,3574,10557,115242,102047,161509,5995,37861,33463,213558,39857,0,10613,74097,0,0,0,0,0,60837,56617,17471
4,31320,18362,3141,9279,115041,101869,161227,5434,34319,30333,193579,36128,0,10299,71902,0,0,0,0,0,56366,55998,17280
5,28141,16498,2822,8337,115014,101844,161188,5067,32003,28286,180517,33690,0,10054,70194,0,0,0,0,0,54239,55743,17201
6,31736,18606,3182,9402,115216,102024,161472,5622,35505,31381,200267,37376,0,10405,72644,0,0,0,0,0,58033,56238,17354
7,34171,20033,3427,10123,115209,102017,161462,5976,37741,33357,212877,39730,0,10607,74057,0,0,0,0,0,60068,56808,17530
8,45260,26534,4539,13409,115431,102214,161774,7118,44951,39729,253545,47320,0,11235,78442,0,0,0,0,0,68686,58071,17920
9,56100,32889,5626,16620,115887,102618,162413,8758,55308,48883,311964,58223,0,11871,82878,0,0,0,0,0,79309,59796,18452
10,56876,33344,5704,16850,116209,102903,162863,9458,59731,52793,336914,62879,0,12359,86288,0,0,0,0,0,82810,60218,18582
11,41034,24057,4115,12157,115512,102286,161887,6809,43004,38009,242565,45271,0,11047,77127,0,0,0,0,0,64751,57342,17695
12,35651,20901,3575,10562,115390,102178,161716,6264,39559,34964,223136,41645,0,10822,75560,0,0,0,0,0,61807,58371,18012
13,39455,23131,3957,11689,115901,102630,162431,7466,47151,41674,265959,49637,0,11786,82289,0,0,0,0,0,68994,59656,18409
14,41656,24421,4177,12341,116097,102804,162707,7317,46213,40845,260663,48648,0,11893,83030,0,0,0,0,0,68872,59786,18449
15,48544,28459,4868,14381,116410,103081,163146,8412,53128,46957,299671,55929,0,12217,85294,0,0,0,0,0,72673,61120,18860
16,71437,41881,7164,21164,117162,103747,164200,12029,75965,67141,428478,79969,0,13667,95417,0,0,0,0,0,96676,63488,19591
17,63102,36994,6328,18694,116598,103247,163409,10203,64437,56952,363456,67833,0,12700,88665,0,0,0,0,0,88945,61063,18843
18,49948,29283,5009,14798,115761,102506,162236,8032,50725,44833,286116,53399,0,11632,81212,0,0,0,0,0,73652,59150,18252
19,67104,39341,6730,19880,116517,103176,163296,10410,65740,58104,370809,69206,0,12610,88037,0,0,0,0,0,88108,61509,18980
20,69841,40945,7004,20691,116826,103449,163729,11352,71691,63364,404373,75470,0,13207,92210,0,0,0,0,0,94043,62354,19241
21,59807,35062,5998,17718,116512,103171,163288,9725,61419,54285,346436,64657,0,12418,86697,0,0,0,0,0,86802,61300,18916
22,57310,33599,5747,16979,116213,102906,162869,9320,58861,52023,332004,61963,0,12108,84535,0,0,0,0,0,82137,60447,18653
23,53714,31490,5387,15913,116024,102739,162605,8656,54669,48318,308359,57550,0,11990,83711,0,0,0,0,0,79317,60092,18543
24,62977,36921,6316,18657,116756,103387,163631,10092,63735,56332,359500,67095,0,12900,90062,0,0,0,0,0,84994,63299,19533
25,88664,51980,8892,26268,117446,103998,164598,13969,88220,77973,497607,92870,0,14320,99977,0,0,0,0,0,109851,64504,19905
26,70595,41387,7080,20914,117064,103660,164062,12250,77365,68378,436375,81442,0,13700,95648,0,0,0,0,0,101313,63826,19696
27,50189,29424,5033,14869,116419,103089,163159,8955,56557,49988,319011,59538,0,12163,84921,0,0,0,0,0,76624,61620,19015
28,63821,37416,6400,18907,116569,103222,163369,10150,64099,56653,361549,67477,0,12706,88707,0,0,0,0,0,86072,62859,19397
29,64195,37635,6438,19018,116782,103410,163667,10350,65366,57773,368695,68811,0,12807,89415,0,0,0,0,0,88819,63095,19470
30,60482,35458,6065,17918,116603,103252,163416,9798,61880,54692,349035,65142,0,12561,87695,0,0,0,0,0,85503,61833,19081
31,61064,35799,6124,18091,111955,99135,156901,9559,60369,53356,340509,63550,0,12109,84542,0,0,0,0,0,85393,59755,18439
32,51810,30374,5196,15349,111589,98811,156388,8405,53083,46917,299418,55881,0,11790,82311,0,0,0,0,0,77333,58676,18106
33,62121,36419,6230,18404,111603,98824,156409,9426,59529,52614,335775,62667,0,12003,83798,0,0,0,0,0,83173,59522,18367
34,75413,44212,7563,22342,112307,99448,157396,11158,70469,62283,397480,74183,0,12953,90433,0,0,0,0,0,94501,61589,19005
35,89993,52759,9025,26661,112882,99957,158201,13507,85299,75391,481131,89795,0,13849,96687,0,0,0,0,0,107785,63141,19484
36,82620,48437,8286,24477,112725,99818,157981,12008,75832,67023,427730,79829,0,13179,92012,0,0,0,0,0,100753,62032,19142
37,80713,47319,8094,23912,112666,99766,157899,12333,77889,68841,439332,81994,0,13286,92761,0,0,0,0,0,102396,61937,19113
38,78521,46034,7875,23263,112618,99723,157831,11898,75140,66412,423829,79101,0,13083,91340,0,0,0,0,0,98692,61478,18971
39,73965,43363,7418,21913,112526,99642,157703,11270,71175,62908,401464,74927,0,12841,89652,0,0,0,0,0,94500,61616,19014
40,68827,40351,6902,20391,112275,99419,157350,10732,67773,59901,382275,71345,0,12640,88245,0,0,0,0,0,91395,60977,18816
41,67416,39523,6761,19973,112095,99260,157098,10182,64303,56834,362701,67692,0,12399,86565,0,0,0,0,0,88453,60520,18675
