,Total electric load (kW),Total NG load (kW),Total fuel oil load (kW)
0,220374.7468119596,332357.834251334,467437.8367172074
1,243508.2471971993,309291.6078845102,461165.29836307507
2,208092.99348612112,310655.11946480384,496694.08499697316
3,199314.1593952971,314710.6803889304,492203.73540372954
4,209249.91897581576,345123.13691181573,541593.9721296041
5,226812.54059579602,400169.8731347171,613404.2979545918
6,254310.84597938074,443009.9274187688,646786.2336570546
7,302833.1917374692,471994.7052732787,671000.3026712023
8,361902.55943376326,514832.38945162494,724683.2948017243
9,366223.6962218573,521173.47449881345,775414.6817899931
10,363707.45758736116,536840.4965274015,795585.5235144339
11,374420.0989548096,561118.9521877703,802063.5872349883
12,380500.3966668241,540605.3702764141,780148.4240825463
13,370688.4035358973,464095.90931550536,660743.7583338635
14,351590.49502549414,410145.10293289745,563005.7746739199
15,376229.7604722091,361635.9947263367,483700.8007515117
16,391699.61714145483,376321.5059384219,482746.83811130095
17,451297.7729022352,363476.1622321739,457973.71449029737
18,481393.9071344166,331596.9167881294,459791.58845287556
19,473965.88187095785,324877.5257251615,472837.7273259836
20,415596.2808566987,404013.2428035511,547664.3076830107
21,375301.862759352,423082.04697957565,611852.8655617713
22,330789.7220145927,436085.56392961415,644913.4068558895
23,278336.57916706824,474067.818924195,721203.1694891098
24,240340.50383387378,493682.89615292085,745588.5790052703
25,231075.21115954584,503112.6454189905,782964.234597781
26,234781.05174598264,519632.08129272994,830745.2047903581
27,244373.53426205076,579702.7816516173,906661.3736609299
28,264985.6995290988,639995.5673032398,988209.270362852
29,299844.2284485224,707009.0976456163,1060312.547534967
30,350504.8444382376,786562.2755690264,1116505.9362679187
31,410091.5763116286,810490.0841330454,1135254.940120718
32,413618.2648693632,854226.643495114,1218419.6171628728
33,401818.9443279319,875918.6829183655,1273106.6895042742
34,403387.2315146428,885565.0143329251,1252457.3070795862
35,415330.5953466895,903516.2274000039,1256023.5404308003
36,399724.3652834246,862139.8210914374,1219749.788444019
37,373360.6115592956,729405.238290363,1045430.5986579891
38,331068.67326001124,600782.4237328351,866333.7972103482
39,341272.90110342385,499533.6732560329,703198.5526994859
40,382493.0345010168,479899.5977933105,641520.4351822229
41,436554.85093602614,443269.2205482446,591043.5289257823
42,468006.6725242882,448097.22702751483,630135.8297417408
43,462402.73409809166,449492.2977360675,654155.6681443296
44,409464.7915518268,457093.1460791241,656424.5484792438
45,386931.5141371984,507284.5612763296,695955.7931859243
46,333209.0730888698,483909.94405645505,711831.4338964236
47,273540.4978758379,460626.0917693735,699385.8474212474
48,226378.87153951725,454675.59877346427,667073.8212164444
49,216829.7550536051,417142.99420769024,661200.5850948374
50,208940.2232796857,416065.8161203645,676678.5833610344
51,215340.18550805424,412359.91300942004,641213.7151745425
52,230455.9804546914,414331.1222979533,676555.7984077563
53,265983.82075310475,476220.8398431335,713801.1298294817
54,307382.710030337,502970.5614111702,715106.4141113572
55,335228.11198243103,527116.3603059439,705123.6861504391
56,353166.3257544827,525816.6420088185,713367.3370701354
57,352644.2498144444,542591.8265037272,751587.7901613642
58,378770.9373366361,547372.4529045107,744379.1398844294
59,372722.58598083205,548897.468639099,742640.6270394184
60,358128.0688735753,538102.5130217487,753527.0519177855
61,339228.98359054263,502023.43424872454,722434.6603197219
62,337193.04215136456,477974.0169171038,707124.4583010653
63,360691.4951922936,481002.2114158587,704427.7798647603
64,389731.3876114447,481119.1621705308,695282.1487633549
65,449496.8913329885,479979.1311106329,661801.5623413436
66,488465.51537236257,468691.6337764075,672884.4263104595
67,460563.4958909746,458745.7837455433,670961.4627387506
68,457876.8385203381,421987.8127625655,628132.111142855
69,399089.50028751744,422063.9335086956,627887.8465026689
70,351323.07493042864,398433.440281134,623849.3820154245
71,271753.87238695926,387600.7198144682,595685.0833843459
72,242667.13017562008,382054.8452821462,567868.9785503587
73,216676.89480979138,354314.4599328535,558086.7475064904
74,212219.68460257043,331822.17891133967,545855.2645010586
75,211835.98053269886,342106.88917642966,537501.8471745027
76,231216.49713879806,345955.36908640806,555971.016884485
77,271712.64600447624,382310.1550855126,575066.579315666
78,298623.87320068787,437424.5589818117,597100.634148861
79,328315.3720802678,463822.22075837804,627556.7439780483
80,329229.31696428865,480954.8609933009,700251.1748609107
81,352002.27528860286,504448.0794553428,740809.8662513337
82,335217.99979935127,520685.45436845534,738792.0909753683
83,326663.68412130506,543273.4112853209,748070.9672025415
84,334950.09413875145,515041.5935927732,737184.1595703142
85,330047.0875708728,450724.5213491657,669907.005861121
86,321055.9534747974,406974.90260066616,596983.4358411307
87,320524.06422881066,359231.49049295916,509953.59096985747
