,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,177293,103941,17781,52525,25875,22912,36264,16941,106986,94559,603452,112625,0,14394,100491,0,0,0,0,0,102392,48813,15063
1,215255,126196,21588,63772,27672,24503,38781,22965,145031,128185,818045,152675,0,17426,121658,0,0,0,0,0,143522,55259,17052
2,211066,123740,21168,62531,27637,24472,38733,21860,138049,122014,778664,145325,0,16776,117122,0,0,0,0,0,139896,53473,16501
3,210871,123626,21148,62473,27086,23984,37960,20725,130882,115679,738236,137780,0,15620,109053,0,0,0,0,0,134732,49659,15324
4,200551,117575,20113,59416,26640,23590,37336,20093,126893,112154,715739,133581,0,15972,111509,0,0,0,0,0,127789,49298,15212
5,212456,124555,21307,62943,27091,23989,37967,22602,142737,126157,805103,150260,0,16372,114305,0,0,0,0,0,142482,51875,16008
6,266459,156215,26723,78942,29753,26346,41698,30850,194822,172192,1098891,205091,0,20575,143649,0,0,0,0,0,191127,61830,19080
7,224867,131832,22552,66620,28174,24948,39486,24975,157720,139399,889615,166033,0,18392,128409,0,0,0,0,0,160210,56047,17295
8,206302,120947,20690,61119,26719,23659,37446,21211,133952,118392,755553,141012,0,16395,114463,0,0,0,0,0,131295,51611,15926
9,242596,142225,24330,71872,27668,24500,38776,25117,158618,140193,894679,166978,0,17534,122413,0,0,0,0,0,160455,56214,17346
10,281479,165021,28229,83392,30130,26680,42227,32429,204796,181007,1155145,215590,0,21571,150601,0,0,0,0,0,197445,65003,20059
11,283253,166061,28407,83917,31352,27762,43939,34439,217491,192228,1226752,228954,0,22857,159575,0,0,0,0,0,213078,66915,20649
12,273125,160123,27392,80917,30838,27307,43219,32654,206219,182265,1163172,217088,0,21998,153578,0,0,0,0,0,206687,67272,20759
13,276934,162356,27774,82045,30403,26922,42609,30106,190126,168042,1072404,200148,0,21132,147533,0,0,0,0,0,196743,66617,20557
14,262499,153894,26326,77769,29248,25899,40990,28445,179635,158769,1013226,189103,0,19574,136655,0,0,0,0,0,187001,60344,18621
15,250771,147018,25150,74294,28543,25275,40002,26235,165682,146437,934527,174415,0,18441,128745,0,0,0,0,0,174884,55042,16985
16,256715,150503,25746,76055,29990,26556,42031,29117,183880,162521,1037174,193572,0,20416,142536,0,0,0,0,0,179289,64764,19985
17,240006,140707,24070,71105,28977,25659,40611,26167,165250,146055,932091,173960,0,19029,132851,0,0,0,0,0,169178,59716,18427
18,232454,136279,23313,68867,29174,25833,40886,25676,162151,143316,914610,170698,0,18571,129653,0,0,0,0,0,161454,64740,19978
19,268007,157123,26878,79401,31488,27882,44129,29124,183923,162559,1037413,193617,0,22076,154124,0,0,0,0,0,177320,69272,21376
20,406621,238387,40780,120467,32358,28652,45348,47181,297954,263344,1680602,313658,0,27153,189572,0,0,0,0,0,296089,74053,22851
21,350658,205578,35168,103887,31970,28309,44805,41841,264235,233542,1490411,278162,0,24913,173934,0,0,0,0,0,259547,70550,21770
22,263775,154642,26454,78147,29206,25861,40931,28602,180627,159646,1018822,190147,0,19324,134912,0,0,0,0,0,181974,59557,18378
23,198375,116300,19895,58771,26382,23361,36974,18657,117823,104137,664581,124034,0,14302,99850,0,0,0,0,0,115591,49943,15411
24,229970,134823,23064,68131,26743,23681,37480,22256,140550,124224,792768,147958,0,16088,112318,0,0,0,0,0,141716,53705,16572
25,255727,149924,25647,75762,28267,25031,39616,26492,167303,147870,943670,176121,0,18528,129353,0,0,0,0,0,172724,59325,18307
26,243077,142507,24378,72015,28533,25266,39988,25727,162469,143597,916406,171033,0,18597,129839,0,0,0,0,0,165426,60046,18529
27,246369,144437,24708,72990,28093,24876,39371,25267,159565,141030,900023,167975,0,18053,126039,0,0,0,0,0,156532,63272,19525
28,263766,154637,26453,78144,30258,26793,42406,27562,174057,153839,981766,183231,0,20445,142741,0,0,0,0,0,177576,64482,19898
29,269893,158228,27067,79959,28300,25059,39661,26545,167636,148164,945549,176472,0,18763,130995,0,0,0,0,0,169670,59760,18441
