,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,204006,119602,20460,60439,25286,22391,35438,19684,124310,109870,701169,130862,0,15306,106858,0,0,0,0,0,124368,48172,14865
1,226903,133025,22756,67223,26012,23034,36456,21949,138614,122513,781850,145920,0,16718,116721,0,0,0,0,0,140181,50662,15633
2,223852,131236,22450,66319,26346,23329,36923,22214,140287,123991,791285,147681,0,16497,115176,0,0,0,0,0,145021,49725,15344
3,215755,126489,21638,63920,26073,23087,36540,20893,131944,116618,744228,138898,0,16392,114440,0,0,0,0,0,132948,48425,14943
4,212529,124598,21314,62964,26258,23252,36801,20903,132005,116671,744572,138963,0,16585,115788,0,0,0,0,0,132012,50321,15528
5,196056,114941,19662,58084,25581,22652,35852,18371,116020,102544,654411,122135,0,14943,104328,0,0,0,0,0,116780,47402,14627
6,201077,117884,20166,59572,25541,22616,35795,18821,118860,105054,670429,125125,0,15031,104938,0,0,0,0,0,116002,47169,14555
7,186972,109615,18751,55393,25640,22704,35934,17382,109769,97019,619151,115555,0,15819,110444,0,0,0,0,0,110783,47009,14506
8,193680,113548,19424,57380,25441,22528,35655,18786,118636,104855,669162,124889,0,15209,106182,0,0,0,0,0,120191,48949,15105
9,234074,137229,23475,69347,26791,23723,37547,24400,154091,136193,869150,162213,0,17662,123308,0,0,0,0,0,153414,53678,16564
10,206253,120919,20685,61105,26909,23828,37712,21255,134228,118636,757111,141303,0,17020,118829,0,0,0,0,0,131647,50366,15542
11,193900,113676,19446,57445,26635,23585,37328,20301,128203,113311,723125,134960,0,16355,114187,0,0,0,0,0,120449,50775,15668
12,216677,127030,21730,64193,27247,24127,38186,22773,143816,127111,811194,151397,0,18305,127797,0,0,0,0,0,138943,53321,16454
13,195482,114604,19605,57914,25620,22686,35906,18806,118763,104967,669879,125022,0,15083,105305,0,0,0,0,0,118620,47145,14548
14,191197,112092,19175,56645,26299,23288,36858,18100,114305,101028,644738,120330,0,15438,107783,0,0,0,0,0,115871,48604,14998
15,179908,105473,18043,53300,26078,23092,36548,17569,110953,98065,625829,116801,0,15114,105523,0,0,0,0,0,109343,46703,14411
16,177538,104084,17805,52598,25429,22518,35639,16783,105989,93677,597828,111575,0,14423,100697,0,0,0,0,0,101266,48560,14985
17,196943,115461,19751,58347,26794,23726,37551,20368,128631,113690,725542,135411,0,17166,119845,0,0,0,0,0,123590,52994,16353
18,192384,112788,19294,56996,25864,22903,36248,18723,118239,104504,666924,124471,0,15628,109112,0,0,0,0,0,117734,47439,14639
19,202104,118486,20269,59876,26061,23077,36524,20003,126324,111651,712532,132983,0,15667,109384,0,0,0,0,0,126642,52262,16127
20,227664,133471,22832,67448,27039,23943,37894,22601,142733,126153,805083,150256,0,16790,117220,0,0,0,0,0,137348,54939,16953
21,228499,133961,22916,67696,26918,23836,37725,22993,145208,128341,819042,152861,0,17182,119956,0,0,0,0,0,144963,51776,15977
22,225520,132214,22617,66813,26452,23423,37071,21755,137390,121431,774944,144631,0,17377,121317,0,0,0,0,0,144079,50118,15465
23,211730,124129,21234,62727,25647,22710,35944,19974,126141,111489,711497,132790,0,15638,109178,0,0,0,0,0,129231,46089,14222
24,206004,120773,20660,61031,25501,22581,35739,19039,120239,106272,678206,126576,0,15022,104877,0,0,0,0,0,120643,47722,14726
25,217888,127740,21852,64552,26186,23188,36699,20980,132496,117105,747340,139479,0,16502,115211,0,0,0,0,0,132282,50904,15708
26,205031,120202,20562,60743,26088,23101,36562,19051,120314,106338,678628,126655,0,15640,109195,0,0,0,0,0,122765,48478,14959
27,204246,119742,20484,60510,25765,22814,36109,19779,124912,110402,704563,131496,0,15531,108433,0,0,0,0,0,121596,49340,15225
28,211319,123889,21193,62606,26609,23562,37292,20288,128120,113238,722661,134873,0,16708,116647,0,0,0,0,0,124001,51480,15886
29,186839,109537,18738,55353,25943,22972,36358,18063,114070,100820,643409,120082,0,15625,109087,0,0,0,0,0,110832,48624,15004
30,166636,97693,16712,49368,25399,22491,35597,14115,89140,78786,502796,93839,0,13500,94252,0,0,0,0,0,82343,46578,14373
31,164372,96365,16485,48697,25258,22366,35399,15801,99790,88198,562862,105049,0,13979,97596,0,0,0,0,0,94114,46650,14395
32,177163,103864,17767,52487,25402,22493,35600,17283,109143,96466,615623,114896,0,15054,105101,0,0,0,0,0,105587,47451,14642
33,209273,122689,20988,62000,25769,22818,36114,20851,131679,116384,742736,138620,0,16206,113143,0,0,0,0,0,129317,50173,15482
34,215111,126112,21573,63729,26971,23883,37800,22433,141671,125215,799094,149138,0,17779,124123,0,0,0,0,0,140775,54132,16704
35,202463,118697,20305,59982,25659,22721,35961,19168,121052,106991,682794,127433,0,15605,108949,0,0,0,0,0,123633,47015,14508
36,180705,105941,18123,53536,25199,22313,35315,17537,110749,97885,624681,116587,0,14209,99203,0,0,0,0,0,107366,45850,14148
37,174284,102176,17479,51634,24945,22089,34960,16514,104287,92173,588231,109784,0,13952,97410,0,0,0,0,0,99613,45526,14048
38,193487,113434,19405,57323,25265,22372,35408,18143,114578,101269,646274,120617,0,14723,102794,0,0,0,0,0,108314,47189,14561
39,174116,102078,17462,51584,25533,22610,35784,16825,106255,93912,599328,111855,0,14400,100535,0,0,0,0,0,101904,45579,14065
40,152477,89392,15292,45173,24360,21571,34140,14118,89161,78804,502911,93860,0,12888,89982,0,0,0,0,0,80791,44390,13698
41,229747,134692,23041,68065,28072,24858,39343,25804,162957,144028,919153,171546,0,18571,129659,0,0,0,0,0,154312,54743,16893
42,235915,138308,23660,69893,27804,24620,38967,26224,165608,146371,934108,174337,0,18901,131961,0,0,0,0,0,161001,55150,17018
43,182091,106753,18262,53947,25918,22950,36323,18091,114251,100980,644431,120273,0,15232,106341,0,0,0,0,0,109883,47810,14753
44,177284,103935,17780,52523,25520,22598,35766,16830,106289,93942,599520,111891,0,14911,104101,0,0,0,0,0,103083,48032,14822
45,154058,90318,15450,45641,24557,21745,34416,13699,86511,76462,487965,91071,0,13194,92113,0,0,0,0,0,78606,45982,14189
46,190202,111509,19075,56350,25558,22632,35819,18185,114845,101504,647779,120898,0,15556,108605,0,0,0,0,0,113892,49841,15380
