,Total electric load (kW),Total NG load (kW),Total fuel oil load (kW)
0,265185.34235142963,17959.897166863935,601674.843640982
1,255006.6988894821,19042.2024867633,617741.7447985291
2,260109.5128199973,20043.856485176657,656932.5832953361
3,263776.9773971961,24378.34068329584,664815.0841932094
4,280511.22401682567,29276.008027254476,718447.9820077949
5,303954.91764570307,38936.146880092674,757606.4499321907
6,331668.8441652201,42472.57543858975,793564.5815803253
7,375018.51904606505,47162.87545937157,827294.9363165391
8,416954.4044638172,41346.54277340659,870982.4838457798
9,455504.1018281221,44547.65583007063,911603.2489816181
10,470202.73417876643,42094.75512965015,972829.501906463
11,467395.5369224749,36095.69975106534,1019706.0639361985
12,495037.9947073418,39084.98662552521,1039887.4934675312
13,467558.62927141535,40229.21588192246,952398.821709578
14,431583.4685546558,33854.22118338426,786106.5222946542
15,460965.4952511512,28212.037377722605,597448.7860369015
16,460013.86644280766,27257.626943923184,635425.2413099213
17,474109.13053433597,34565.24548407584,601989.0304322133
18,505659.01569312357,35983.78703301261,609923.171533534
19,483511.3216617393,30423.479889548707,663877.9981511831
20,453131.935372666,35858.61285715258,739647.918424797
21,426368.03708444315,37837.04254167013,759265.7133216051
22,384969.9077113188,32052.483155836853,764239.768884697
23,362106.8316008083,31017.50738738526,556875.8272519119
24,332003.86084853474,23655.10411809485,488671.44013053196
25,315857.9825979913,14715.083172071234,376323.719380958
26,302001.61187458085,15096.885556257415,368457.9197545784
27,303591.4785267548,14525.752824066962,361267.8624547657
28,303082.7086095092,19699.6940493177,364637.56295580347
29,322865.8201552402,25034.716489429582,374622.29279826797
30,363419.62191737315,30969.20835548432,367449.0517861
31,386156.81645717606,26633.377655846056,358727.39251115464
32,395398.7712631148,27915.234931396484,344724.4043091194
33,397936.9321983043,25635.557357188485,339340.4766954054
34,404064.6606863007,19966.815367298645,353659.0185641457
35,400565.9489250214,23474.094977063065,370385.02103279263
36,400426.4020688656,23990.12825612868,395367.13761532796
37,398830.6855296149,22499.0900469464,383275.54088707955
