,Total electric load (kW),Total NG load (kW),Total fuel oil load (kW)
0,277309.3484585354,638997.5770068333,380651.73670025414
1,258684.16803411295,737369.3141178541,432618.18224751245
2,252060.8080390352,818982.8488315741,490144.9564828958
3,259247.07634697994,898137.9474261885,521870.16416966874
4,268356.30197888386,954843.8914177588,577624.8097972259
5,286052.29417536606,1035144.1120456638,646574.7220607627
6,315145.40657399024,1112724.7361514908,668060.8223963231
7,364065.1348547798,1175563.7478435512,678402.6006109681
8,461101.4855361873,1290507.9727160297,741225.5312032072
9,516106.20662145823,1402438.6607817824,769620.8359231466
10,500343.0776183038,1495159.032711672,801479.992252756
11,492423.1251416099,1472824.6494741265,852509.5391435467
12,488074.42631074256,1370337.4280102537,806730.5429901389
13,442230.5650914437,1075150.2541136807,650528.3292662587
14,404650.31833516515,833817.2770827983,489315.53871690034
15,400341.7222272633,631194.0776307756,377603.73720128345
16,443840.7550908638,643130.2745616686,341494.12721482426
17,498220.19193481875,600467.2032363807,317998.7099204329
18,513413.41111291386,619199.2696081698,316361.1322377866
19,519729.55379199644,618103.5943706637,333711.61756870855
20,477943.8704733786,673593.3151151338,353195.7493419338
21,440307.3897053348,695702.1837092277,379015.6830815304
22,386266.6666661537,693446.0438770237,390528.28884637525
23,290434.80111938034,647732.2608261906,365271.2340045916
24,245129.651755297,594507.3809857866,363028.0166772058
25,228725.59035863978,548672.8792494022,347492.4950511872
26,215326.4226080414,554983.2891528136,349985.41508494585
27,221234.2879711543,563049.7385920369,333381.2986756697
28,229788.58693514555,551314.5024135393,334612.82124476146
29,252400.41448628792,615788.0004360069,366093.54775217536
30,315497.1259710999,736909.4233443239,395807.4291874946
31,382247.92959116364,767213.9134973657,411829.8050466779
32,424261.3925496137,768631.9002464873,451301.45443952415
33,432571.58649681025,888978.9038954799,492061.47216514044
34,428692.28619344503,941226.7182194287,526789.4161547166
35,428781.9444737601,927763.1351727147,563539.101430895
36,430696.0720146224,1015156.8222302818,605704.2206691095
37,399552.9237769721,964907.566013719,606253.3636002275
38,387024.6840208891,830729.1950516173,531879.1907882539
39,395450.45138700935,781378.6361617795,497106.1512198005
40,429711.4985594693,841055.632360409,524375.7895812782
41,507370.9082577568,881036.4256694462,515467.54295060225
42,538957.9776573534,883380.561609086,527497.2997331095
43,528210.5267157311,939964.7153199849,519382.90113745775
44,513114.1729285207,973037.0918907105,526121.1872697691
45,488158.3236688543,1061017.1740629128,607010.4415256111
46,430511.59183104837,1108721.0495213482,659027.3945277751
47,334491.2922642796,1122782.5686596415,682306.7116437675
48,299059.90651369275,1061266.1530511884,688352.0684503617
49,279081.5837105864,1044011.830284124,691611.7273388044
50,274232.0205269318,1122131.7703654198,728253.9846617063
51,281624.3389794092,1232758.0531364677,758495.0963331143
52,295380.37623688544,1307139.0931888446,815202.4011560635
53,333744.1722979907,1393633.5915489064,884295.5134024143
54,392207.18713806133,1547753.0718969752,918003.1804474753
55,437844.6460801679,1607479.1706830908,932351.1219147642
56,460252.3644901602,1631826.6790855378,979278.1543762428
57,467076.15566471993,1715977.481101762,1020973.2903156347
58,481266.4750316483,1841972.9343781772,1087266.7891730256
59,486626.6128053455,1822645.5148271583,1131315.0283023664
60,499641.10535172914,1920123.0742295017,1173139.7986498524
61,462939.6248944094,1747701.7043280676,1106561.5092697213
62,445746.54942315497,1555447.2344715518,969948.7603422654
63,430348.67486029706,1446769.4606135965,907654.1979221685
64,507324.287437427,1519651.722487512,921677.4286825727
65,567781.5953804558,1600173.1363781884,959327.7281572778
66,617614.2705238092,1611792.697363856,994295.2559571598
67,584428.1314974135,1731933.3167902804,1025743.1664838184
68,574154.505716038,1893527.557942314,1133201.3117802672
69,545916.7131893007,1966030.0652257237,1229748.686419215
70,499162.5510563225,2089394.4836613538,1310372.2150562769
71,432982.1918789391,2115219.1712636044,1349201.4427843587
72,401265.9166217509,2092291.9273123657,1349152.290155112
73,386268.56854708894,2104202.8459549216,1380662.3383057334
74,378757.0438087985,2194579.0714654485,1405394.4442804954
75,390990.50374203915,2255701.031397379,1412557.4975741203
76,418173.04496375425,2312248.5417306633,1475743.4369015645
77,453413.354118481,2460812.2986945254,1568676.1312404089
78,513541.576589158,2605911.0763424574,1624046.5561176944
79,592452.7837912439,2685509.9149845764,1657865.6926058643
80,606788.2600933254,2727130.2496921117,1694221.8121005485
81,602059.8485998303,2741658.6235928317,1718608.4864054571
82,584118.784010469,2753182.0623413217,1754576.2225047578
83,572370.9196280753,2739771.08778905,1754751.4556012142
84,593513.169753776,2703077.4569958975,1748011.649872905
85,526327.2558748095,2432889.9477409776,1575440.8796474736
86,487217.4791654554,2109578.871122941,1370909.4396833582
87,468754.90885789396,1832675.5142841006,1182765.6736478426
88,507300.34701523965,1814228.4606725562,1125302.0654306803
89,564795.6364151357,1748939.2659495194,1110090.268146433
90,593485.7998079396,1733592.0006575251,1083690.372232624
91,610093.4705618658,1822109.422979341,1079219.120057946
92,562754.4707467249,1801762.0006087273,1076756.5071748204
93,524299.1922859789,1808822.7995749672,1111166.1038548714
94,466541.68447045534,1798055.5249516317,1125490.829912991
95,392480.5119475864,1771877.3323971196,1124570.9201871462
96,346262.2428127518,1678341.7181094545,1096623.0091230539
97,329933.29636758147,1647639.1657978748,1085395.3265121116
98,325965.5803890707,1708594.537002027,1094062.3409250553
99,332611.7980202392,1784606.7481514267,1101777.9472762144
100,346782.0909784437,1792097.1932249311,1132970.8310240563
101,380651.4799992104,1837910.6068960966,1159409.534603974
102,435993.43675976794,1926771.9347199462,1147701.0863431836
103,482530.2374039464,1934722.9516525303,1124651.5332354077
104,496094.8013269952,1849611.400466201,1136930.0840332238
105,496541.32657104754,1880000.1206456441,1137561.5120985291
106,499819.7247442317,1941111.6343045824,1169518.4531609737
107,497077.4216782156,1887866.8546914707,1183389.9827096027
108,503563.0674218024,1897715.4934032906,1191956.5755816812
109,460423.1160250759,1766344.1382671192,1093933.7451520208
110,430139.4066024875,1489977.2978909928,933257.6076239094
111,411638.92518477,1271842.0445792852,813607.8785344219
112,491180.5185085349,1285738.142290257,790656.2402629928
113,532846.9542791579,1284902.6107791655,789735.3490098021
114,564186.6369809447,1261889.615175334,768533.0829663208
115,561528.7760770351,1281487.773274763,770076.9399815142
116,540187.1510237092,1323276.0720718522,792652.3938849034
