,Total electric load (kW),Total NG load (kW),Total fuel oil load (kW)
0,1089243.385024335,489739.80267942953,537315.4575004239
1,1113396.9505406886,510774.81560779375,571836.7307449526
2,1122543.2782460793,513912.40930055716,582821.1097910496
3,1152267.7966166276,526222.3277534998,598593.349875174
4,1197834.6195567122,551859.9569012711,628137.5518125527
5,1241853.9374496427,580570.4032937185,646457.2862352838
6,1319538.1443348087,622425.7431529464,664723.6145524745
7,1421887.4040552478,645210.1406572809,687384.6368094771
8,1491531.475873079,651803.8680237962,688560.6631161051
9,1499136.0570068695,663879.0997146112,696747.8465639056
10,1532518.3373542684,684262.1139643154,706718.4245823064
11,1554416.8188106017,689488.3592353521,713486.4697311501
12,1542162.0263753098,695218.5185042014,725754.2127487329
13,1422626.2214585014,628103.7443635368,676819.4357380695
14,1300854.4403925494,581032.7822114014,632439.4697845323
15,1194224.2608476456,530560.2053979882,569547.0093192003
16,1204160.2137535429,516679.9942495325,550577.8129075846
17,1269380.8776172241,518059.1460628941,550594.4538626585
18,1270527.0894723467,487900.4266135189,535703.3090827771
19,1248643.9091563898,470907.87972544524,521573.22672227514
20,1236482.545720182,478035.4173091939,527889.5313903228
21,1217286.2164001544,502913.5597304123,518760.8651394498
22,1182333.8474770854,499551.7543127437,521281.4699172974
23,1088885.578631653,473350.9628175473,515049.6018729755
24,1071492.465576188,467924.9103959773,528129.8773711897
25,1058989.6700168897,454396.0052128733,534769.8996280625
26,1055172.2217739164,459506.8415878255,536036.0795871336
27,1049386.3689726035,457073.4496654682,534163.6873469471
28,1064431.5346188494,468737.12220056064,547878.827088993
29,1098679.6075933229,483913.70041979285,558020.4094192783
30,1163007.941531707,501768.8453002413,561737.738941504
31,1229217.5676099758,519838.86370629916,568421.6997121738
32,1232943.7353942748,539745.4918400038,571696.5381225133
33,1225369.9281426298,529731.6632128038,558143.6005535516
34,1189733.7425987835,537754.1556971655,541501.5288834939
35,1190460.9408693286,534817.4564380727,540267.8085470366
36,1144863.5420523176,507074.65541169676,530219.8783368459
37,1065105.3497060146,472980.5336389672,495263.7063310778
38,1024306.9700650295,434151.49610497843,487780.39026592625
39,960016.5355353883,404479.1952095032,453254.5658587213
40,995564.6030234332,411582.4411589189,447761.4465084258
41,1052261.0696830521,405315.63257460983,447592.5947794052
42,1096028.9846262087,392299.4286605359,425695.3308829685
