1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
0.705,0.341,0.467,0.467,0.705,0.705,0.705,0.705,0.705,0.552,0.81,0.81,0.81,0.81,0.326,0.326,0.326,0.326,0.326,0.326,0.326,0.326,0.326,0.326,0.326,0.326,0.505,0.505,0.505,0.505,0.737,0.737,0.737,0.737,0.737,0.737,0.737,0.737,0.737,0.737,0.737,0.737,0.737,0.737,0.81,0.81,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.419,0.419,0.419,0.419,0.419,0.81,0.81,0.81,0.81,0.314,0.314,0.314,0.314
0.66,0.365,0.473,0.473,0.66,0.66,0.66,0.66,0.66,0.557,0.81,0.81,0.81,0.81,0.382,0.382,0.382,0.382,0.382,0.382,0.382,0.382,0.382,0.382,0.382,0.382,0.655,0.655,0.655,0.655,0.695,0.695,0.695,0.695,0.695,0.695,0.695,0.695,0.695,0.695,0.695,0.695,0.695,0.695,0.81,0.81,0.808,0.808,0.808,0.808,0.808,0.808,0.808,0.808,0.43,0.43,0.43,0.43,0.43,0.81,0.81,0.81,0.81,0.375,0.375,0.375,0.375
0.545,0.396,0.428,0.428,0.545,0.545,0.545,0.545,0.545,0.511,0.781,0.781,0.781,0.781,0.472,0.472,0.472,0.472,0.472,0.472,0.472,0.472,0.472,0.472,0.472,0.472,0.81,0.81,0.81,0.81,0.695,0.695,0.695,0.695,0.695,0.695,0.695,0.695,0.695,0.695,0.695,0.695,0.695,0.695,0.81,0.81,0.803,0.803,0.803,0.803,0.803,0.803,0.803,0.803,0.421,0.421,0.421,0.421,0.421,0.724,0.724,0.724,0.81,0.392,0.392,0.392,0.392
0.495,0.487,0.449,0.449,0.495,0.495,0.495,0.495,0.495,0.404,0.81,0.81,0.81,0.81,0.512,0.512,0.512,0.512,0.512,0.512,0.512,0.512,0.512,0.512,0.512,0.512,0.81,0.81,0.81,0.81,0.684,0.684,0.684,0.684,0.684,0.684,0.684,0.684,0.684,0.684,0.684,0.684,0.684,0.684,0.81,0.81,0.805,0.805,0.805,0.805,0.805,0.805,0.805,0.805,0.446,0.446,0.446,0.446,0.446,0.81,0.81,0.81,0.81,0.447,0.447,0.447,0.447
0.568,0.468,0.398,0.398,0.568,0.568,0.568,0.568,0.568,0.416,0.81,0.81,0.81,0.81,0.543,0.543,0.543,0.543,0.543,0.543,0.543,0.543,0.543,0.543,0.543,0.543,0.81,0.81,0.81,0.81,0.655,0.655,0.655,0.655,0.655,0.655,0.655,0.655,0.655,0.655,0.655,0.655,0.655,0.655,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.43,0.43,0.43,0.43,0.43,0.81,0.81,0.81,0.81,0.41,0.41,0.41,0.41
0.672,0.426,0.501,0.501,0.672,0.672,0.672,0.672,0.672,0.397,0.809,0.809,0.809,0.809,0.566,0.566,0.566,0.566,0.566,0.566,0.566,0.566,0.566,0.566,0.566,0.566,0.81,0.81,0.81,0.81,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.717,0.81,0.81,0.792,0.792,0.792,0.792,0.792,0.792,0.792,0.792,0.433,0.433,0.433,0.433,0.433,0.81,0.81,0.81,0.807,0.274,0.274,0.274,0.274
0.556,0.408,0.489,0.489,0.556,0.556,0.556,0.556,0.556,0.318,0.81,0.81,0.81,0.81,0.614,0.614,0.614,0.614,0.614,0.614,0.614,0.614,0.614,0.614,0.614,0.614,0.81,0.81,0.81,0.81,0.664,0.664,0.664,0.664,0.664,0.664,0.664,0.664,0.664,0.664,0.664,0.664,0.664,0.664,0.806,0.806,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.409,0.409,0.409,0.409,0.409,0.81,0.81,0.81,0.81,0.244,0.244,0.244,0.244
0.43,0.393,0.436,0.436,0.43,0.43,0.43,0.43,0.43,0.346,0.81,0.81,0.81,0.81,0.624,0.624,0.624,0.624,0.624,0.624,0.624,0.624,0.624,0.624,0.624,0.624,0.81,0.81,0.81,0.81,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.75,0.75,0.782,0.782,0.782,0.782,0.782,0.782,0.782,0.782,0.398,0.398,0.398,0.398,0.398,0.81,0.81,0.81,0.81,0.258,0.258,0.258,0.258
0.467,0.486,0.37,0.37,0.467,0.467,0.467,0.467,0.467,0.551,0.81,0.81,0.81,0.81,0.663,0.663,0.663,0.663,0.663,0.663,0.663,0.663,0.663,0.663,0.663,0.663,0.81,0.81,0.81,0.81,0.726,0.726,0.726,0.726,0.726,0.726,0.726,0.726,0.726,0.726,0.726,0.726,0.726,0.726,0.761,0.761,0.787,0.787,0.787,0.787,0.787,0.787,0.787,0.787,0.432,0.432,0.432,0.432,0.432,0.81,0.81,0.81,0.81,0.395,0.395,0.395,0.395
0.567,0.625,0.546,0.546,0.567,0.567,0.567,0.567,0.567,0.485,0.804,0.804,0.804,0.804,0.631,0.631,0.631,0.631,0.631,0.631,0.631,0.631,0.631,0.631,0.631,0.631,0.81,0.81,0.81,0.81,0.644,0.644,0.644,0.644,0.644,0.644,0.644,0.644,0.644,0.644,0.644,0.644,0.644,0.644,0.737,0.737,0.768,0.768,0.768,0.768,0.768,0.768,0.768,0.768,0.529,0.529,0.529,0.529,0.529,0.81,0.81,0.81,0.791,0.413,0.413,0.413,0.413
0.552,0.584,0.573,0.573,0.552,0.552,0.552,0.552,0.552,0.605,0.802,0.802,0.802,0.802,0.656,0.656,0.656,0.656,0.656,0.656,0.656,0.656,0.656,0.656,0.656,0.656,0.81,0.81,0.81,0.81,0.714,0.714,0.714,0.714,0.714,0.714,0.714,0.714,0.714,0.714,0.714,0.714,0.714,0.714,0.649,0.649,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.6,0.6,0.6,0.6,0.6,0.81,0.81,0.81,0.786,0.476,0.476,0.476,0.476
0.605,0.667,0.667,0.667,0.605,0.605,0.605,0.605,0.605,0.696,0.802,0.802,0.802,0.802,0.653,0.653,0.653,0.653,0.653,0.653,0.653,0.653,0.653,0.653,0.653,0.653,0.81,0.81,0.81,0.81,0.688,0.688,0.688,0.688,0.688,0.688,0.688,0.688,0.688,0.688,0.688,0.688,0.688,0.688,0.674,0.674,0.789,0.789,0.789,0.789,0.789,0.789,0.789,0.789,0.666,0.666,0.666,0.666,0.666,0.8,0.8,0.8,0.81,0.46,0.46,0.46,0.46
