1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
0.281,0.213,0.082,0.082,0.281,0.281,0.281,0.281,0.281,0.121,0.173,0.173,0.173,0.173,0.302,0.302,0.302,0.302,0.302,0.302,0.302,0.302,0.302,0.302,0.302,0.302,0.054,0.054,0.054,0.054,0.483,0.483,0.483,0.483,0.483,0.483,0.483,0.483,0.483,0.483,0.483,0.483,0.483,0.483,0.154,0.154,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.124,0.144,0.144,0.144,0.144,0.144,0.241,0.241,0.241,0.049,0.087,0.087,0.087,0.087
0.171,0.289,0.133,0.133,0.171,0.171,0.171,0.171,0.171,0.21,0.274,0.274,0.274,0.274,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.167,0.167,0.167,0.167,0.419,0.419,0.419,0.419,0.419,0.419,0.419,0.419,0.419,0.419,0.419,0.419,0.419,0.419,0.167,0.167,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.105,0.21,0.21,0.21,0.21,0.21,0.305,0.305,0.305,0.055,0.129,0.129,0.129,0.129
0.137,0.213,0.077,0.077,0.137,0.137,0.137,0.137,0.137,0.199,0.282,0.282,0.282,0.282,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.346,0.346,0.346,0.346,0.369,0.369,0.369,0.369,0.369,0.369,0.369,0.369,0.369,0.369,0.369,0.369,0.369,0.369,0.071,0.071,0.101,0.101,0.101,0.101,0.101,0.101,0.101,0.101,0.168,0.168,0.168,0.168,0.168,0.349,0.349,0.349,0.112,0.058,0.058,0.058,0.058
0.125,0.186,0.094,0.094,0.125,0.125,0.125,0.125,0.125,0.137,0.167,0.167,0.167,0.167,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.375,0.375,0.375,0.375,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.06,0.06,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.135,0.135,0.135,0.135,0.135,0.17,0.17,0.17,0.168,0.039,0.039,0.039,0.039
0.143,0.142,0.147,0.147,0.143,0.143,0.143,0.143,0.143,0.171,0.267,0.267,0.267,0.267,0.403,0.403,0.403,0.403,0.403,0.403,0.403,0.403,0.403,0.403,0.403,0.403,0.227,0.227,0.227,0.227,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.022,0.022,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.155,0.155,0.155,0.155,0.155,0.368,0.368,0.368,0.22,0.113,0.113,0.113,0.113
0.277,0.172,0.124,0.124,0.277,0.277,0.277,0.277,0.277,0.162,0.237,0.237,0.237,0.237,0.458,0.458,0.458,0.458,0.458,0.458,0.458,0.458,0.458,0.458,0.458,0.458,0.301,0.301,0.301,0.301,0.333,0.333,0.333,0.333,0.333,0.333,0.333,0.333,0.333,0.333,0.333,0.333,0.333,0.333,0.221,0.221,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.141,0.141,0.141,0.141,0.141,0.262,0.262,0.262,0.239,0.109,0.109,0.109,0.109
0.144,0.164,0.214,0.214,0.144,0.144,0.144,0.144,0.144,0.158,0.265,0.265,0.265,0.265,0.459,0.459,0.459,0.459,0.459,0.459,0.459,0.459,0.459,0.459,0.459,0.459,0.188,0.188,0.188,0.188,0.322,0.322,0.322,0.322,0.322,0.322,0.322,0.322,0.322,0.322,0.322,0.322,0.322,0.322,0.375,0.375,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.152,0.152,0.152,0.152,0.152,0.394,0.394,0.394,0.172,0.08,0.08,0.08,0.08
0.374,0.209,0.203,0.203,0.374,0.374,0.374,0.374,0.374,0.162,0.275,0.275,0.275,0.275,0.507,0.507,0.507,0.507,0.507,0.507,0.507,0.507,0.507,0.507,0.507,0.507,0.395,0.395,0.395,0.395,0.217,0.217,0.217,0.217,0.217,0.217,0.217,0.217,0.217,0.217,0.217,0.217,0.217,0.217,0.229,0.229,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.171,0.171,0.171,0.171,0.171,0.364,0.364,0.364,0.11,0.066,0.066,0.066,0.066
0.439,0.228,0.207,0.207,0.439,0.439,0.439,0.439,0.439,0.237,0.187,0.187,0.187,0.187,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.363,0.363,0.363,0.363,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.267,0.267,0.073,0.073,0.073,0.073,0.073,0.073,0.073,0.073,0.23,0.23,0.23,0.23,0.23,0.117,0.117,0.117,0.119,0.109,0.109,0.109,0.109
0.211,0.243,0.209,0.209,0.211,0.211,0.211,0.211,0.211,0.231,0.195,0.195,0.195,0.195,0.563,0.563,0.563,0.563,0.563,0.563,0.563,0.563,0.563,0.563,0.563,0.563,0.318,0.318,0.318,0.318,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.278,0.278,0.117,0.117,0.117,0.117,0.117,0.117,0.117,0.117,0.226,0.226,0.226,0.226,0.226,0.317,0.317,0.317,0.042,0.129,0.129,0.129,0.129
0.017,0.291,0.254,0.254,0.017,0.017,0.017,0.017,0.017,0.239,0.257,0.257,0.257,0.257,0.533,0.533,0.533,0.533,0.533,0.533,0.533,0.533,0.533,0.533,0.533,0.533,0.449,0.449,0.449,0.449,0.266,0.266,0.266,0.266,0.266,0.266,0.266,0.266,0.266,0.266,0.266,0.266,0.266,0.266,0.241,0.241,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.223,0.223,0.223,0.223,0.223,0.357,0.357,0.357,0.194,0.2,0.2,0.2,0.2
