1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
0.435,0.588,0.57,0.57,0.435,0.435,0.435,0.435,0.435,0.717,0.71,0.71,0.71,0.71,0.757,0.757,0.757,0.757,0.757,0.757,0.757,0.757,0.757,0.757,0.757,0.757,0.81,0.81,0.81,0.81,0.597,0.597,0.597,0.597,0.597,0.597,0.597,0.597,0.597,0.597,0.597,0.597,0.597,0.597,0.699,0.699,0.736,0.736,0.736,0.736,0.736,0.736,0.736,0.736,0.574,0.574,0.574,0.574,0.574,0.746,0.746,0.746,0.73,0.38,0.38,0.38,0.38
0.385,0.622,0.585,0.585,0.385,0.385,0.385,0.385,0.385,0.634,0.682,0.682,0.682,0.682,0.757,0.757,0.757,0.757,0.757,0.757,0.757,0.757,0.757,0.757,0.757,0.757,0.81,0.81,0.81,0.81,0.553,0.553,0.553,0.553,0.553,0.553,0.553,0.553,0.553,0.553,0.553,0.553,0.553,0.553,0.707,0.707,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.755,0.563,0.563,0.563,0.563,0.563,0.746,0.746,0.746,0.62,0.43,0.43,0.43,0.43
0.435,0.654,0.658,0.658,0.435,0.435,0.435,0.435,0.435,0.657,0.718,0.718,0.718,0.718,0.738,0.738,0.738,0.738,0.738,0.738,0.738,0.738,0.738,0.738,0.738,0.738,0.81,0.81,0.81,0.81,0.595,0.595,0.595,0.595,0.595,0.595,0.595,0.595,0.595,0.595,0.595,0.595,0.595,0.595,0.753,0.753,0.771,0.771,0.771,0.771,0.771,0.771,0.771,0.771,0.592,0.592,0.592,0.592,0.592,0.726,0.726,0.726,0.69,0.331,0.331,0.331,0.331
0.376,0.625,0.626,0.626,0.376,0.376,0.376,0.376,0.376,0.602,0.71,0.71,0.71,0.71,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.81,0.81,0.81,0.81,0.586,0.586,0.586,0.586,0.586,0.586,0.586,0.586,0.586,0.586,0.586,0.586,0.586,0.586,0.763,0.763,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.564,0.564,0.564,0.564,0.564,0.809,0.809,0.809,0.597,0.293,0.293,0.293,0.293
0.399,0.605,0.438,0.438,0.399,0.399,0.399,0.399,0.399,0.542,0.717,0.717,0.717,0.717,0.698,0.698,0.698,0.698,0.698,0.698,0.698,0.698,0.698,0.698,0.698,0.698,0.81,0.81,0.81,0.81,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.738,0.738,0.714,0.714,0.714,0.714,0.714,0.714,0.714,0.714,0.509,0.509,0.509,0.509,0.509,0.709,0.709,0.709,0.771,0.289,0.289,0.289,0.289
0.385,0.64,0.398,0.398,0.385,0.385,0.385,0.385,0.385,0.642,0.689,0.689,0.689,0.689,0.702,0.702,0.702,0.702,0.702,0.702,0.702,0.702,0.702,0.702,0.702,0.702,0.81,0.81,0.81,0.81,0.617,0.617,0.617,0.617,0.617,0.617,0.617,0.617,0.617,0.617,0.617,0.617,0.617,0.617,0.775,0.775,0.683,0.683,0.683,0.683,0.683,0.683,0.683,0.683,0.512,0.512,0.512,0.512,0.512,0.67,0.67,0.67,0.721,0.313,0.313,0.313,0.313
0.397,0.657,0.504,0.504,0.397,0.397,0.397,0.397,0.397,0.505,0.712,0.712,0.712,0.712,0.694,0.694,0.694,0.694,0.694,0.694,0.694,0.694,0.694,0.694,0.694,0.694,0.81,0.81,0.81,0.81,0.493,0.493,0.493,0.493,0.493,0.493,0.493,0.493,0.493,0.493,0.493,0.493,0.493,0.493,0.779,0.779,0.741,0.741,0.741,0.741,0.741,0.741,0.741,0.741,0.514,0.514,0.514,0.514,0.514,0.708,0.708,0.708,0.785,0.27,0.27,0.27,0.27
0.411,0.552,0.568,0.568,0.411,0.411,0.411,0.411,0.411,0.557,0.639,0.639,0.639,0.639,0.691,0.691,0.691,0.691,0.691,0.691,0.691,0.691,0.691,0.691,0.691,0.691,0.81,0.81,0.81,0.81,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.717,0.717,0.731,0.731,0.731,0.731,0.731,0.731,0.731,0.731,0.507,0.507,0.507,0.507,0.507,0.601,0.601,0.601,0.711,0.357,0.357,0.357,0.357
0.525,0.493,0.487,0.487,0.525,0.525,0.525,0.525,0.525,0.5,0.651,0.651,0.651,0.651,0.711,0.711,0.711,0.711,0.711,0.711,0.711,0.711,0.711,0.711,0.711,0.711,0.81,0.81,0.81,0.81,0.521,0.521,0.521,0.521,0.521,0.521,0.521,0.521,0.521,0.521,0.521,0.521,0.521,0.521,0.722,0.722,0.654,0.654,0.654,0.654,0.654,0.654,0.654,0.654,0.438,0.438,0.438,0.438,0.438,0.598,0.598,0.598,0.682,0.364,0.364,0.364,0.364
0.579,0.596,0.567,0.567,0.579,0.579,0.579,0.579,0.579,0.665,0.685,0.685,0.685,0.685,0.708,0.708,0.708,0.708,0.708,0.708,0.708,0.708,0.708,0.708,0.708,0.708,0.81,0.81,0.81,0.81,0.583,0.583,0.583,0.583,0.583,0.583,0.583,0.583,0.583,0.583,0.583,0.583,0.583,0.583,0.586,0.586,0.654,0.654,0.654,0.654,0.654,0.654,0.654,0.654,0.559,0.559,0.559,0.559,0.559,0.698,0.698,0.698,0.665,0.393,0.393,0.393,0.393
