1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
0.669,0.347,0.514,0.514,0.669,0.669,0.669,0.669,0.669,0.549,0.765,0.765,0.765,0.765,0.386,0.386,0.386,0.386,0.386,0.386,0.386,0.386,0.386,0.386,0.386,0.386,0.576,0.576,0.576,0.576,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.589,0.589,0.476,0.476,0.476,0.476,0.476,0.476,0.476,0.476,0.419,0.419,0.419,0.419,0.419,0.8,0.8,0.8,0.685,0.345,0.345,0.345,0.345
0.578,0.383,0.496,0.496,0.578,0.578,0.578,0.578,0.578,0.494,0.707,0.707,0.707,0.707,0.453,0.453,0.453,0.453,0.453,0.453,0.453,0.453,0.453,0.453,0.453,0.453,0.636,0.636,0.636,0.636,0.586,0.586,0.586,0.586,0.586,0.586,0.586,0.586,0.586,0.586,0.586,0.586,0.586,0.586,0.639,0.639,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.407,0.407,0.407,0.407,0.407,0.596,0.596,0.596,0.713,0.291,0.291,0.291,0.291
0.532,0.374,0.464,0.464,0.532,0.532,0.532,0.532,0.532,0.481,0.792,0.792,0.792,0.792,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.65,0.65,0.65,0.65,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.781,0.781,0.557,0.557,0.557,0.557,0.557,0.557,0.557,0.557,0.387,0.387,0.387,0.387,0.387,0.804,0.804,0.804,0.787,0.31,0.31,0.31,0.31
0.479,0.471,0.425,0.425,0.479,0.479,0.479,0.479,0.479,0.442,0.793,0.793,0.793,0.793,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.589,0.589,0.589,0.589,0.552,0.552,0.552,0.552,0.552,0.552,0.552,0.552,0.552,0.552,0.552,0.552,0.552,0.552,0.793,0.793,0.599,0.599,0.599,0.599,0.599,0.599,0.599,0.599,0.417,0.417,0.417,0.417,0.417,0.796,0.796,0.796,0.787,0.294,0.294,0.294,0.294
0.505,0.407,0.513,0.513,0.505,0.505,0.505,0.505,0.505,0.492,0.761,0.761,0.761,0.761,0.546,0.546,0.546,0.546,0.546,0.546,0.546,0.546,0.546,0.546,0.546,0.546,0.553,0.553,0.553,0.553,0.541,0.541,0.541,0.541,0.541,0.541,0.541,0.541,0.541,0.541,0.541,0.541,0.541,0.541,0.732,0.732,0.604,0.604,0.604,0.604,0.604,0.604,0.604,0.604,0.439,0.439,0.439,0.439,0.439,0.81,0.81,0.81,0.662,0.289,0.289,0.289,0.289
0.455,0.314,0.434,0.434,0.455,0.455,0.455,0.455,0.455,0.486,0.751,0.751,0.751,0.751,0.602,0.602,0.602,0.602,0.602,0.602,0.602,0.602,0.602,0.602,0.602,0.602,0.755,0.755,0.755,0.755,0.616,0.616,0.616,0.616,0.616,0.616,0.616,0.616,0.616,0.616,0.616,0.616,0.616,0.616,0.727,0.727,0.556,0.556,0.556,0.556,0.556,0.556,0.556,0.556,0.384,0.384,0.384,0.384,0.384,0.81,0.81,0.81,0.634,0.231,0.231,0.231,0.231
0.502,0.31,0.34,0.34,0.502,0.502,0.502,0.502,0.502,0.33,0.751,0.751,0.751,0.751,0.585,0.585,0.585,0.585,0.585,0.585,0.585,0.585,0.585,0.585,0.585,0.585,0.723,0.723,0.723,0.723,0.607,0.607,0.607,0.607,0.607,0.607,0.607,0.607,0.607,0.607,0.607,0.607,0.607,0.607,0.708,0.708,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.31,0.31,0.31,0.31,0.31,0.81,0.81,0.81,0.633,0.204,0.204,0.204,0.204
0.534,0.263,0.303,0.303,0.534,0.534,0.534,0.534,0.534,0.394,0.76,0.76,0.76,0.76,0.577,0.577,0.577,0.577,0.577,0.577,0.577,0.577,0.577,0.577,0.577,0.577,0.708,0.708,0.708,0.708,0.598,0.598,0.598,0.598,0.598,0.598,0.598,0.598,0.598,0.598,0.598,0.598,0.598,0.598,0.618,0.618,0.588,0.588,0.588,0.588,0.588,0.588,0.588,0.588,0.303,0.303,0.303,0.303,0.303,0.81,0.81,0.81,0.662,0.191,0.191,0.191,0.191
0.452,0.359,0.306,0.306,0.452,0.452,0.452,0.452,0.452,0.366,0.754,0.754,0.754,0.754,0.602,0.602,0.602,0.602,0.602,0.602,0.602,0.602,0.602,0.602,0.602,0.602,0.696,0.696,0.696,0.696,0.562,0.562,0.562,0.562,0.562,0.562,0.562,0.562,0.562,0.562,0.562,0.562,0.562,0.562,0.638,0.638,0.676,0.676,0.676,0.676,0.676,0.676,0.676,0.676,0.328,0.328,0.328,0.328,0.328,0.81,0.81,0.81,0.642,0.21,0.21,0.21,0.21
0.369,0.323,0.403,0.403,0.369,0.369,0.369,0.369,0.369,0.318,0.72,0.72,0.72,0.72,0.603,0.603,0.603,0.603,0.603,0.603,0.603,0.603,0.603,0.603,0.603,0.603,0.617,0.617,0.617,0.617,0.573,0.573,0.573,0.573,0.573,0.573,0.573,0.573,0.573,0.573,0.573,0.573,0.573,0.573,0.802,0.802,0.659,0.659,0.659,0.659,0.659,0.659,0.659,0.659,0.346,0.346,0.346,0.346,0.346,0.749,0.749,0.749,0.607,0.211,0.211,0.211,0.211
