1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
0.656,0.585,0.633,0.633,0.656,0.656,0.656,0.656,0.656,0.735,0.809,0.809,0.809,0.809,0.747,0.747,0.747,0.747,0.747,0.747,0.747,0.747,0.747,0.747,0.747,0.747,0.81,0.81,0.81,0.81,0.749,0.749,0.749,0.749,0.749,0.749,0.749,0.749,0.749,0.749,0.749,0.749,0.749,0.749,0.81,0.81,0.796,0.796,0.796,0.796,0.796,0.796,0.796,0.796,0.646,0.646,0.646,0.646,0.646,0.81,0.81,0.81,0.81,0.638,0.638,0.638,0.638
0.678,0.571,0.656,0.656,0.678,0.678,0.678,0.678,0.678,0.666,0.806,0.806,0.806,0.806,0.752,0.752,0.752,0.752,0.752,0.752,0.752,0.752,0.752,0.752,0.752,0.752,0.81,0.81,0.81,0.81,0.787,0.787,0.787,0.787,0.787,0.787,0.787,0.787,0.787,0.787,0.787,0.787,0.787,0.787,0.81,0.81,0.799,0.799,0.799,0.799,0.799,0.799,0.799,0.799,0.582,0.582,0.582,0.582,0.582,0.799,0.799,0.799,0.81,0.499,0.499,0.499,0.499
0.602,0.659,0.583,0.583,0.602,0.602,0.602,0.602,0.602,0.629,0.809,0.809,0.809,0.809,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.81,0.81,0.81,0.81,0.761,0.761,0.761,0.761,0.761,0.761,0.761,0.761,0.761,0.761,0.761,0.761,0.761,0.761,0.81,0.81,0.783,0.783,0.783,0.783,0.783,0.783,0.783,0.783,0.609,0.609,0.609,0.609,0.609,0.81,0.81,0.81,0.808,0.464,0.464,0.464,0.464
0.506,0.454,0.487,0.487,0.506,0.506,0.506,0.506,0.506,0.662,0.81,0.81,0.81,0.81,0.713,0.713,0.713,0.713,0.713,0.713,0.713,0.713,0.713,0.713,0.713,0.713,0.81,0.81,0.81,0.81,0.769,0.769,0.769,0.769,0.769,0.769,0.769,0.769,0.769,0.769,0.769,0.769,0.769,0.769,0.81,0.81,0.796,0.796,0.796,0.796,0.796,0.796,0.796,0.796,0.518,0.518,0.518,0.518,0.518,0.81,0.81,0.81,0.81,0.49,0.49,0.49,0.49
0.57,0.673,0.696,0.696,0.57,0.57,0.57,0.57,0.57,0.75,0.81,0.81,0.81,0.81,0.784,0.784,0.784,0.784,0.784,0.784,0.784,0.784,0.784,0.784,0.784,0.784,0.81,0.81,0.81,0.81,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.81,0.81,0.796,0.796,0.796,0.796,0.796,0.796,0.796,0.796,0.668,0.668,0.668,0.668,0.668,0.81,0.81,0.81,0.81,0.524,0.524,0.524,0.524
0.442,0.655,0.675,0.675,0.442,0.442,0.442,0.442,0.442,0.751,0.798,0.798,0.798,0.798,0.781,0.781,0.781,0.781,0.781,0.781,0.781,0.781,0.781,0.781,0.781,0.781,0.81,0.81,0.81,0.81,0.772,0.772,0.772,0.772,0.772,0.772,0.772,0.772,0.772,0.772,0.772,0.772,0.772,0.772,0.81,0.81,0.799,0.799,0.799,0.799,0.799,0.799,0.799,0.799,0.658,0.658,0.658,0.658,0.658,0.81,0.81,0.81,0.807,0.475,0.475,0.475,0.475
0.445,0.6,0.613,0.613,0.445,0.445,0.445,0.445,0.445,0.756,0.796,0.796,0.796,0.796,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.745,0.81,0.81,0.81,0.81,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.81,0.81,0.785,0.785,0.785,0.785,0.785,0.785,0.785,0.785,0.603,0.603,0.603,0.603,0.603,0.81,0.81,0.81,0.803,0.428,0.428,0.428,0.428
0.406,0.594,0.467,0.467,0.406,0.406,0.406,0.406,0.406,0.657,0.81,0.81,0.81,0.81,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.786,0.81,0.81,0.81,0.81,0.774,0.774,0.774,0.774,0.774,0.774,0.774,0.774,0.774,0.774,0.774,0.774,0.774,0.774,0.81,0.81,0.798,0.798,0.798,0.798,0.798,0.798,0.798,0.798,0.551,0.551,0.551,0.551,0.551,0.81,0.81,0.81,0.81,0.427,0.427,0.427,0.427
0.541,0.504,0.548,0.548,0.541,0.541,0.541,0.541,0.541,0.61,0.797,0.797,0.797,0.797,0.746,0.746,0.746,0.746,0.746,0.746,0.746,0.746,0.746,0.746,0.746,0.746,0.81,0.81,0.81,0.81,0.743,0.743,0.743,0.743,0.743,0.743,0.743,0.743,0.743,0.743,0.743,0.743,0.743,0.743,0.809,0.809,0.793,0.793,0.793,0.793,0.793,0.793,0.793,0.793,0.561,0.561,0.561,0.561,0.561,0.797,0.797,0.797,0.786,0.481,0.481,0.481,0.481
0.584,0.661,0.603,0.603,0.584,0.584,0.584,0.584,0.584,0.707,0.805,0.805,0.805,0.805,0.796,0.796,0.796,0.796,0.796,0.796,0.796,0.796,0.796,0.796,0.796,0.796,0.81,0.81,0.81,0.81,0.753,0.753,0.753,0.753,0.753,0.753,0.753,0.753,0.753,0.753,0.753,0.753,0.753,0.753,0.81,0.81,0.783,0.783,0.783,0.783,0.783,0.783,0.783,0.783,0.618,0.618,0.618,0.618,0.618,0.81,0.81,0.81,0.805,0.498,0.498,0.498,0.498
0.546,0.64,0.536,0.536,0.546,0.546,0.546,0.546,0.546,0.673,0.788,0.788,0.788,0.788,0.795,0.795,0.795,0.795,0.795,0.795,0.795,0.795,0.795,0.795,0.795,0.795,0.81,0.81,0.81,0.81,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.81,0.81,0.737,0.737,0.737,0.737,0.737,0.737,0.737,0.737,0.587,0.587,0.587,0.587,0.587,0.81,0.81,0.81,0.795,0.405,0.405,0.405,0.405
0.608,0.515,0.523,0.523,0.608,0.608,0.608,0.608,0.608,0.537,0.775,0.775,0.775,0.775,0.775,0.775,0.775,0.775,0.775,0.775,0.775,0.775,0.775,0.775,0.775,0.775,0.81,0.81,0.81,0.81,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.81,0.81,0.744,0.744,0.744,0.744,0.744,0.744,0.744,0.744,0.543,0.543,0.543,0.543,0.543,0.755,0.755,0.755,0.808,0.351,0.351,0.351,0.351
