1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
0.807,0.807,0.81,0.81,0.807,0.807,0.807,0.807,0.807,0.809,0.81,0.81,0.81,0.81,0.762,0.762,0.762,0.762,0.762,0.762,0.762,0.762,0.762,0.762,0.762,0.762,0.81,0.81,0.81,0.81,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.764,0.764,0.764,0.764,0.764,0.81,0.81,0.81,0.81,0.477,0.477,0.477,0.477
0.797,0.792,0.809,0.809,0.797,0.797,0.797,0.797,0.797,0.801,0.81,0.81,0.81,0.81,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.81,0.81,0.81,0.81,0.799,0.799,0.799,0.799,0.799,0.799,0.799,0.799,0.799,0.799,0.799,0.799,0.799,0.799,0.81,0.81,0.806,0.806,0.806,0.806,0.806,0.806,0.806,0.806,0.722,0.722,0.722,0.722,0.722,0.81,0.81,0.81,0.809,0.256,0.256,0.256,0.256
0.747,0.793,0.806,0.806,0.747,0.747,0.747,0.747,0.747,0.795,0.81,0.81,0.81,0.81,0.762,0.762,0.762,0.762,0.762,0.762,0.762,0.762,0.762,0.762,0.762,0.762,0.81,0.81,0.81,0.81,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.732,0.732,0.732,0.732,0.732,0.81,0.81,0.81,0.81,0.346,0.346,0.346,0.346
0.718,0.744,0.807,0.807,0.718,0.718,0.718,0.718,0.718,0.77,0.808,0.808,0.808,0.808,0.785,0.785,0.785,0.785,0.785,0.785,0.785,0.785,0.785,0.785,0.785,0.785,0.81,0.81,0.81,0.81,0.782,0.782,0.782,0.782,0.782,0.782,0.782,0.782,0.782,0.782,0.782,0.782,0.782,0.782,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.722,0.722,0.722,0.722,0.722,0.81,0.81,0.81,0.803,0.378,0.378,0.378,0.378
0.711,0.616,0.77,0.77,0.711,0.711,0.711,0.711,0.711,0.777,0.81,0.81,0.81,0.81,0.808,0.808,0.808,0.808,0.808,0.808,0.808,0.808,0.808,0.808,0.808,0.808,0.81,0.81,0.81,0.81,0.765,0.765,0.765,0.765,0.765,0.765,0.765,0.765,0.765,0.765,0.765,0.765,0.765,0.765,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.685,0.685,0.685,0.685,0.685,0.81,0.81,0.81,0.81,0.293,0.293,0.293,0.293
0.658,0.682,0.718,0.718,0.658,0.658,0.658,0.658,0.658,0.751,0.804,0.804,0.804,0.804,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.767,0.81,0.81,0.81,0.81,0.749,0.749,0.749,0.749,0.749,0.749,0.749,0.749,0.749,0.749,0.749,0.749,0.749,0.749,0.81,0.81,0.809,0.809,0.809,0.809,0.809,0.809,0.809,0.809,0.651,0.651,0.651,0.651,0.651,0.81,0.81,0.81,0.791,0.334,0.334,0.334,0.334
0.651,0.702,0.747,0.747,0.651,0.651,0.651,0.651,0.651,0.77,0.807,0.807,0.807,0.807,0.768,0.768,0.768,0.768,0.768,0.768,0.768,0.768,0.768,0.768,0.768,0.768,0.81,0.81,0.81,0.81,0.775,0.775,0.775,0.775,0.775,0.775,0.775,0.775,0.775,0.775,0.775,0.775,0.775,0.775,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.685,0.685,0.685,0.685,0.685,0.81,0.81,0.81,0.802,0.4,0.4,0.4,0.4
0.574,0.668,0.752,0.752,0.574,0.574,0.574,0.574,0.574,0.77,0.81,0.81,0.81,0.81,0.723,0.723,0.723,0.723,0.723,0.723,0.723,0.723,0.723,0.723,0.723,0.723,0.81,0.81,0.81,0.81,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.677,0.677,0.677,0.677,0.677,0.81,0.81,0.81,0.81,0.349,0.349,0.349,0.349
0.644,0.752,0.78,0.78,0.644,0.644,0.644,0.644,0.644,0.787,0.81,0.81,0.81,0.81,0.732,0.732,0.732,0.732,0.732,0.732,0.732,0.732,0.732,0.732,0.732,0.732,0.81,0.81,0.81,0.81,0.758,0.758,0.758,0.758,0.758,0.758,0.758,0.758,0.758,0.758,0.758,0.758,0.758,0.758,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.709,0.709,0.709,0.709,0.709,0.81,0.81,0.81,0.81,0.363,0.363,0.363,0.363
0.622,0.695,0.756,0.756,0.622,0.622,0.622,0.622,0.622,0.764,0.809,0.809,0.809,0.809,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.81,0.81,0.81,0.81,0.782,0.782,0.782,0.782,0.782,0.782,0.782,0.782,0.782,0.782,0.782,0.782,0.782,0.782,0.81,0.81,0.798,0.798,0.798,0.798,0.798,0.798,0.798,0.798,0.715,0.715,0.715,0.715,0.715,0.808,0.808,0.808,0.81,0.554,0.554,0.554,0.554
0.683,0.749,0.797,0.797,0.683,0.683,0.683,0.683,0.683,0.789,0.81,0.81,0.81,0.81,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.81,0.81,0.81,0.81,0.713,0.713,0.713,0.713,0.713,0.713,0.713,0.713,0.713,0.713,0.713,0.713,0.713,0.713,0.81,0.81,0.809,0.809,0.809,0.809,0.809,0.809,0.809,0.809,0.756,0.756,0.756,0.756,0.756,0.81,0.81,0.81,0.81,0.606,0.606,0.606,0.606
0.706,0.793,0.803,0.803,0.706,0.706,0.706,0.706,0.706,0.793,0.806,0.806,0.806,0.806,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.77,0.77,0.77,0.77,0.77,0.81,0.81,0.81,0.799,0.623,0.623,0.623,0.623
0.749,0.803,0.802,0.802,0.749,0.749,0.749,0.749,0.749,0.773,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.712,0.712,0.712,0.712,0.712,0.712,0.712,0.712,0.712,0.712,0.712,0.712,0.712,0.712,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.767,0.767,0.767,0.767,0.767,0.81,0.81,0.81,0.809,0.604,0.604,0.604,0.604
0.797,0.798,0.808,0.808,0.797,0.797,0.797,0.797,0.797,0.808,0.787,0.787,0.787,0.787,0.772,0.772,0.772,0.772,0.772,0.772,0.772,0.772,0.772,0.772,0.772,0.772,0.81,0.81,0.81,0.81,0.659,0.659,0.659,0.659,0.659,0.659,0.659,0.659,0.659,0.659,0.659,0.659,0.659,0.659,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.761,0.761,0.761,0.761,0.761,0.803,0.803,0.803,0.749,0.552,0.552,0.552,0.552
0.803,0.799,0.809,0.809,0.803,0.803,0.803,0.803,0.803,0.798,0.771,0.771,0.771,0.771,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.81,0.81,0.81,0.81,0.671,0.671,0.671,0.671,0.671,0.671,0.671,0.671,0.671,0.671,0.671,0.671,0.671,0.671,0.81,0.81,0.808,0.808,0.808,0.808,0.808,0.808,0.808,0.808,0.786,0.786,0.786,0.786,0.786,0.763,0.763,0.763,0.739,0.703,0.703,0.703,0.703
0.775,0.775,0.809,0.809,0.775,0.775,0.775,0.775,0.775,0.808,0.801,0.801,0.801,0.801,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.656,0.656,0.656,0.656,0.656,0.656,0.656,0.656,0.656,0.656,0.656,0.656,0.656,0.656,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.795,0.795,0.795,0.795,0.795,0.784,0.784,0.784,0.81,0.768,0.768,0.768,0.768
0.761,0.759,0.801,0.801,0.761,0.761,0.761,0.761,0.761,0.808,0.807,0.807,0.807,0.807,0.769,0.769,0.769,0.769,0.769,0.769,0.769,0.769,0.769,0.769,0.769,0.769,0.81,0.81,0.81,0.81,0.744,0.744,0.744,0.744,0.744,0.744,0.744,0.744,0.744,0.744,0.744,0.744,0.744,0.744,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.787,0.787,0.787,0.787,0.787,0.807,0.807,0.807,0.804,0.764,0.764,0.764,0.764
0.647,0.724,0.765,0.765,0.647,0.647,0.647,0.647,0.647,0.793,0.809,0.809,0.809,0.809,0.768,0.768,0.768,0.768,0.768,0.768,0.768,0.768,0.768,0.768,0.768,0.768,0.81,0.81,0.81,0.81,0.737,0.737,0.737,0.737,0.737,0.737,0.737,0.737,0.737,0.737,0.737,0.737,0.737,0.737,0.81,0.81,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.804,0.737,0.737,0.737,0.737,0.737,0.808,0.808,0.808,0.807,0.583,0.583,0.583,0.583
0.569,0.713,0.762,0.762,0.569,0.569,0.569,0.569,0.569,0.739,0.797,0.797,0.797,0.797,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.81,0.81,0.81,0.81,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.638,0.786,0.786,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.807,0.702,0.702,0.702,0.702,0.702,0.81,0.81,0.81,0.795,0.529,0.529,0.529,0.529
