,Total electric load (kW),Total NG load (kW),Total fuel oil load (kW)
0,352827.6251841443,462701.0784520973,277985.61831838294
1,321058.9782711433,463269.9363027011,281646.3274462222
2,306447.1729692118,482317.1566877137,290613.271574235
3,292139.999374793,571259.0632853871,325297.18179498677
4,311777.9582869487,573303.7727998435,343275.70957038755
5,338683.1054615833,618639.5033853438,372324.1576706179
6,431783.5971106448,704586.891140143,391148.92410766956
7,485550.6808370555,755294.2156116088,407708.14362604875
8,500529.3813800587,743687.843937627,419214.5560019843
9,510747.8889769434,808101.3223374595,435049.7693038112
10,542516.8286645452,842375.9422112614,465240.9573983842
11,545982.2568167739,806349.0987532105,475289.95353638515
12,560503.9623573789,849522.3610079068,482589.6816053773
13,520919.4858914631,766769.8429695971,437252.014108696
14,538906.2610744856,461780.8705210196,270449.57318130153
15,521206.1692311068,406113.72202847485,235241.59765199604
16,582582.8840082417,442504.12086994114,231739.9222726315
17,635164.864411917,437703.3854227766,232915.5278310929
18,655601.6455946111,452265.09110264404,235230.3124503098
19,612883.3543571312,592432.2991575912,295219.1170927847
20,587033.7983057617,666284.5906558575,349718.1025844624
21,564308.0507265322,685556.6953885715,376831.3913012114
22,510334.5112637544,724285.8168494393,418998.5787277657
23,408494.89961008553,703177.544962973,410375.54683762544
24,366256.8083771895,649957.1814567066,400568.7880249505
25,346448.419555975,619511.8049680017,406947.7279477079
26,337728.8340879503,656562.3455773283,421111.67241722625
27,352751.41329977295,723504.9834291171,429484.1720696974
28,369318.84026253974,741850.6334858125,455251.3388967214
29,387314.2735451836,800208.3901547608,519029.3412784579
30,461092.5085964173,888404.2098560936,545215.4170755367
31,521841.0470444977,913915.0623877567,557002.1760907479
32,571077.9985149817,935359.4916155488,581193.8416418013
33,570808.3420150212,997498.4507624372,594094.0637874445
34,589405.9451661994,1020330.2308060228,626350.2574666216
35,571498.1525933227,990171.7438329527,638744.4605833556
36,552432.7611832337,1003503.7838597158,637455.0776559735
37,511086.4560214792,898220.2668409825,562875.9113028075
38,451996.3348071491,727750.3248820023,448279.06233537133
39,503483.79789936583,442117.73868884693,291082.12531012675
40,578758.1844780798,460719.39630345214,290753.1699928796
41,671340.5906660145,464095.4645073278,264216.29492774454
42,707134.8448075161,472631.60640423384,261877.32566107428
43,625703.3793645357,704590.878016177,370761.76668498333
