,Total electric load (kW),Total NG load (kW),Total fuel oil load (kW)
0,321993.86181305326,327152.4932703562,450794.34973557305
1,321390.18924721156,339196.51773823064,503665.362010523
2,318124.84639263555,341845.88453928527,535392.0673527152
3,323321.7924833598,348028.5038653089,551500.0541008938
4,350026.71559657017,374455.78761890583,605940.8105537188
5,380903.0282953591,423271.66539957793,641688.3046936981
6,434030.3267715347,437719.79798884713,630636.6672766809
7,485029.95499581244,454634.3540100104,636524.9328182918
8,508778.60390788165,444176.5768065417,642270.7223442623
9,505911.6396318649,458545.96843293926,681688.6397540158
10,505555.202651262,460471.3114831924,671080.3328794934
11,482879.6793382529,465227.63379380904,661142.5938234809
12,526071.5599992023,393182.15520486486,500660.27550157515
13,517151.6469860291,390220.8625281287,475483.98871143814
14,502355.4566396917,364589.9489219687,455803.08722981706
15,586517.4779969542,236537.67217340608,313105.1071402558
16,532156.6832081012,329683.1034625213,427861.26134823676
17,644541.3197486325,218758.70553266548,290905.09642058855
18,654773.6653815962,202974.00207188423,279769.1620264887
19,624099.9368892879,195816.73598155924,252129.28347308424
20,541469.8298751779,263981.543769301,343241.84576656506
21,506685.7496405613,273649.8130315893,358088.6275906801
22,454275.06042117043,285132.76458875276,380095.6666228072
23,395158.18221126165,282853.3017113156,380745.81526092644
24,372105.5021738466,279486.1768797785,365003.323263077
25,342023.5233616882,251385.48061357392,354713.60407726414
26,334919.5296567005,242415.56280225175,354686.4703764116
27,392697.7093634459,159652.41542414107,260827.8529664484
28,404879.5140519048,164595.09301684736,280180.7534030412
29,438014.01158838015,195273.43676821564,288268.8958372178
30,513122.43592875695,224614.39753842517,293839.580234632
31,555553.924244654,213614.8084971603,286340.6295595491
32,549229.0334406957,220897.9710416062,290634.49879308615
33,549365.4275422007,223308.45575244605,305642.83853332466
34,555351.8626478702,224293.6320405385,315262.17551057757
35,560173.1076080815,232245.09844473467,317334.16282047576
36,575224.6256051941,249306.87854436194,334886.95636623347
37,535976.9783055928,222807.98398866665,311139.2656361481
38,499452.97866943706,198277.34737165392,276564.38285514654
39,494189.31898647465,181112.28963726087,244921.91054689224
40,555162.63535241,195978.04537607016,251167.75786633015
41,592731.1740045901,206235.31981934307,240328.9807760759
42,594363.7077650317,186687.76170471398,243996.41197729265
43,609339.0022454752,184377.2800709726,243111.53850854427
44,527395.8319267485,256436.26000304645,346035.06857464544
45,463322.4752618142,329279.14180873736,481768.5420154956
46,439229.62500790396,344247.534391379,525607.2694271941
