,Total electric load (kW),Total NG load (kW),Total fuel oil load (kW)
0,1022854.3857693734,605527.963298333,439854.13512149436
1,1013934.0470048496,614533.584750822,442479.28215290623
2,1032276.0857827062,633645.9222432899,464256.78889730095
3,1121101.954369167,688776.1910262973,506741.15512895474
4,1184087.7223836707,748753.1862837258,538030.3931502764
5,1227863.4695136042,796945.9093591046,565860.7068396368
6,1327390.1298946536,842850.6007160518,594988.8456346064
7,1400060.0340769186,873750.7939683925,620645.5450947287
8,1440512.7345979144,892926.4084913759,623553.7273597902
9,1435490.896319035,897527.7732957072,623091.5526154571
10,1471824.4645447042,937443.5281966695,636339.3433158906
11,1476694.2673759582,927713.9777552569,630985.6553422074
12,1427253.429300189,903920.5887011152,614366.848023739
13,1352434.3818898492,799730.9277795957,546425.9021330412
14,1241799.178063171,714311.5638767476,489016.6619079188
15,1160865.0996176573,641754.8666740458,442648.0887143039
16,1208930.4944437442,659266.6375374766,446694.8002833245
17,1265667.1021744437,658038.6872246161,453063.25519359263
18,1260136.096682453,640978.966205427,448269.79707922623
19,1288968.9758220518,645371.9596097239,451773.5275344602
20,1310496.6130123388,641871.4710872952,465981.63520837127
21,1320581.9203052493,681879.7016901944,485831.4131202063
22,1234888.447238113,687658.3375217611,481801.46715488884
23,1167325.1510796587,677310.1077994386,476014.1782680448
24,1154519.6696231135,697092.6236764493,499084.61841666215
25,1155765.5352896862,712512.2279963809,510829.1577910666
26,1166441.7639328295,729852.3265848056,529448.8838384195
27,1243907.0928445752,779326.7063547956,569091.5034886965
28,1255623.5112729932,813262.9444771057,576499.0899758855
29,1254940.7976192827,815200.7987317089,575459.5639337777
30,1307976.9048874266,819543.5119481325,580032.6948719164
31,1341386.1275756764,817148.7918231688,575146.8103964024
32,1371553.4438125878,831741.6327235738,574077.9766802663
33,1395297.3921456248,835656.7647084424,571454.3282211686
34,1439305.3228003897,868456.0907752048,591003.8103908625
35,1419594.4502385492,869860.1845742704,578112.93029471
36,1365005.8193208,822190.9006687497,554349.1040129462
37,1251392.401356629,712063.5440321597,488048.8124249065
38,1139602.0305276003,621323.8257485342,436870.7404082346
39,1037498.5312879522,580164.0945507798,387683.17543126043
40,1081761.9928821016,564253.8944759587,382230.53175150283
41,1129037.5245595488,563408.5175566794,381365.07028133265
42,1154831.1342771493,535182.2969674137,376091.4543719469
43,1131094.3160820163,518128.98381995945,369236.8521840239
44,1130376.8034466284,533154.1515513603,390712.3426799975
45,1087805.2393237394,546151.0648076478,385647.0803311321
46,1046718.7645849733,561916.0885412601,389216.40367954184
47,972940.2844351534,543691.960120525,380624.90738572134
48,944354.2280519323,539417.2958759723,389206.83718853473
49,942324.1776435849,533354.487028619,394653.53911082854
50,907450.9732926628,533727.3889376683,395360.0886177867
51,937675.2448044496,542978.1349162427,403887.7243383791
52,969090.4225202109,566038.1023172355,410381.50463941775
53,1063331.4742845546,612410.2555339792,431246.5623770766
54,1171006.0946948447,666589.7417701082,473535.3066873913
55,1270158.9328551104,716580.8834458502,503814.08152163227
56,1354429.3456256285,768962.0364360671,530305.5899622578
57,1368347.2936669027,769309.0592687787,533617.28704206
58,1351139.9266515104,758532.9306612081,521039.0183352355
59,1367475.568954898,764837.99723759,523991.73747927404
60,1326128.2562274234,718780.2911673451,511478.0753041184
61,1145750.3461439938,626855.4639528302,434122.1863331971
62,1010271.5201599029,540723.387317508,377074.4953367429
63,912073.4041208387,476215.0080385339,323991.17375284387
64,944431.1729244032,467695.42630825314,315699.10553699185
65,985724.6016485598,481222.77865521447,316599.57932452933
66,994113.9660566009,454463.105385513,311188.2264457729
67,980862.5085658095,421752.4996778083,307810.3013075864
68,1012850.5967407937,463836.19600940164,331427.46286669513
69,1008530.9641604205,501863.80381580535,346164.39545177197
70,999490.0673879001,525996.069352781,359603.7050990833
71,929490.4232141862,507541.72338759614,358133.5915950361
72,930528.8769292568,516571.49830558966,374283.1166489452
73,890976.5425204071,504018.69584681385,366491.11976240046
74,878925.7200803127,511710.75422356144,377569.7892724883
75,902451.3550931932,512524.4938375643,387869.9597256309
76,917377.853584222,534496.6996222835,389217.6755846554
77,921508.8178695798,537526.970698919,386335.967840893
78,975117.6082963945,546134.6599984596,392798.4040290868
79,1029551.5304942038,552597.7202481017,395303.1878016715
80,1050796.901246474,576284.5496841955,403304.48224018473
81,1078862.0656817388,575126.8700534282,399415.84559142846
82,1093073.7203227733,612352.0708388368,409616.5543618541
83,1102617.6310421103,623270.2371375946,411517.62805467856
84,1097902.0201920352,619639.8972244438,419027.5699130445
85,1065944.1251904736,596080.5612949315,408136.39487737766
86,1071838.7671868696,596215.6879606782,409735.87112443754
87,1039639.4198968149,575654.6110654844,400749.6519196263
88,1077036.0750016372,577955.0160249856,398325.43470277387
89,1124475.6869260701,596715.6385911751,402956.91505151975
90,1134211.7681307963,574756.9045522407,399168.13176823297
91,1156594.8575988398,586227.6457284265,413608.65087102086
92,1119890.2329436187,559346.8167517725,413203.7364512461
93,1072692.6745241445,563022.5001855715,399015.47070955334
94,990275.0125869821,566481.4509038327,389748.69216399343
95,904872.1484798205,540145.5671926362,377348.04005860386
96,856712.5403127826,521341.7584305607,374304.7877958434
97,807606.2964665474,495793.32670736924,360573.04029819585
98,765076.2696596184,474510.00534279045,354861.3261975786
99,784674.9926095172,478894.23407924944,360792.59297147795
100,836122.4496362847,511897.1601650119,372911.9119159732
101,901022.3333964492,554117.9804757986,393772.86877245887
102,1027215.4889717564,597405.0537207302,428450.9773435755
103,1137697.8909406906,639500.2309020658,457886.1153972207
104,1222274.9241586367,677035.1362259331,482079.0585105614
105,1254655.96318177,708410.3500262903,497207.9651860958
106,1290014.7690517523,756453.3748184602,519410.02820700186
107,1325869.4715295415,780521.7404862439,532231.5924442956
108,1313532.4614861044,783110.6232297557,531336.5458720224
109,1276035.4863067514,750546.9659551252,513225.26440831926
110,1210030.5449421129,701612.7015767946,488649.91933111835
111,1178889.907941669,688103.6307322863,475848.54636573035
112,1250968.1499503094,727184.6288783315,493678.1078318469
113,1328881.4228880242,758929.6981350097,507743.1190786691
114,1346492.5947171699,725971.7649394802,510931.55408420396
115,1356212.1899452717,714713.3277976961,514610.7125888894
116,1330039.679877696,700998.3115801867,516496.1763251572
117,1296930.1110072385,730160.9038416577,515466.5845911821
118,1247624.6252112177,751984.1073371649,518970.7022693464
119,1167264.4533906784,728353.5155019512,512356.10381121363
120,1136497.0125022843,722141.088771312,515707.97699125024
121,1109733.825041909,706704.9680558606,508091.7746555782
122,1106620.4717241644,711503.2842789588,517400.3168043825
123,1137767.994305029,726175.1457468444,531837.2800693176
124,1164927.2134856284,753937.0920684516,548266.2330368394
125,1199326.8535470993,784450.714518124,559082.1793250982
126,1251219.6056125,806964.0683610194,577496.0234297686
127,1317704.4011631436,833514.571567617,595388.4910416282
128,1401840.0130845413,870094.3639140049,604087.469644774
129,1446968.0226938096,885223.9544662266,616513.1674926558
130,1488742.3782029098,892368.6534989645,627716.430452112
131,1469549.907520229,908225.5836132679,627952.7138586371
132,1456694.9249019069,899477.7645703717,623605.5597563125
133,1419353.6942761443,864947.824029385,596489.943788623
134,1346068.9430762143,808404.2559414223,557597.6848758905
135,1296428.2799935245,760051.4463556822,525437.0641577779
136,1338899.8017839338,767622.7212383843,522761.06967169285
137,1419754.8423515835,791599.391958992,521715.92765458464
138,1406450.371665965,763376.8787527917,510231.6744668121
139,1385152.3836789327,746567.3810358279,505375.7531583911
140,1390096.909203167,725467.3681373772,511775.9713206272
141,1352991.8934921843,740605.3293419743,511989.9462728024
142,1307850.5041719442,748050.9351270966,518260.052032011
143,1204114.2757668768,730215.5276007296,516571.81503338803
144,1173936.2008671998,732731.8047422224,528895.0376306316
145,1162487.4716115694,735804.0921357239,531939.2896954828
146,1160224.385893251,746496.0425565044,546321.8269508376
147,1194398.2877019458,764729.6452169896,561387.3234837148
148,1239274.2199958535,809505.7067494846,586624.6077351028
149,1271446.6469438758,852263.7582395555,607813.4395929725
150,1325968.797735349,888640.7806616952,632468.6150807203
151,1413546.824882303,925867.9948387737,656606.2411607844
152,1511927.1389705199,992179.0744291164,680732.4051418111
153,1551621.5923185963,1021545.1905524099,705533.4110336276
154,1575215.2329292905,1028653.5765569926,715263.8282247534
155,1553505.6143560614,1035731.8315302387,713373.1656363483
156,1520945.841656324,993888.8262601492,687873.0985815509
157,1464548.7729431742,915243.2623171567,629170.7742246455
158,1370190.9195018685,805272.3054366063,549627.5354354641
159,1242632.134613084,693965.0611687566,471372.101292495
160,1237607.5977860333,669004.1333437709,445399.03747677605
161,1294393.4603582637,655663.3570269274,430369.48467444594
162,1284333.2401179918,632608.2721077296,415698.2769624369
163,1263165.655194807,598952.0852587699,412786.34876933845
164,1243735.4304444692,594177.8447602051,424828.4700751048
165,1208041.690218521,611690.545404532,421164.56732606364
166,1140562.8200525658,603627.4555359611,420553.01040249836
167,1048760.2972470138,576403.8626417245,411020.2919748406
168,1002080.6977008835,575868.6653871753,419068.5277057649
169,947391.2194214498,557913.4693421016,406896.81351552263
170,920307.7295990267,552956.4104405425,408894.5702601196
171,927886.6105776695,551929.4738506624,412572.34630710096
